steps,reward,lenght
0,0,0
111,10.0,111
120,10.0,9
194,10.0,74
201,10.0,7
208,10.0,7
210,10.0,2
211,10.0,1
711,0.0,500
1211,0.0,500
1711,0.0,500
2211,0.0,500
2211,0,0
2710,0.0,499
3210,0.0,500
3710,0.0,500
4210,0.0,500
4710,0.0,500
5210,0.0,500
5710,0.0,500
6210,0.0,500
6421,10.0,211
6460,10.0,39
6960,0.0,500
7460,0.0,500
7461,10.0,1
7961,0.0,500
8461,0.0,500
8961,0.0,500
9075,10.0,114
9106,10.0,31
9292,10.0,186
9792,0.0,500
10292,0.0,500
10792,0.0,500
10826,10.0,34
10994,10.0,168
11177,10.0,183
11359,10.0,182
11487,10.0,128
11621,10.0,134
11850,10.0,229
12217,10.0,367
12717,0.0,500
12783,10.0,66
13062,10.0,279
13128,10.0,66
13628,0.0,500
13629,10.0,1
13630,10.0,1
13646,10.0,16
14146,0.0,500
14646,0.0,500
14756,10.0,110
15256,0.0,500
15467,10.0,211
15967,0.0,500
16467,0.0,500
16953,10.0,486
17453,0.0,500
17953,0.0,500
18453,0.0,500
18474,10.0,21
18597,10.0,123
18620,10.0,23
18667,10.0,47
19167,0.0,500
19197,10.0,30
19202,10.0,5
19222,10.0,20
19257,10.0,35
19529,10.0,272
20029,0.0,500
20359,10.0,330
20439,10.0,80
20445,10.0,6
20800,10.0,355
20801,10.0,1
20884,10.0,83
20913,10.0,29
21021,10.0,108
21038,10.0,17
21039,10.0,1
21539,0.0,500
21552,10.0,13
21553,10.0,1
21554,10.0,1
21853,10.0,299
22353,0.0,500
22358,10.0,5
22858,0.0,500
22950,10.0,92
23161,10.0,211
23658,10.0,497
24158,0.0,500
24266,10.0,108
24281,10.0,15
24781,0.0,500
25281,0.0,500
25281,0,0
25439,10.0,158
25439,0,0
25521,10.0,82
25666,10.0,145
25679,10.0,13
26179,0.0,500
26679,0.0,500
27179,0.0,500
27679,0.0,500
28179,0.0,500
28212,10.0,33
28224,10.0,12
28724,0.0,500
29224,0.0,500
29724,0.0,500
29756,10.0,32
29811,10.0,55
30311,0.0,500
30811,0.0,500
31311,0.0,500
31811,0.0,500
31887,10.0,76
32387,0.0,500
32887,0.0,500
32900,10.0,13
32925,10.0,25
32941,10.0,16
32971,10.0,30
33471,0.0,500
33971,0.0,500
34471,0.0,500
34551,10.0,80
35051,0.0,500
35136,10.0,85
35585,10.0,449
36085,0.0,500
36585,0.0,500
37085,0.0,500
37585,0.0,500
38085,0.0,500
38435,10.0,350
38455,10.0,20
38682,10.0,227
38685,10.0,3
38688,10.0,3
38723,10.0,35
38724,10.0,1
39224,0.0,500
39232,10.0,8
39546,10.0,314
40046,0.0,500
40546,0.0,500
40565,10.0,19
40599,10.0,34
41099,0.0,500
41599,0.0,500
42099,0.0,500
42599,0.0,500
42608,10.0,9
43108,0.0,500
43110,10.0,2
43168,10.0,58
43668,0.0,500
44168,0.0,500
44668,0.0,500
45168,0.0,500
45668,0.0,500
46168,0.0,500
46538,10.0,370
46543,10.0,5
47043,0.0,500
47242,10.0,199
47255,10.0,13
47755,0.0,500
47761,10.0,6
47942,10.0,181
47946,10.0,4
47953,10.0,7
47957,10.0,4
48457,0.0,500
48458,10.0,1
48537,10.0,79
48694,10.0,157
48695,10.0,1
49195,0.0,500
49695,0.0,500
49811,10.0,116
49838,10.0,27
49959,10.0,121
50024,10.0,65
50524,0.0,500
51024,0.0,500
51524,0.0,500
51532,10.0,8
51539,10.0,7
51542,10.0,3
51773,10.0,231
51813,10.0,40
51853,10.0,40
51854,10.0,1
52031,10.0,177
52531,0.0,500
53031,0.0,500
53531,0.0,500
54031,0.0,500
54531,0.0,500
54537,10.0,6
54538,10.0,1
54600,10.0,62
55100,0.0,500
55600,0.0,500
55667,10.0,67
56167,0.0,500
56168,10.0,1
56169,10.0,1
56281,10.0,112
56781,0.0,500
56801,10.0,20
57301,0.0,500
57801,0.0,500
58301,0.0,500
58537,10.0,236
58551,10.0,14
58692,10.0,141
59192,0.0,500
59692,0.0,500
59693,10.0,1
60193,0.0,500
60693,0.0,500
61193,0.0,500
61693,0.0,500
62193,0.0,500
62693,0.0,500
63193,0.0,500
63200,10.0,7
63700,0.0,500
63835,10.0,135
64118,10.0,283
64618,0.0,500
64641,10.0,23
64705,10.0,64
64827,10.0,122
65327,0.0,500
65391,10.0,64
65891,0.0,500
66391,0.0,500
66406,10.0,15
66687,10.0,281
66741,10.0,54
66772,10.0,31
67272,0.0,500
67274,10.0,2
67275,10.0,1
67775,0.0,500
67805,10.0,30
67806,10.0,1
67844,10.0,38
67845,10.0,1
67866,10.0,21
68366,0.0,500
68866,0.0,500
69002,10.0,136
69021,10.0,19
69521,0.0,500
70021,0.0,500
70313,10.0,292
70813,0.0,500
71313,0.0,500
71813,0.0,500
71846,10.0,33
72346,0.0,500
72846,0.0,500
72910,10.0,64
73410,0.0,500
73411,10.0,1
73911,0.0,500
74181,10.0,270
74681,0.0,500
75181,0.0,500
75681,0.0,500
75756,10.0,75
76256,0.0,500
76257,10.0,1
76757,0.0,500
76857,10.0,100
77357,0.0,500
77857,0.0,500
78000,10.0,143
78392,10.0,392
78810,10.0,418
79310,0.0,500
79578,10.0,268
80078,0.0,500
80578,0.0,500
81078,0.0,500
81193,10.0,115
81693,0.0,500
81695,10.0,2
82195,0.0,500
82278,10.0,83
82279,10.0,1
82779,0.0,500
83131,10.0,352
83631,0.0,500
83650,10.0,19
83855,10.0,205
84115,10.0,260
84451,10.0,336
84951,0.0,500
85451,0.0,500
85453,10.0,2
85454,10.0,1
85573,10.0,119
86073,0.0,500
86573,0.0,500
87073,0.0,500
87101,10.0,28
87601,0.0,500
88101,0.0,500
88102,10.0,1
88602,0.0,500
88606,10.0,4
88607,10.0,1
89107,0.0,500
89333,10.0,226
89833,0.0,500
90174,10.0,341
90290,10.0,116
90477,10.0,187
90977,0.0,500
91096,10.0,119
91240,10.0,144
91278,10.0,38
91778,0.0,500
92278,0.0,500
92778,0.0,500
93278,0.0,500
93374,10.0,96
93416,10.0,42
93427,10.0,11
93927,0.0,500
94427,0.0,500
94502,10.0,75
95002,0.0,500
