steps,rate_target_reached
1996,0.08
4267,0.11
5105,0.1
6153,0.13
7529,0.13
9473,0.13
11025,0.1
12569,0.12
14207,0.1
15735,0.1
17344,0.16
18935,0.1
20614,0.14
22136,0.15
23878,0.12
24578,0.07
25339,0.08
25970,0.19
27141,0.16
28528,0.13
29525,0.17
31392,0.16
34791,0.14
40519,0.08
45648,0.1
50808,0.15
55762,0.11
59867,0.12
63411,0.14
67231,0.04
71019,0.15
74598,0.16
77794,0.16
80245,0.07
82124,0.18
84340,0.14
87668,0.14
91097,0.13
93165,0.16
96407,0.08
99725,0.12
102047,0.12
104706,0.19
107223,0.16
109366,0.13
112519,0.15
115192,0.15
118986,0.16
121634,0.16
123813,0.27
125996,0.33
128701,0.41
131730,0.52
134802,0.75
137287,0.81
140713,0.74
143176,0.95
145666,0.86
148781,0.81
151886,0.9
154308,0.91
157008,0.88
159978,0.89
162774,0.91
165114,0.92
167413,0.94
170297,0.86
173467,0.92
175736,0.94
178469,0.92
181155,0.94
183987,0.94
186793,0.89
189206,0.89
191998,0.95
194895,0.89
197293,0.88
199873,0.87
202203,0.98
204200,0.96
206431,0.93
208660,0.95
210964,0.94
213452,0.97
215916,0.93
218320,0.92
220629,0.92
223008,0.97
225638,0.95
227657,0.96
230067,0.99
232662,0.97
235088,0.99
237351,0.98
239723,0.98
241740,0.98
244172,0.96
246418,0.97
248828,0.98
250592,0.98
252395,0.98
254636,0.97
256843,0.98
258976,0.96
261110,0.96
263257,0.98
265246,0.99
267469,0.95
269487,0.96
271473,0.97
273635,0.98
275611,0.99
277693,0.96
279629,0.96
281769,0.99
283916,0.98
286086,0.96
288308,0.94
290542,0.94
292460,0.99
