steps,rate_target_reached
5316,0.32
9614,0.54
13148,0.68
16675,0.68
18626,0.91
20516,0.89
22169,0.93
23561,0.97
24649,1.0
25841,1.0
27098,0.99
28503,0.98
29589,1.0
30767,0.99
32497,0.9
33397,1.0
34274,1.0
35374,1.0
36467,0.99
37482,0.99
38434,1.0
39463,0.99
40379,1.0
41340,1.0
42357,1.0
43288,0.99
44265,1.0
45195,1.0
46092,1.0
47074,0.99
47977,1.0
48899,0.99
49755,1.0
50794,1.0
51845,0.98
52776,1.0
53637,1.0
54461,1.0
55358,1.0
56194,1.0
57039,1.0
57896,1.0
58741,1.0
59591,1.0
60648,0.98
61561,0.99
62494,1.0
63292,1.0
64120,1.0
64916,1.0
65700,1.0
66464,1.0
67371,0.99
68501,0.97
69328,1.0
70061,1.0
70869,1.0
71726,1.0
72644,0.99
73686,0.99
74645,0.99
75432,1.0
76207,1.0
77085,1.0
78032,0.98
78905,0.97
79717,1.0
80579,1.0
81460,0.98
82267,1.0
82992,1.0
83753,1.0
84632,1.0
85336,1.0
86128,1.0
86935,1.0
87702,1.0
88500,1.0
89295,0.99
90078,1.0
90818,1.0
91528,1.0
92359,1.0
93103,1.0
93935,1.0
94667,1.0
95464,0.99
96297,1.0
97074,1.0
97855,1.0
98617,1.0
99380,1.0
100223,0.99
101045,0.99
101839,1.0
102541,1.0
103307,1.0
104019,1.0
104853,1.0
105550,1.0
106259,1.0
106951,1.0
107715,1.0
108431,1.0
109204,1.0
109887,1.0
110778,0.98
111608,0.99
112299,1.0
113000,1.0
113748,1.0
114653,0.99
115368,1.0
116150,1.0
116916,0.99
117730,0.99
118643,0.98
119481,0.99
120186,1.0
120934,1.0
121709,1.0
122457,1.0
123229,1.0
123920,1.0
124658,1.0
125465,0.98
126175,1.0
127035,1.0
127840,1.0
128569,1.0
129191,1.0
129946,1.0
130755,1.0
131469,1.0
132229,1.0
132939,1.0
133679,1.0
134486,1.0
135120,1.0
135842,1.0
136553,1.0
137286,1.0
138021,1.0
138748,1.0
139421,1.0
140126,1.0
140837,1.0
141725,0.98
142438,1.0
143350,0.98
144095,1.0
144801,1.0
145618,0.99
146505,0.97
147292,1.0
147965,1.0
148676,0.99
149476,1.0
150225,1.0
150997,1.0
151869,0.99
152641,1.0
153360,1.0
154142,1.0
154795,1.0
155418,1.0
156136,1.0
156889,1.0
157644,1.0
158460,1.0
159122,1.0
159806,1.0
160496,1.0
161161,1.0
161845,1.0
162554,1.0
163219,1.0
163880,1.0
164608,1.0
165276,1.0
165995,1.0
166720,1.0
167497,1.0
168133,1.0
168882,1.0
169635,1.0
170300,1.0
171070,1.0
171881,0.98
172557,1.0
173295,1.0
174340,0.96
175057,1.0
175732,1.0
176368,1.0
177118,1.0
177876,1.0
178597,1.0
179325,1.0
180109,0.99
180823,1.0
181538,1.0
182264,1.0
182989,0.99
183688,1.0
184392,1.0
185079,1.0
185756,1.0
186457,1.0
187319,0.99
188023,1.0
188846,0.99
189570,1.0
190200,1.0
190935,1.0
191688,1.0
192419,1.0
193142,1.0
193817,1.0
194563,1.0
195310,1.0
196054,1.0
196736,1.0
197463,1.0
198176,1.0
198894,1.0
199789,0.98
200416,1.0
201130,0.99
201753,1.0
202566,0.99
203290,1.0
204021,1.0
204740,1.0
205424,1.0
206120,1.0
206785,1.0
207567,0.99
208232,1.0
209075,0.99
209778,1.0
210435,1.0
211098,1.0
211781,1.0
212452,1.0
213160,1.0
213842,1.0
214466,1.0
215145,1.0
215829,1.0
216536,1.0
217223,1.0
217913,1.0
218563,1.0
219269,1.0
219936,1.0
220573,1.0
221296,0.99
221960,1.0
222635,1.0
223353,1.0
224117,1.0
224734,1.0
225422,1.0
226096,1.0
226834,0.99
227708,0.98
228408,1.0
229018,1.0
229676,1.0
230406,0.99
231085,1.0
231773,1.0
232829,0.98
233534,1.0
234235,1.0
234888,1.0
235528,1.0
236242,1.0
236924,1.0
237587,1.0
238259,1.0
238990,1.0
239708,1.0
240446,1.0
241139,1.0
241766,1.0
242443,1.0
243128,1.0
243760,1.0
244413,1.0
245120,1.0
245919,0.98
246537,1.0
247132,1.0
247841,1.0
248470,1.0
249198,0.99
249819,1.0
250587,1.0
251263,1.0
251926,1.0
252691,0.98
253514,1.0
254161,1.0
254830,1.0
255508,1.0
256192,1.0
256786,1.0
257469,1.0
258154,1.0
258835,1.0
259481,1.0
260184,1.0
260868,1.0
261558,1.0
262234,1.0
262873,1.0
263590,1.0
264217,1.0
264910,1.0
265609,1.0
266278,1.0
266994,0.99
267748,1.0
268475,1.0
269292,1.0
270004,1.0
270678,1.0
271384,1.0
272082,0.99
272828,0.99
273435,1.0
274145,1.0
274771,1.0
275454,1.0
276133,1.0
276796,1.0
277478,1.0
278220,1.0
278947,1.0
279619,1.0
280272,1.0
280992,1.0
281672,1.0
282336,1.0
283139,0.98
283793,1.0
284450,1.0
285100,1.0
285777,1.0
286414,1.0
287097,1.0
287791,1.0
288391,1.0
289129,0.98
289785,1.0
290489,1.0
291206,1.0
291887,1.0
292500,1.0
293131,1.0
293805,1.0
294477,1.0
295178,1.0
295819,1.0
296511,1.0
297260,0.99
297935,1.0
298572,1.0
299153,1.0
299907,0.99
300665,0.99
301378,1.0
