steps,rate_target_reached
5938,0.24
10170,0.54
13527,0.72
16224,0.77
18365,0.9
19975,0.94
21409,0.96
22884,0.97
24087,0.98
25519,0.96
26901,0.97
28129,0.98
29353,0.98
30489,1.0
31411,0.99
32529,0.99
33567,0.99
34704,1.0
35579,1.0
36503,1.0
37488,0.99
38567,0.99
39681,0.98
40570,0.99
41641,1.0
42925,0.95
43923,0.99
44801,0.99
45698,1.0
46550,1.0
47408,1.0
48213,1.0
49224,0.99
50002,1.0
50965,0.98
52192,0.95
53073,1.0
54069,0.99
54909,1.0
55831,1.0
56624,1.0
57453,1.0
58461,1.0
59200,1.0
60070,1.0
60897,1.0
61835,1.0
62913,0.97
63814,0.99
64516,1.0
65278,1.0
66268,1.0
67238,0.99
68026,0.99
68813,1.0
70090,0.95
71031,1.0
71829,1.0
72567,1.0
73379,1.0
74170,1.0
75059,1.0
75977,0.99
77077,0.98
77862,1.0
78689,1.0
79507,1.0
80274,1.0
81051,0.99
81991,0.98
82814,1.0
83568,1.0
84357,1.0
85126,1.0
86008,1.0
86799,1.0
87567,1.0
88345,1.0
89191,1.0
90088,0.99
90863,1.0
91736,1.0
92487,1.0
93277,1.0
94098,1.0
95003,0.99
95767,1.0
96523,1.0
97332,1.0
98152,1.0
98925,1.0
99772,0.99
100668,0.99
101490,1.0
102175,1.0
102944,1.0
103684,1.0
104462,1.0
105250,0.99
105978,0.99
106825,0.99
107546,1.0
108315,1.0
109062,1.0
109750,1.0
110502,1.0
111210,1.0
111996,1.0
112685,1.0
113435,1.0
114292,0.98
115014,1.0
115750,1.0
116449,1.0
117226,0.99
117934,1.0
118659,1.0
119451,1.0
120216,1.0
120939,1.0
121679,1.0
122439,1.0
123168,1.0
123912,1.0
124977,0.96
125731,1.0
126540,0.99
127392,0.98
128079,1.0
128852,1.0
129652,1.0
130762,0.96
131481,1.0
132166,1.0
132997,1.0
133668,1.0
134432,1.0
135171,1.0
135892,1.0
136726,1.0
137455,1.0
138181,1.0
138964,1.0
139634,1.0
140300,1.0
141003,1.0
141810,0.99
142508,1.0
143232,1.0
143975,1.0
144680,1.0
145415,1.0
146131,1.0
146842,1.0
147585,1.0
148284,1.0
148970,1.0
149722,1.0
150536,0.98
151214,1.0
151882,1.0
152657,1.0
153429,0.99
154259,1.0
155035,1.0
155734,1.0
156458,0.99
157220,1.0
157934,1.0
158726,1.0
159431,1.0
160050,1.0
160803,1.0
161503,1.0
162268,1.0
162998,1.0
163761,1.0
164460,1.0
165151,1.0
165882,1.0
166593,1.0
167356,1.0
168045,1.0
168749,1.0
169426,1.0
170109,1.0
170889,1.0
171636,0.99
172376,1.0
173081,1.0
173843,1.0
174589,1.0
175380,1.0
176080,1.0
176777,1.0
177491,1.0
178191,1.0
178939,1.0
179735,1.0
180360,1.0
181044,1.0
181788,1.0
182449,1.0
183188,1.0
183915,1.0
184578,1.0
185204,1.0
185887,1.0
186579,0.99
187282,1.0
187967,1.0
188657,1.0
189471,0.99
190153,1.0
190961,1.0
191677,0.99
192353,1.0
193048,1.0
193780,1.0
194640,1.0
195334,1.0
196020,1.0
196679,1.0
197308,1.0
197993,1.0
198697,1.0
199469,1.0
200142,1.0
200935,1.0
201681,1.0
202360,1.0
203026,1.0
203673,1.0
204321,1.0
205051,1.0
205746,1.0
206513,1.0
207193,1.0
207877,1.0
208561,1.0
209328,1.0
210057,1.0
210672,1.0
211331,1.0
212050,1.0
212728,1.0
213477,1.0
214170,1.0
214840,1.0
215513,1.0
216158,1.0
216869,1.0
217538,1.0
218196,1.0
218893,1.0
219606,1.0
220326,1.0
220974,1.0
221755,1.0
222428,1.0
223067,1.0
223733,1.0
224399,1.0
225195,0.99
225909,1.0
226556,1.0
227192,1.0
227825,1.0
228443,1.0
229008,1.0
229673,1.0
230356,1.0
231017,1.0
231662,1.0
232262,1.0
232884,1.0
233451,1.0
234106,1.0
234984,0.99
235640,1.0
236294,1.0
237025,1.0
237679,1.0
238289,1.0
238920,1.0
239523,1.0
240160,1.0
240831,1.0
241588,0.99
242485,0.96
243184,1.0
243952,1.0
244597,1.0
245289,1.0
