steps,reward,lenght
0,0,0
499,-124.11042301747707,499
501,9.975557337960943,2
1001,-210.22060967924418,500
1007,9.903525656735152,6
1008,10.0,1
1508,-188.94901838034872,500
2008,-143.53664511922221,500
2024,7.296357586321971,16
2524,-208.65356771313787,500
3024,-208.52141931412484,500
3524,-212.98336146881945,500
4024,-212.9709685356083,500
4524,-208.53987358836594,500
5024,-213.88058173441587,500
5524,-200.64610420095656,500
6024,-200.19742623769378,500
6524,-207.94035527956007,500
7024,-202.63462680840587,500
7524,-206.6573390451331,500
7525,10.0,1
8025,-203.88044816964248,500
8525,-208.3029596202562,500
9025,-212.36476098381408,500
9525,-206.15993268706308,500
10025,-207.7152159251561,500
10525,-206.21720655379687,500
11025,-205.70424184202815,500
11525,-204.04470192451785,500
11526,10.0,1
12026,-204.7765212709372,500
12526,-211.51810504716482,500
13026,-205.46450342453596,500
13526,-205.206709687429,500
14026,-209.50813549666168,500
14526,-202.28641481178067,500
15026,-212.29331084742824,500
15526,-210.1362169952074,500
16026,-214.2602041035664,500
16526,-214.29055632512555,500
17026,-196.11563687095045,500
17526,-211.3876064799966,500
17527,10.0,1
18027,-209.6356556147316,500
18527,-212.18011695450238,500
19027,-207.34259822206855,500
19527,-210.5032718420705,500
20027,-211.406567993154,500
20527,-206.05328443370962,500
21027,-205.72740037582167,500
21527,-210.1033774012346,500
22027,-211.12570714120733,500
22028,10.0,1
22528,-202.4071491873632,500
22529,10.0,1
23029,-207.22680039829038,500
23529,-208.8693049689818,500
24029,-209.30249986067736,500
24302,-100.33398483447371,273
24306,9.93865092150947,4
24806,-213.8104647651494,500
25306,-207.0471351392335,500
25806,-211.27548211043188,500
26306,-202.41299995969197,500
26806,-210.64128053545753,500
27306,-208.8585509270407,500
27806,-206.4279360270387,500
28306,-209.8453400897622,500
28806,-210.18641994847857,500
29306,-207.08655567854822,500
29806,-210.60437529723626,500
30306,-211.02967755263978,500
30307,10.0,1
30308,9.992383109785774,1
30309,9.996902524392608,1
30809,-211.3397669584784,500
31309,-210.71898365440646,500
31809,-205.94354487216287,500
32309,-206.30920858337976,500
32809,-210.41061188562628,500
32810,10.0,1
33310,-153.65250442606938,500
33810,-148.67608358787504,500
34310,-217.02812505481307,500
34810,-153.95283920210025,500
35310,-217.7952774217298,500
35810,-213.87326953336006,500
35824,9.67319964584846,14
36324,-151.2314740981149,500
36824,-147.82025689399495,500
37324,-209.37718033694358,500
37824,-209.18201620427598,500
38324,-207.10027577431674,500
38325,10.0,1
38825,-209.66174429199717,500
39325,-208.64513597449002,500
39825,-208.53931636877007,500
40325,-204.88145990782343,500
40825,-213.71115661032118,500
41325,-210.5468332756211,500
41326,10.0,1
41327,10.0,1
41495,-58.014223983206314,168
41995,-210.77010479513365,500
42495,-210.3665013243126,500
42995,-207.1979633198849,500
43495,-207.0929417768219,500
43496,10.0,1
43996,-209.89887255221308,500
44496,-212.45127004009035,500
44996,-210.47967323668965,500
45496,-208.99063989544882,500
45996,-209.6790903047282,500
46496,-208.77157024370462,500
46996,-211.07719524488647,500
47496,-207.9942415707761,500
47996,-209.7283121677428,500
47997,10.0,1
48497,-210.12719937436546,500
48997,-210.57779662979377,500
49497,-206.13386361021105,500
49997,-206.88338798584508,500
50002,9.910825024194219,5
50502,-205.78290188000415,500
51002,-207.3428881250448,500
51502,-210.89832399057403,500
52002,-208.43064376404328,500
52502,-209.54406307755136,500
53002,-203.77517935782257,500
53502,-208.08433906223436,500
54002,-211.8366651296202,500
54502,-207.0209526063087,500
55002,-206.72352226357086,500
55502,-211.42549869745974,500
56002,-211.12195736896507,500
56502,-211.10077284345036,500
57002,-210.92903520460558,500
57003,10.0,1
57006,9.970181617057804,3
57506,-211.22565839969215,500
58006,-211.0377197837471,500
58506,-207.0998648678977,500
59006,-211.72964759789915,500
59506,-209.1632841902939,500
60006,-211.82145050399754,500
60506,-207.4288188338591,500
61006,-210.4536432346213,500
61506,-208.89764148614285,500
62006,-212.77591635699483,500
62506,-209.7942055110678,500
62507,10.0,1
62508,10.0,1
63008,-210.23244324035332,500
63508,-210.54598121461186,500
64008,-207.4233368581659,500
64508,-210.66971373714455,500
65008,-210.91544032720273,500
65508,-211.13235574003164,500
66008,-208.82144585250592,500
66508,-210.80808254768365,500
66509,10.0,1
67009,-207.8945457119632,500
67509,-208.96325212305416,500
68009,-206.956799370351,500
68509,-210.57381565765752,500
69009,-212.54870032398287,500
69509,-206.6273661378362,500
70009,-201.97188293308554,500
70509,-206.91458423531128,500
71009,-206.44556246175878,500
71010,10.0,1
71510,-209.40491299316378,500
72010,-208.98141708591038,500
72510,-211.79172419040566,500
73010,-210.3084125691248,500
73510,-209.66786703377298,500
74010,-213.317559635629,500
74510,-207.5826706053646,500
75010,-208.17972200259172,500
75510,-203.9989478149999,500
76010,-211.39551112106577,500
76510,-211.4364079074605,500
77010,-212.01111054316522,500
77510,-210.9151733130789,500
78010,-212.57390519306387,500
78510,-212.38422241190005,500
78625,-35.95204572380905,115
79125,-212.24409979254835,500
79625,-208.33017087278856,500
80125,-206.75535447929047,500
80625,-212.2783774152883,500
81125,-209.502692523284,500
81625,-211.4651831794746,500
82125,-210.80730557302252,500
82625,-204.77004681529635,500
83125,-207.1168024968594,500
83625,-202.80434211194353,500
84125,-207.11720715590948,500
84147,5.585174365410544,22
84647,-205.68625378886452,500
85147,-200.32832607365023,500
85647,-213.29208686684694,500
86147,-211.79037188255745,500
86647,-210.1644473201851,500
87147,-210.16248039749203,500
87647,-199.6848702137566,500
88147,-194.2320579542044,500
88647,-198.21720633057328,500
89147,-200.47956197159743,500
89647,-208.673128317589,500
90147,-208.2547078670407,500
90647,-208.4439598938908,500
91147,-212.38823930472316,500
91647,-211.0685181261964,500
92147,-210.32281715302713,500
92647,-210.11735347466316,500
93147,-195.95547938048807,500
93647,-213.23128895376072,500
94147,-203.63584928996897,500
94647,-208.35593865725448,500
95147,-177.49927818486972,500
95647,-203.6802226785423,500
96147,-161.9435101269737,500
96647,-197.26204581652001,500
97147,-202.20316706878302,500
97148,10.0,1
97648,-116.90109215861608,500
98148,-181.36133599783776,500
98648,-198.05094825477292,500
99148,-214.09143143708218,500
99648,-161.79513242611435,500
100148,-212.85883352497564,500
100648,-201.95851475243444,500
101148,-162.425473838601,500
101648,-210.78161666200398,500
102148,-212.97575584448217,500
102648,-118.37504331038382,500
103148,-58.7018373294739,500
103648,-52.000922142915975,500
104148,-74.68458932184538,500
104648,-49.22164158137029,500
105148,-41.29494941923722,500
105648,-35.853540696327755,500
106148,-41.353654191277535,500
106648,-38.10144906829854,500
107148,-37.922076926502996,500
107648,-37.497181585531486,500
108148,-14.485482128068059,500
108648,-21.74977630286327,500
109148,-44.67031119924818,500
109648,-35.92194119605031,500
110148,-67.5246849446197,500
110149,9.996411728403857,1
110649,-31.835536860108828,500
111149,-38.12833623081483,500
111649,-31.558152688904958,500
112149,-50.05995526674681,500
112649,-41.54774755355577,500
113149,-57.66651285262651,500
113649,-33.526095440847676,500
114149,-37.43385003819267,500
114649,-35.97938464891592,500
115149,-29.976713692452222,500
115649,-26.588549718123307,500
116149,-28.35874374320547,500
116649,-25.439750991688456,500
117149,-36.73117470583196,500
117649,-36.58871865845818,500
118149,-30.102719378515427,500
118649,-34.74241709907495,500
119149,-35.925149590939284,500
119649,-76.43937009698419,500
120149,-54.43954264823748,500
120649,-65.07795560446003,500
121149,-53.11624517073509,500
121393,-6.0344944807322936,244
121893,-186.13006040142275,500
122393,-44.53002044020507,500
122893,-37.02380140978741,500
123393,-26.91151077244133,500
123893,-37.21874150325335,500
124393,-30.088309787300673,500
124893,-37.49727921495309,500
125393,-31.89943643159671,500
125893,-26.103677861494265,500
126393,-47.58679159242813,500
126893,-38.1035752761669,500
127393,-33.37198119378,500
127893,-34.604166952528495,500
128393,-34.58587744181786,500
128893,-35.32038818998722,500
128894,10.0,1
129394,-25.014585832929654,500
129894,-66.67020710696015,500
130394,-34.31916021713398,500
130894,-35.364644704595975,500
131394,-16.98286193773354,500
131894,-24.031750417084123,500
132394,-35.05642962813492,500
132894,-34.658023554543185,500
133394,-30.635317938187722,500
133894,-38.065751847878964,500
134394,-24.327813702285106,500
134894,-33.180323639412,500
135394,-42.231907917145755,500
135894,-41.85764763104021,500
136394,-39.25913625472176,500
136894,-37.883893455082095,500
137330,-38.81584531681775,436
137830,-53.50959279374323,500
138330,-40.91774994946165,500
138830,-60.28341788920815,500
139330,-60.81103148646036,500
139830,-26.09417924828714,500
140330,-35.601888141842515,500
140830,-27.023196008557395,500
141330,-34.73175322777848,500
141830,-23.32413787163735,500
142330,-31.40115666367436,500
142830,-28.757347770280262,500
143330,-40.726194795513315,500
143332,9.58524401191958,2
143832,-35.71271312625585,500
144332,-34.26619797960844,500
144832,-32.16663349941506,500
145332,-35.972410692669584,500
145832,-26.680637885275367,500
146332,-19.35170451791573,500
146832,-47.1087128973221,500
147332,-59.679487428838215,500
147832,-38.993151131627634,500
148332,-38.72570794193127,500
148832,-33.494435203496884,500
149332,-33.791150508897886,500
149832,-48.17540000860692,500
150332,-39.86511307489382,500
150832,-52.38074745046004,500
151332,-36.762712841403754,500
151832,-43.12978777411323,500
152265,-12.186675351599686,433
152765,-56.90296907432706,500
153265,-39.43365420731966,500
153765,-35.639956151172996,500
154265,-38.9809345584653,500
154765,-40.95782249943886,500
155265,-38.650603976432826,500
155765,-48.67316472141185,500
156265,-50.663456966535165,500
156765,-33.778325973057726,500
157265,-33.38433904652412,500
157765,-38.922796708534214,500
158265,-36.505447518641276,500
158765,-30.95816306138019,500
159265,-34.12173876424963,500
159765,-23.567516629949257,500
159776,9.83449473809583,11
160276,-34.22878615683266,500
160776,-14.894760011688161,500
161276,-35.69336622520238,500
161776,-21.632436643137865,500
162276,-79.69227432365689,500
162776,-39.06361153072172,500
163276,-33.29416475339089,500
163776,-37.77436901726196,500
164276,-36.81908057784681,500
164286,9.817225137188228,10
164786,-12.048649921641966,500
165286,-33.818424576796005,500
165786,-36.381208905937065,500
166286,-32.397403269452994,500
166786,-29.96442414323512,500
167286,-43.82317615355016,500
167786,-49.47561836192327,500
168286,-60.01093751172577,500
168786,-90.38129714127226,500
169286,-211.2255454108082,500
169786,-36.41909106747238,500
170286,-32.75887620766949,500
170786,-34.23160443474176,500
170787,10.0,1
171034,1.8298910820377383,247
171534,-29.04584923367199,500
171850,0.7867857099306548,316
171851,10.0,1
172351,-15.40116716209775,500
172851,-22.092266416260873,500
173351,-50.247354406593566,500
173851,-33.46995107293173,500
174351,-30.99230238196396,500
174851,-26.99430397920689,500
175351,-37.14980015352736,500
175383,8.949949301733103,32
175883,-30.087550737266984,500
176383,-32.844300652560094,500
176883,-33.6738871316924,500
176884,9.996817213731635,1
177384,-31.84443001317198,500
177884,-39.85495774957658,500
178384,-14.615897593351491,500
178884,-13.556324876901169,500
179384,-25.17484479347554,500
179884,-31.174069175316827,500
180384,-30.198746043806278,500
180884,-34.69404973945834,500
181384,-30.33918180260001,500
181884,-36.48088765914518,500
182384,-22.215337907832513,500
182884,-36.292251723597154,500
183384,-22.29619732863154,500
183884,-22.91838765857764,500
184384,-13.320604956656277,500
184884,-15.689888942791908,500
185339,-6.459965912520689,455
185839,-15.26278142822182,500
186339,-19.15749860037125,500
186839,-51.36833348867738,500
187339,-43.46993181994296,500
187839,-14.97655607382818,500
188339,-33.84788966130323,500
188839,-16.837836803997995,500
189339,-50.574379789554314,500
189839,-40.1293549742667,500
190339,-32.973055981990626,500
190839,-34.421830391253955,500
191339,-41.9739921128299,500
191839,-30.29512916175366,500
192339,-50.60976328577181,500
192839,-31.058697700322544,500
193339,-40.31033035933155,500
193839,-34.5354949298667,500
193843,9.948961727981043,4
194343,-37.83270281780879,500
194843,-40.886415368812536,500
194909,6.845858364794637,66
195409,-40.94890487558992,500
195504,8.392942954054984,95
196004,-32.22515336063425,500
196504,-32.36815423998501,500
197004,-49.11471915620904,500
197504,-214.0298877530469,500
198004,-56.49439447781207,500
