steps,reward,lenght
0,0,0
499,-87.75173397800158,499
999,-210.42609430872952,500
1499,-90.82613364252886,500
1500,10.0,1
1510,9.801282423616183,10
2010,-120.22761221385043,500
2510,-146.11674549072785,500
3010,-175.564874474554,500
3510,-192.49519444545706,500
4010,-203.56394349174275,500
4011,10.0,1
4511,-211.94209003965818,500
5011,-212.96269402524,500
5511,-211.07841205066373,500
6011,-209.02501413423147,500
6511,-211.250680889006,500
6512,10.0,1
7012,-208.34041324873417,500
7512,-204.946615501857,500
8012,-204.02698931048423,500
8512,-212.33500298381196,500
8513,10.0,1
8514,10.0,1
9014,-209.53937361406247,500
9015,10.0,1
9020,9.916701174365773,5
9520,-213.2189274374482,500
10020,-198.268975293982,500
10021,10.0,1
10521,-205.55018198849857,500
11021,-210.85740638533204,500
11521,-204.5795641388669,500
12021,-209.31827936213438,500
12521,-208.99016597485652,500
13021,-212.6591174668695,500
13521,-206.84877753020538,500
14021,-180.62918003005527,500
14521,-175.6171386805808,500
15021,-182.41666523398433,500
15026,9.914500010302502,5
15526,-166.58851975775022,500
16026,-177.5271807117899,500
16526,-172.28408559150222,500
17026,-208.15039658208744,500
17526,-212.16468961792395,500
18026,-213.13352295794095,500
18526,-203.65626983624352,500
19026,-211.37708341288334,500
19526,-212.53017263126776,500
20026,-210.71461357826152,500
20526,-210.33573430954795,500
21026,-207.19804227835397,500
21526,-211.18041171298648,500
22026,-210.49824503198406,500
22526,-209.3999588863161,500
23026,-212.9178977752759,500
23526,-213.47636972107316,500
24026,-211.48146695980776,500
24526,-213.24795952567771,500
25026,-206.48939726308416,500
25029,9.954488648854806,3
25529,-205.71428994411366,500
26029,-213.71238847380718,500
26529,-213.65403829666548,500
27029,-209.78662008221804,500
27529,-208.75972305586407,500
28029,-213.3639359779761,500
28529,-212.51459629500295,500
29029,-208.77240123909982,500
29034,9.919427903879516,5
29035,9.991385671022934,1
29535,-206.94744644583852,500
30035,-206.21302184554315,500
30535,-209.43661553589217,500
31035,-207.18755573103982,500
31535,-211.81244689431662,500
32035,-209.3974310564231,500
32535,-210.99521270163672,500
32536,10.0,1
33036,-209.95744426586583,500
33536,-207.9276448521573,500
34036,-214.70684440473732,500
34536,-213.65201340154422,500
35036,-208.9226047736357,500
35037,10.0,1
35537,-212.12820146069436,500
36037,-209.29230980398728,500
36537,-204.71031780907347,500
37037,-211.02483888191665,500
37537,-209.0467321649357,500
38037,-210.88500789212634,500
38537,-211.3819308086046,500
39037,-209.60585763009504,500
39537,-208.01481143648894,500
40037,-209.75787390596253,500
40537,-207.5455668445412,500
41037,-213.46185566706177,500
41537,-210.78132039669126,500
42037,-210.53879962616261,500
42041,9.938897019932462,4
42541,-206.9168433657289,500
43041,-206.09929076544398,500
43541,-212.6565293458189,500
44041,-213.99972750773952,500
44541,-214.62841231961517,500
45041,-211.11485960433234,500
45541,-203.22418758490582,500
45546,9.917163544624458,5
46046,-211.70569666538591,500
46546,-211.6237328920777,500
47046,-206.4722398651336,500
47546,-212.1114980045645,500
48046,-212.55590299322162,500
48546,-210.88512487458135,500
49046,-206.78277282934442,500
49546,-206.80454710183085,500
50046,-207.0624986768809,500
50546,-212.4565684220269,500
51046,-208.80055859410965,500
51052,9.893005541645604,6
51552,-206.21653359712136,500
52052,-209.36725416028625,500
52552,-210.94581460369986,500
53052,-210.44808627437016,500
53552,-211.94032865119587,500
54052,-209.554127184751,500
54552,-212.3147981709224,500
55052,-211.99855224198066,500
55552,-214.48798990721204,500
56052,-206.14640414375756,500
56552,-209.25942596992633,500
56553,10.0,1
57053,-211.58301078976507,500
57054,10.0,1
57554,-210.75024050596897,500
57555,10.0,1
58055,-210.63013837323228,500
58555,-204.12069824831457,500
58556,10.0,1
59056,-208.454838933461,500
59057,10.0,1
59557,-209.70022889653723,500
60057,-210.70309422533768,500
60557,-210.93353372129627,500
60563,9.898391076923428,6
60564,10.0,1
61064,-209.18264576458625,500
61065,10.0,1
61565,-205.45152535730773,500
61572,9.863792366274529,7
62072,-211.77000756935337,500
62572,-210.0124890483446,500
63072,-209.54684667154035,500
63572,-204.99519393632792,500
64072,-206.16639540889204,500
64572,-210.77076495929924,500
65072,-208.99426134994155,500
65572,-211.5603935808909,500
65573,9.993309433704532,1
66073,-212.19280808224443,500
66573,-211.5586931134504,500
67073,-210.8522517831434,500
67573,-211.8590388086958,500
67575,9.970879190007327,2
68075,-206.28574170055447,500
68575,-211.5054856167987,500
69075,-207.96118294898105,500
69575,-207.9550436741795,500
70075,-193.03955780316548,500
70575,-202.294262816743,500
71075,-213.2482787197941,500
71575,-208.84837206323624,500
72075,-206.85964030890105,500
72575,-210.41583203301914,500
73075,-208.93241661514327,500
73076,10.0,1
73576,-214.19012070358937,500
74076,-212.0547618877413,500
74077,10.0,1
74577,-214.32303302646264,500
75077,-193.42302691113002,500
75577,-210.54001705316313,500
76077,-213.9289000880777,500
76577,-205.8867979138093,500
77077,-210.23493259958397,500
77577,-206.05640415161213,500
78077,-210.5425029278646,500
78078,10.0,1
78079,10.0,1
78579,-212.23504844956406,500
79079,-210.53196933088,500
79579,-211.8582436293469,500
80079,-209.03482036640116,500
80081,9.978486797405782,2
80581,-202.0153907345002,500
81081,-209.4763496791303,500
81581,-210.1384168066822,500
82081,-213.8988877111075,500
82581,-210.74372592824434,500
83081,-211.92079774864487,500
83581,-212.74717348228455,500
84081,-210.99819312807304,500
84581,-206.4400560961667,500
85081,-206.05616511708047,500
85581,-187.47096919901747,500
86081,-186.00872495339266,500
86581,-170.4545415754407,500
87081,-195.150718610654,500
87581,-177.65443723438767,500
88081,-200.0706468798409,500
88581,-213.92881094801507,500
89081,-180.0660474137437,500
89581,-199.76026667079597,500
90081,-208.61800817706094,500
90581,-207.71419225734144,500
91081,-212.95179732659705,500
91581,-205.93402270240736,500
92081,-212.65083838312572,500
92099,6.760517318095082,18
92100,10.0,1
92600,-196.03556705844588,500
93100,-204.12274563449492,500
93600,-206.81389673370882,500
93601,10.0,1
94101,-201.74120811263313,500
94102,10.0,1
94602,-198.49643544087093,500
95102,-192.59713559145973,500
95602,-110.48411089419017,500
96102,-117.49761283657922,500
96602,-83.50470787475227,500
97102,-103.49724275237229,500
97602,-134.2405775324637,500
98102,-167.60545733805571,500
98602,-60.508153806848924,500
99102,-43.79013164014031,500
99602,-117.04394392451871,500
100102,-69.84995401796182,500
100602,-36.508493011254316,500
101102,-31.02673874337463,500
101602,-34.75687916397984,500
102102,-40.802459825439776,500
102192,4.137276502807919,90
102692,-46.121118587091,500
103192,-33.146746223534294,500
103692,-36.771339823952914,500
104192,-118.9717113121328,500
104692,-178.49005230584606,500
105192,-40.68295181712677,500
105193,10.0,1
105693,-29.26037015825936,500
106193,-44.21962310932839,500
106693,-39.204006327710005,500
107193,-40.068240937486856,500
107693,-40.62893179113926,500
108067,-16.352852445832777,374
108099,9.363976997898055,32
108599,-84.28167727208894,500
109099,-79.80479303393894,500
109599,-23.467576916262846,500
109600,10.0,1
110100,-14.7118273853199,500
110600,-13.87916494848884,500
111088,-21.056584388794963,488
111588,-22.065368705328527,500
112088,-45.385524117935155,500
112588,-25.72208603815064,500
113088,-38.977081260243125,500
113588,-31.862254740226163,500
114088,-34.98666759898455,500
114588,-39.18367485817676,500
115088,-192.5678670471434,500
115089,10.0,1
115589,-120.20555253204574,500
116089,-61.035430054795256,500
116589,-103.8680792048325,500
117089,-49.25777010190919,500
117589,-37.960688990537975,500
118089,-63.71823449211211,500
118589,-28.842308913574172,500
119089,-38.37144287406265,500
119589,-166.57169730368878,500
120089,-57.58619424474142,500
120589,-49.26749181414551,500
121089,-199.00047185517852,500
121090,9.988700131921338,1
121590,-165.43969194521276,500
122090,-127.28221562402507,500
122590,-30.696975638290557,500
122669,8.529281300587018,79
122742,8.365342658378301,73
123242,-55.83039970605085,500
123742,-211.90328426474886,500
124242,-84.83664359307117,500
124742,-212.43809853681768,500
125242,-209.26073734946394,500
125381,6.441237493616104,139
125881,-195.1061675494328,500
125935,8.858122817132166,54
126435,-151.89348879502612,500
126935,-42.01697945746693,500
127435,-28.047680424004138,500
127574,7.573765349567198,139
128074,-73.24758964633688,500
128574,-28.91085286211104,500
129074,-49.21159562040595,500
129574,-30.849604026614216,500
130074,-22.846491080026613,500
130574,-21.583518411938094,500
131074,-37.138397513803085,500
131515,0.49478341891589395,441
132015,-37.21233057330806,500
132515,-36.85695677833691,500
132516,10.0,1
133016,-34.057536711272476,500
133516,-24.838301288698734,500
134016,-20.272007264322173,500
134516,-25.83407025803142,500
135016,-38.43711556626013,500
135516,-56.78563882824926,500
136016,-29.372262012457718,500
136516,-34.978997585319426,500
137016,-36.90573256283733,500
137516,-14.729118467214995,500
138016,-33.41788448768953,500
138516,-41.095042005028816,500
139016,-14.787661420454747,500
139157,4.31566370326306,141
139657,-14.858258378542805,500
139658,10.0,1
140158,-37.533666708923285,500
140171,9.801160227459766,13
140671,-27.800179788056308,500
140694,8.74978909502607,23
140698,9.939885352161326,4
141198,-38.95737865572863,500
141698,-22.803677715920657,500
142198,-51.51727074582636,500
142698,-34.065110319658324,500
143198,-41.973912874178374,500
143698,-26.205012962093463,500
143818,1.5757988108943053,120
144318,-18.30556739420585,500
144818,-63.456987070258855,500
145318,-24.99314426878504,500
145818,-13.611783097328464,500
146318,-31.780558958420293,500
146818,-28.583431230628754,500
147318,-22.60432383847363,500
147319,10.0,1
147819,-41.26028462564701,500
147972,0.04709354406994848,153
148472,-14.076113946577694,500
148972,-19.18916842162086,500
149472,-42.09369146412338,500
149972,-13.819924727230605,500
150472,-40.9525298146313,500
150972,-16.303932742150327,500
151472,-46.506663379073224,500
151972,-38.2737241146319,500
152472,-34.599385307708864,500
152972,-40.250298846917325,500
153472,-35.741111986626166,500
153890,-110.27089285016307,418
154390,-18.786584037258393,500
154890,-14.2420438560596,500
154891,9.989539379324857,1
155391,-37.885104704973415,500
155891,-26.37076332025423,500
156134,-0.501520180298666,243
156634,-24.62752017402522,500
157134,-101.39333918655255,500
157634,-28.099892398845718,500
158134,-48.43561237537953,500
158634,-40.53659966893376,500
159134,-43.70162712421855,500
159634,-28.481272433808844,500
160134,-30.95821967931319,500
160296,0.23965694514875935,162
160796,-14.618721360651206,500
161296,-13.317087836301322,500
161796,-16.105556087743224,500
162296,-28.5124847459975,500
162796,-31.73011246069535,500
163296,-36.32628027078063,500
163297,10.0,1
163797,-59.981557083236964,500
164297,-41.69737548215182,500
164797,-53.09869851770911,500
165297,-40.51062097458023,500
165797,-11.11174559864612,500
165926,7.264130900034274,129
166426,-19.11869596882536,500
166617,6.005872941641128,191
167117,-13.312000379867046,500
167123,9.91566132077518,6
167623,-14.343710197353467,500
168123,-43.87154069000657,500
168174,9.125148315186575,51
168674,-42.613721674644665,500
168772,4.805775948745011,98
168777,9.929164032423829,5
168778,10.0,1
169278,-50.03540014205031,500
169778,-21.08546742147387,500
169901,7.730667737428723,123
170401,-19.650817787809405,500
170901,-25.34967718326469,500
171401,-34.521722237197594,500
171901,-46.704089025998286,500
172401,-14.056455838078591,500
172901,-10.258178308210432,500
173401,-13.109622508715345,500
173876,0.7691262256498756,475
174376,-27.176132231956373,500
174876,-20.9658255948998,500
175376,-26.264168241928473,500
175876,-47.25785313152756,500
176376,-39.50176733486188,500
176876,-13.052577340392325,500
177376,-36.924814519510974,500
177876,-35.75766386834274,500
178376,-36.53599531959164,500
178876,-14.682919480888565,500
179376,-12.029339412097743,500
179876,-21.646237840036775,500
180376,-36.25385872137493,500
180876,-53.701496034628036,500
181376,-21.008621583313026,500
181876,-44.19369481075608,500
182376,-24.149546774211935,500
182876,-41.060251073053436,500
182877,9.988903505424226,1
183377,-30.377367742004243,500
183505,7.502580332340505,128
184005,-33.945364457160345,500
184505,-40.697755764743505,500
185005,-33.76854602428215,500
185505,-19.387351640986843,500
186005,-14.055060585386208,500
186505,-136.3737268077182,500
187005,-34.03995571852188,500
187505,-30.29952866268045,500
187506,10.0,1
188006,-13.818271375702574,500
188506,-40.302848980548575,500
189006,-36.702683966184246,500
189506,-20.870625559171046,500
190006,-34.5976815344754,500
190506,-36.35299869470283,500
191006,-45.2602112157849,500
191506,-34.48116550723532,500
192006,-31.418355529597793,500
192506,-19.571998334199936,500
193006,-32.00884580730559,500
193021,9.731088261740691,15
193521,-32.83696847330799,500
194021,-14.614429087046588,500
194521,-33.53070689190875,500
194522,10.0,1
194747,5.445971032950501,225
195247,-36.12882088349894,500
195747,-32.55823674345695,500
196247,-14.640435877512193,500
196747,-33.2845566151213,500
196748,9.988959771437967,1
197248,-26.056581703131723,500
197748,-33.24750562110294,500
198248,-13.530219460359023,500
198748,-34.063317091454856,500
199248,-43.6976203735326,500
199748,-30.236750205979884,500
200248,-39.57729687883012,500
200748,-14.003375380510859,500
201248,-14.310920963680834,500
201748,-63.27274972552963,500
202248,-214.70996802266112,500
202748,-214.25476630799236,500
203248,-38.61446317447067,500
203748,-34.13440304207543,500
203886,7.405245370085073,138
204083,5.99815561198599,197
204583,-14.229386674554771,500
204584,9.993136936599551,1
205084,-22.224490971512974,500
205584,-11.07318272614811,500
205728,7.380750150549971,144
