steps,rate_target_reached
39521,0.22
83823,0.12
126655,0.15
169304,0.15
211554,0.16
257024,0.1
296220,0.23
338317,0.18
380949,0.15
423391,0.16
467036,0.13
509187,0.16
552807,0.13
596935,0.12
634114,0.28
673815,0.24
712652,0.25
750988,0.26
787920,0.36
829655,0.21
873834,0.15
916611,0.16
959919,0.17
998693,0.27
1041393,0.18
1082890,0.18
1120490,0.28
1163082,0.21
1205509,0.19
1248984,0.17
1291544,0.2
1334501,0.18
1375522,0.21
1418316,0.16
1460399,0.19
1500398,0.27
1542953,0.18
1585687,0.19
1627250,0.2
1666671,0.26
1707651,0.23
1748448,0.22
1789123,0.25
1831693,0.2
1875048,0.19
1921782,0.07
1961617,0.23
2002546,0.24
2043510,0.22
2089581,0.12
2135014,0.13
2177433,0.19
2220922,0.15
2263242,0.2
2305872,0.2
2351220,0.11
2393472,0.2
2434325,0.22
2477333,0.19
2516194,0.27
2557213,0.23
2600563,0.17
2642513,0.2
2683039,0.21
2725634,0.18
2770093,0.15
2814460,0.15
2857429,0.17
2898973,0.21
2939053,0.25
2979993,0.23
3021622,0.21
3065298,0.16
3108320,0.17
3149701,0.21
3192438,0.16
3232750,0.24
3273849,0.24
3317385,0.18
3361378,0.18
3403018,0.22
3448213,0.15
3490292,0.17
3534870,0.16
3574682,0.25
3620594,0.11
3660413,0.24
3700925,0.22
3744012,0.18
3788310,0.15
3829991,0.23
3874061,0.14
3917311,0.19
3960615,0.16
4001265,0.25
4042359,0.24
4084575,0.2
4127044,0.17
4169777,0.18
4211732,0.2
4255812,0.16
4299169,0.18
4342213,0.2
4385290,0.2
4426912,0.21
4467366,0.27
4511001,0.18
4552351,0.22
4595811,0.19
4635854,0.24
4678833,0.17
4722527,0.14
4764001,0.24
4805735,0.21
4848372,0.21
4889527,0.2
4930589,0.25
4969519,0.28
5014001,0.15
5057196,0.17
5100826,0.16
5141134,0.24
5183899,0.17
5227117,0.17
5268341,0.2
5310057,0.21
5353772,0.16
5394345,0.24
5436289,0.2
5480164,0.14
5524700,0.16
5568850,0.15
5612161,0.16
5654745,0.2
5698386,0.17
5742534,0.17
5784850,0.19
5826892,0.2
5870471,0.15
5912832,0.22
5950975,0.28
5992020,0.23
6032812,0.21
6075245,0.2
6119274,0.17
6162499,0.17
6204412,0.21
6247722,0.16
6291423,0.18
6335707,0.14
6377454,0.2
6417335,0.24
6461807,0.15
6506325,0.16
6546703,0.25
6589127,0.21
6632443,0.15
6673741,0.23
6718555,0.16
6759149,0.21
6802663,0.16
6845547,0.2
6889934,0.15
6931257,0.21
6976994,0.12
7020694,0.19
7062036,0.22
7104290,0.18
7146737,0.21
7188436,0.21
7227260,0.28
7270611,0.17
7313658,0.17
7353900,0.29
7397497,0.16
7437157,0.27
7476454,0.25
7516915,0.23
7557890,0.25
7602301,0.19
7645689,0.17
7682000,0.34
7721494,0.26
7763506,0.24
7807777,0.16
7851775,0.15
7892028,0.24
7936958,0.13
7980209,0.17
8020937,0.23
8063390,0.21
8104938,0.22
8146766,0.2
8192028,0.11
8233301,0.2
8272320,0.25
8316052,0.15
8358111,0.17
8399049,0.21
8441644,0.18
8481598,0.23
8521071,0.25
8562996,0.18
8604421,0.2
8647040,0.17
8692346,0.12
8731103,0.26
8772932,0.21
8815011,0.19
8854149,0.29
8894236,0.24
8935012,0.22
8978575,0.17
9019090,0.21
9061044,0.19
9103934,0.17
9144330,0.24
9185953,0.2
9227865,0.21
9268394,0.22
9312042,0.17
9355831,0.15
9396968,0.25
9439090,0.18
9481532,0.19
9526489,0.11
9568460,0.2
9608851,0.25
9648529,0.23
9687788,0.25
9729858,0.21
9773073,0.17
9814780,0.21
9859408,0.14
9901225,0.18
9943406,0.19
9983020,0.23
10025352,0.21
10062466,0.33
10100898,0.29
10140607,0.26
10184501,0.18
10229273,0.14
10270270,0.22
10311063,0.23
10354477,0.16
10397225,0.19
10438411,0.22
10481436,0.2
10522371,0.23
10564266,0.21
10606694,0.19
10645239,0.26
10688594,0.19
10732581,0.14
10775201,0.18
10819094,0.16
10859236,0.24
10898486,0.25
10941625,0.15
10981716,0.24
11021429,0.25
11063525,0.22
11108201,0.12
11147554,0.24
11189019,0.21
11231918,0.17
11272186,0.22
11312277,0.22
11346072,0.37
11384645,0.26
11419810,0.34
11454064,0.37
11490157,0.33
11527996,0.3
11568254,0.23
11608738,0.23
11654303,0.13
11695627,0.23
11737687,0.2
11776578,0.28
11819131,0.21
11860284,0.22
11895671,0.37
11933412,0.29
11975124,0.2
12015024,0.24
12058366,0.17
12099355,0.23
12141741,0.2
12186570,0.13
12227903,0.22
12268622,0.23
12310259,0.19
12354552,0.14
12396804,0.2
12438319,0.19
12481722,0.14
12523002,0.23
12565315,0.21
12607110,0.19
12647208,0.23
12686842,0.27
12725632,0.28
12765289,0.25
12809259,0.16
12849284,0.25
12889961,0.23
12930769,0.22
12972272,0.19
13011916,0.27
13053804,0.19
13095960,0.21
13136889,0.23
13178776,0.2
13219195,0.24
13261453,0.2
13301724,0.22
13341693,0.26
13380415,0.29
13425675,0.15
13467663,0.24
13507594,0.26
13549367,0.22
13589447,0.24
13628639,0.25
13672778,0.15
13712781,0.25
13753353,0.22
13796327,0.21
13838657,0.16
13881663,0.17
13923800,0.2
13965146,0.23
14009801,0.15
14051565,0.22
14096319,0.14
14136467,0.24
14177041,0.23
14218429,0.21
14256836,0.27
14299522,0.21
14339430,0.25
14381817,0.18
14418193,0.31
14457044,0.25
14499212,0.2
14540749,0.22
14578771,0.27
14618721,0.24
14662989,0.15
14704976,0.21
14745237,0.23
14785242,0.23
14827463,0.19
14872414,0.13
14913033,0.22
14955805,0.18
14998398,0.18
15042534,0.13
15082276,0.26
15124373,0.2
15166085,0.19
15208303,0.18
15245632,0.3
15288122,0.19
15328219,0.23
15373547,0.14
15417668,0.17
15458794,0.2
15499200,0.22
15537728,0.28
15575398,0.3
15616456,0.2
15655868,0.26
15694898,0.24
15736449,0.2
15775793,0.24
15816448,0.23
15858447,0.19
15904091,0.12
15944373,0.25
15986246,0.19
16029036,0.22
16069300,0.23
16107593,0.3
16149318,0.22
16190744,0.2
16230748,0.26
16272462,0.19
16315915,0.16
16358258,0.17
16401494,0.18
16443947,0.19
16482276,0.26
16524880,0.17
16566544,0.21
16609097,0.18
16649370,0.22
16692571,0.18
16733145,0.27
16775864,0.19
16818298,0.18
16861163,0.16
16898202,0.3
16941000,0.2
16978241,0.31
17017631,0.26
17059583,0.18
17097183,0.29
17138290,0.22
17180625,0.19
17222531,0.22
17264013,0.19
17305005,0.22
17347016,0.21
17387525,0.21
17426631,0.24
17470115,0.18
17508371,0.28
17551009,0.19
17593893,0.17
17637928,0.13
17681184,0.19
17721772,0.25
17763409,0.2
17805042,0.19
17848417,0.15
17892245,0.16
17936406,0.15
17980021,0.16
18018247,0.27
18059700,0.22
18102076,0.17
18144647,0.18
18184746,0.24
18229621,0.14
18269267,0.25
18310800,0.19
18351407,0.21
18395273,0.15
18436202,0.21
18478036,0.2
18519989,0.22
18561139,0.2
18604600,0.2
18648064,0.16
18688912,0.25
18731304,0.19
18773111,0.19
18815177,0.2
18856667,0.21
18897898,0.2
18938892,0.2
18981607,0.17
19021622,0.23
19063426,0.21
19103842,0.22
19145903,0.2
19189788,0.15
19231873,0.22
19272217,0.22
19315213,0.17
19357087,0.19
19398131,0.21
19440127,0.2
19481617,0.2
19525770,0.17
19567394,0.21
19612324,0.13
19652139,0.25
19691127,0.27
19731715,0.22
19772407,0.23
19810227,0.28
19853308,0.18
19894166,0.21
19933096,0.25
19975919,0.21
20018768,0.18
20060021,0.2
20102850,0.17
20143655,0.22
20184082,0.23
20224665,0.21
20264852,0.24
20309072,0.15
20350886,0.22
20394223,0.17
20435013,0.23
20477513,0.18
20517160,0.28
20560068,0.16
20604109,0.18
20645750,0.23
20688449,0.18
20730760,0.21
20773075,0.18
20812443,0.24
20853009,0.22
20894480,0.22
20935281,0.22
20976955,0.21
21018813,0.2
21061270,0.21
21101635,0.24
21140424,0.28
21180816,0.22
21220465,0.24
21260798,0.22
