steps,rate_target_reached
676,0.99
1504,0.99
2282,0.99
3251,0.98
4061,1.0
4788,1.0
5500,1.0
6247,1.0
6919,1.0
7606,1.0
8444,0.99
9339,0.98
10072,1.0
10834,1.0
11536,1.0
12247,1.0
12991,1.0
13748,0.99
14454,1.0
15146,1.0
15872,1.0
16558,1.0
17263,1.0
18012,1.0
18670,1.0
19493,1.0
20194,1.0
20957,1.0
21648,1.0
22336,1.0
23074,1.0
23791,1.0
24447,1.0
25133,1.0
25886,1.0
26641,1.0
27301,1.0
27936,1.0
28645,1.0
29400,1.0
30154,1.0
30812,1.0
31602,1.0
32309,1.0
33020,1.0
34256,0.96
35149,0.99
35903,1.0
36845,0.98
37571,1.0
38293,1.0
39025,1.0
39690,1.0
