steps,rate_target_reached
741,0.99
1408,1.0
2137,1.0
2793,1.0
3447,1.0
4151,1.0
4821,1.0
5529,1.0
6233,1.0
6961,1.0
7844,1.0
8536,1.0
9299,1.0
10006,1.0
10723,1.0
11573,0.99
12235,1.0
13026,1.0
13725,1.0
14409,1.0
15113,1.0
15885,1.0
16578,1.0
17335,1.0
18022,1.0
18690,1.0
19435,0.99
20156,1.0
20860,1.0
21623,1.0
22283,1.0
23010,1.0
24079,0.97
24779,1.0
25629,0.99
26430,0.99
27108,1.0
27946,1.0
28722,1.0
29499,0.99
30266,1.0
30948,1.0
31733,0.99
32447,1.0
33158,1.0
33858,1.0
34536,1.0
35187,1.0
35881,1.0
36599,1.0
37361,1.0
38120,1.0
39136,0.97
39901,1.0
40630,1.0
