steps,reward,lenght
0,0,0
565,9.81932195885429,9
1204,10.0,1
1761,9.891295005681982,6
2305,9.883809723842752,6
2945,9.952289423140096,3
3728,9.83978735610232,8
4338,9.900155595259552,6
4993,10.0,1
5651,9.767482008587862,11
6329,10.0,1
6903,10.0,1
7520,9.949904386763855,3
8139,9.959401511274772,3
8861,9.97648048247335,2
9373,9.9317154191341,4
9976,9.884718578139102,6
10623,9.968751480596685,3
11226,9.901584211121916,6
11788,9.960682571745629,3
12421,9.87592516240429,7
13060,9.802066687395037,10
13679,9.950384244967951,4
14411,9.825936004824456,8
15007,9.935107229514356,4
15647,9.937610312781544,4
16310,9.846922296866229,7
16966,9.834090619478314,8
17674,9.730495730687798,12
18239,9.839811752446348,9
18869,9.783848398804315,11
19544,9.89738340630792,6
20227,9.996234389626295,1
21029,9.981658144426085,2
21573,9.880350960854518,6
22202,9.900906863533683,6
22751,10.0,1
23425,9.785645710361395,10
24138,9.951207216138547,4
24868,10.0,1
25492,10.0,1
26246,9.940629496792642,4
26909,9.967343105939454,3
27660,-1.10059198448387,40
28289,9.855554804423523,7
28910,9.95800041311378,3
