steps,reward,lenght
0,0,0
599,10.0,1
1301,10.0,1
2054,9.969035501630612,3
2699,9.973901479525997,2
3459,9.733973478953214,12
4021,9.973099820088672,2
4755,9.74071382517851,12
5412,9.92040697200271,5
6024,9.817453487299899,9
6652,9.934621268360628,4
7308,9.653412001034845,12
7867,9.985572976923919,2
8484,9.873599803327611,7
9054,9.885483229726148,6
9659,9.82068701388447,8
10251,9.88775625703971,6
10875,9.918810004580509,5
11742,9.76094066830723,10
12354,9.764137558678142,11
13333,10.0,1
14018,9.78516932591133,10
14839,9.799234620411246,10
15404,9.897911759124534,6
16088,9.881847311063156,7
16698,9.770778041493408,11
17382,9.901289204429276,6
17937,9.894362993059257,6
18520,9.718925854115756,12
19221,9.760081331271136,11
19807,9.886957657049772,7
20491,9.69591358257585,13
21113,9.935932399491088,4
21722,9.8656739298209,7
22333,9.784019072846807,11
22998,9.861921609458733,7
23601,9.888926452671221,6
24313,9.827775231495052,9
24945,9.953081299765719,3
25523,9.820770018046556,9
26335,9.924633919520849,4
26951,9.810092937076561,10
27583,9.937231441638462,4
28376,9.796797079205902,11
29160,9.88397593186706,6
29778,9.859265380986479,7
30418,9.915945834207033,5
31043,9.864723186234917,7
31639,9.945506219967484,4
32348,9.951462452150208,3
33035,9.973509521888102,2
33758,10.0,1
34472,9.976449983202318,2
35096,9.844742231324055,8
35696,9.764017995220124,10
36332,9.886762107780529,6
36948,9.974309062471736,2
37562,9.786394625953829,11
