steps,rate_target_reached
702,0.99
1466,1.0
2150,1.0
2868,1.0
3613,1.0
4319,1.0
5025,1.0
5750,1.0
6468,1.0
7273,1.0
7993,1.0
8821,0.99
10065,0.95
10955,0.99
11705,1.0
12459,1.0
13372,0.98
14181,0.99
14946,0.99
15677,1.0
16454,1.0
17434,0.98
18138,1.0
18843,1.0
19581,1.0
20285,1.0
20972,1.0
21772,0.99
22530,1.0
23271,1.0
23965,1.0
24794,0.99
25535,1.0
26390,1.0
27096,1.0
27785,1.0
28511,1.0
29279,1.0
30052,1.0
30802,1.0
31502,1.0
32251,1.0
32961,1.0
33700,1.0
34409,1.0
35110,1.0
35857,1.0
36580,1.0
37249,1.0
38121,0.99
38917,1.0
39673,1.0
40311,1.0
41013,1.0
41719,1.0
42389,1.0
43125,1.0
43933,1.0
44708,1.0
45525,0.99
46219,1.0
46968,1.0
47739,1.0
48710,0.97
49529,0.99
50260,1.0
50960,1.0
51678,1.0
52462,0.99
53250,1.0
53955,1.0
54727,1.0
55488,1.0
56127,1.0
56861,1.0
57534,1.0
58273,1.0
59033,1.0
59801,1.0
60523,1.0
