steps,reward,lenght
0,0,0
660,9.906709371805647,6
1378,9.831005930062316,8
1940,9.839667595562705,8
2727,9.821908049628775,9
3394,9.945882192699505,4
4021,9.839083143081105,9
4622,9.748960774791998,12
5201,9.846680271427296,8
5774,9.97222008309634,2
6433,9.75000431546216,12
7021,9.991836051500206,1
7755,9.812305531515822,10
8438,10.0,1
9172,10.0,1
9696,9.957839026693488,3
10344,9.984100176071365,2
11090,9.829787320299236,9
11936,9.844574307082004,8
12570,9.984562800627689,2
13185,9.956860304533622,3
13776,9.992363336054517,1
14427,9.750072168793709,11
