steps,rate_target_reached
649,0.99
1395,1.0
2039,1.0
2686,1.0
3423,1.0
4269,0.99
5004,1.0
5751,1.0
6485,1.0
7247,1.0
7915,1.0
8630,1.0
9345,1.0
10165,1.0
10802,1.0
11469,1.0
12178,1.0
12927,1.0
13594,1.0
14280,1.0
15019,1.0
15764,1.0
16569,0.99
17253,1.0
17981,1.0
18700,1.0
19454,1.0
20185,1.0
20974,0.99
21678,1.0
22414,1.0
23247,0.99
24019,0.99
24790,0.99
25493,1.0
26165,1.0
26875,1.0
27625,1.0
28441,0.99
29273,0.99
30086,0.99
30832,1.0
31566,1.0
32411,0.99
33128,1.0
33832,1.0
