steps,reward,lenght
0,0,0
0,0,0
655,9.948008969052028,4
1265,9.90198850585311,6
1967,10.0,1
2618,10.0,1
3231,9.809492499343234,9
3870,9.806456778937322,9
4504,9.801986644127904,9
5330,9.70396016793475,14
5996,9.947025789095884,4
6572,9.984293485723594,2
7255,9.79441127146099,10
7896,9.918276290081085,5
8477,9.890294370626489,7
9089,9.745407092744268,12
9723,9.84006420055999,8
10342,9.918557105725286,5
10948,9.819236259396797,9
11519,9.92312552454805,4
12148,9.86791643469689,7
12728,9.976095279843374,2
13494,9.96770577662739,2
14115,9.89864952515235,6
14737,9.965906710739295,3
15700,9.962803958640265,3
16447,9.930032178071457,4
17045,9.868451932810427,6
17704,9.973544871095008,2
18433,9.799774759237307,10
19021,9.946910430758294,4
19588,9.965745980426595,3
20262,9.821280700763005,8
20802,9.99664709507053,1
21871,9.70516889689103,13
22518,10.0,1
23187,9.850692439638062,8
23897,9.818660519297806,9
24575,9.825168519041442,9
25396,9.767090603816403,11
26054,9.696805468711931,14
26691,10.0,1
27245,9.967193176110749,2
27806,9.885253818236993,6
28370,9.640934141001498,15
28958,9.758625315655715,12
