steps,rate_target_reached
744,0.99
1448,1.0
2256,1.0
2994,1.0
3695,1.0
4416,1.0
5155,1.0
6082,0.99
6847,1.0
7530,1.0
8275,1.0
9028,1.0
9697,1.0
10408,1.0
11112,1.0
11842,1.0
12510,1.0
13212,1.0
13910,1.0
14618,1.0
15441,0.99
16203,1.0
16901,1.0
17627,1.0
18783,0.96
19465,1.0
20221,1.0
21035,1.0
21735,1.0
22441,1.0
23168,1.0
23831,1.0
24974,0.96
25683,1.0
26484,1.0
27305,0.99
28022,1.0
28964,0.98
29690,1.0
30422,1.0
31107,1.0
31773,1.0
32422,1.0
33119,1.0
33913,0.99
