steps,reward
556240,9.977004197252777,2
556266,9.818489858551072,9
556391,9.804046424067932,10
556397,9.758918922481811,11
554472,9.843873537436432,8
556505,9.970418406450893,2
556544,9.821060841597623,9
554645,9.961911633898403,3
556684,9.915807637838967,5
556710,9.967360064592622,2
556758,10.0,1
556862,9.882462876499218,7
556883,9.89500153987556,6
556912,9.749865756162325,12
557045,9.852100946867612,8
555116,9.778692468977356,10
557121,9.917281861484842,5
557187,9.92148894459034,4
557193,9.771647050035098,11
555329,9.880702499853072,6
557387,9.851826780522707,8
557454,9.774159328787155,11
557543,9.948424522463705,4
557573,9.942727636808243,4
557620,9.953352893583986,3
557652,9.865312653594906,7
557674,9.966390538176444,3
555737,9.76210027237492,12
557714,9.992863600491411,1
557904,9.933166422849425,4
557946,9.91098453238163,5
556014,9.996416843757146,1
558179,9.962264527735844,3
558172,9.981430165294292,2
558213,9.804198770021078,10
558251,9.785277786901531,10
558238,9.866942541306603,7
558346,9.967473161693983,3
558362,9.872057572660975,7
556529,9.926619650280854,5
558330,10.0,1
556576,9.9751598518242,2
558537,9.969119860086108,2
558787,9.797392490374994,10
558807,9.914782721282783,6
558853,9.853649456830132,8
558899,9.507785509916014,20
558923,9.887625440681203,6
558956,9.96354919492301,3
559005,9.871691563077798,7
559050,9.784965353264209,10
559104,9.996090230581714,1
557197,9.859683871830494,7
557199,9.919314314915143,5
559325,9.652450217711687,15
559427,9.9483322065849,4
559452,9.869914482088136,7
559504,9.965460263703413,3
559516,9.76936156213024,11
559615,9.87504983821696,7
559654,9.979139809613804,2
557803,10.0,1
557798,9.91552755819847,5
559799,9.700922675305497,14
559796,9.821427632904037,9
559847,9.852858298604191,8
560027,9.979336838427532,2
560035,9.97873342905429,2
560073,9.711551742606117,13
560121,9.723575646669584,13
560170,9.95232677339709,3
560268,9.922185188958588,5
560352,9.88465845642495,6
560378,9.794413586638548,10
560427,9.916608715105122,5
560446,9.905579914910811,5
558561,9.764155596785299,11
558580,10.0,1
560616,9.978184273213403,2
560654,9.789412940968074,10
560782,9.832735001668116,9
560859,9.901824484822372,6
560950,9.996403181223293,1
560980,9.98918638534964,1
561019,9.9891064467479,1
561078,9.82681530871016,8
561151,10.0,1
559200,9.880116104173409,7
559236,9.78020194805172,11
561192,9.84640272898738,7
561217,9.784762727607554,10
561269,9.942785342478624,4
561488,9.792368787927085,11
561545,10.0,1
561634,9.858546558383305,7
561639,9.82142591223359,9
561638,9.892594242688084,6
561793,9.976640711220268,2
559861,9.919885875297524,5
561846,9.988922382217131,1
561914,9.911439392634817,5
561960,10.0,1
561982,9.860609222683216,7
562141,9.94868586106446,4
560228,9.704642915115834,14
562208,9.88686262648411,6
562257,9.904366639684309,6
562302,9.973592124788963,2
562320,9.99242028774023,1
562507,9.77140513902746,12
562534,9.87330181034899,6
562547,10.0,1
562572,10.0,1
560671,9.858562041254665,8
562655,9.753413489331981,11
562774,9.748169285434418,11
560904,9.749105506459014,12
562885,9.876162770791332,7
562916,9.92205362039629,5
562949,9.812969501812738,9
563002,9.701468478002681,12
563201,9.806345165184474,10
563216,9.801252076786346,10
563260,9.829850479109048,8
561292,9.731251389416677,12
563351,-3.1150816269335757,100
563332,9.87772545704928,6
561596,9.932365079372712,5
563594,9.946102642738495,4
563644,10.0,1
563681,9.630599802391638,16
563698,9.8525171942415,7
563527,9.898184060269353,6
563850,10.0,1
563868,9.66606421982265,14
563975,10.0,1
562117,9.76517848858404,10
564178,9.86875918689439,7
564248,9.93141333335954,4
564287,10.0,1
564376,9.826550146637608,9
564399,9.87993794106621,7
562468,9.95161399909039,3
564475,9.996152257390726,1
564504,9.887358677613006,6
564560,9.911466184956533,5
564563,9.977435996211511,2
564646,9.687803449614504,7
562772,9.74457529508059,12
564809,9.897609280294258,6
564877,9.829167930372938,9
564987,9.96394506415237,3
565130,9.976251961942763,2
565139,9.790358073382915,10
565151,9.973764268664834,2
563200,9.722300680503052,13
565174,9.811953949808194,9
565203,9.954205391174865,3
565331,9.80958573581713,9
563365,9.939595917840508,4
565445,9.912069609978225,5
565452,9.933567817316394,4
565632,9.996710362537296,1
565739,9.803279243581187,10
563802,9.961765720462848,3
565821,9.901045472364638,6
565825,9.931334534198468,4
565852,9.984567877314994,2
565860,9.964998399803124,3
565927,10.0,1
564003,9.722843310293323,13
566000,9.97307249000577,2
566113,9.814278519951145,8
566121,9.84961737325382,8
566289,9.92630242267191,5
566457,9.75709839294598,11
564453,9.853450532481132,8
566471,9.760631159310313,11
566488,9.646340023313387,16
566503,9.969303281402649,3
566555,9.761837483870188,11
566635,9.847401222260567,8
566700,9.864719079239958,7
566758,9.869376243362282,7
564780,10.0,1
566889,9.920863928987824,5
566958,9.74286496992984,8
567093,9.872194359484283,7
565105,9.944501677019517,4
567151,9.928583325378682,5
567164,9.905520351267079,5
567198,9.673645563937843,15
567261,10.0,1
565323,10.0,1
567322,9.88047669671305,7
567364,9.772983914820463,11
567431,9.854442710835993,7
567686,9.981289176800722,2
565718,9.85238246885269,8
567705,9.86534893509051,7
567736,9.958556261964002,3
567754,9.82555078507289,8
567798,10.0,1
567888,9.895167976300796,6
567913,9.94546753192388,4
565936,9.893562828883653,6
567962,9.918986081381842,5
567981,10.0,1
568255,9.935689192542485,4
568338,9.790868336541347,10
568353,9.886871487234032,6
568418,9.76570827180718,11
568414,9.808388658267456,10
568475,9.8105196161598,9
568528,10.0,1
566551,10.0,1
566606,9.768629604042612,11
568604,9.880280006935099,6
568815,9.871444600632971,8
568837,10.0,1
568954,9.906482866949808,6
569025,9.940280292562807,4
569106,10.0,1
567113,9.989333185043616,1
569149,9.728096176442065,14
569187,9.856773942009943,7
569226,9.869895220987667,7
569252,9.961468636184186,3
567249,9.784530506161984,10
569263,9.846770436794186,8
569428,10.0,1
569491,9.965718373585718,3
569613,9.967617621810751,3
569686,9.833169791139477,8
569809,9.936464381132758,4
569810,9.893080583961558,6
567833,-3.04522759742635,100
569839,9.770227959751526,11
569919,9.83533299346298,9
567952,9.768985732670131,11
569934,9.970642863996074,2
570039,9.919916432738798,5
570048,9.877050748395094,6
570148,9.837592353411827,9
570249,10.0,1
570438,9.968482642895868,3
568457,9.953447221435093,3
570484,9.89007385492148,6
570477,9.805630997902167,9
570584,9.91523411924204,5
570622,9.878988389779607,7
570632,9.853426625096636,8
568700,9.75757779312971,11
570772,9.985168092586946,2
570793,9.763328413877879,11
570808,9.928185214903337,5
570934,9.933296191609598,4
571068,9.96051049524568,3
571100,9.856193354713016,7
571148,9.846364887207455,7
571214,9.754121137924995,11
571260,9.894110157405947,6
569263,10.0,1
571355,9.899245594369113,5
571385,9.904388885628933,6
571394,9.90059049459878,6
571452,9.893144365411466,6
569461,9.91239438534909,5
571592,9.83905631079455,8
571774,9.954136003658622,3
571819,9.877732029131844,7
571835,9.873942848801892,7
571842,9.815421476836136,9
569909,9.908172612111988,5
571964,9.661699036979227,16
571984,9.953847942276939,3
571992,9.892331345413295,6
572020,9.75961197750206,11
572095,9.792961487121168,10
570091,9.690071819475394,14
572190,9.980196670519522,2
572409,9.91959171496715,5
572470,9.850113658069889,8
572491,10.0,1
572495,9.930305227798483,4
570561,9.837781365721881,8
572587,9.978224864509418,2
572668,9.927671838384109,4
572690,9.914059661323703,5
570759,9.775868169533206,11
572808,9.894316506087895,6
572860,9.926042433868394,5
573139,9.885622466578518,7
573180,9.895878935430156,6
573197,9.886208738139867,6
573214,10.0,1
571253,9.734846376143716,12
573308,9.855355508685538,7
571421,10.0,1
573438,9.803578702555392,9
573452,10.0,1
573525,10.0,1
573563,9.945405127710591,4
573824,9.965869605878199,3
573834,9.853199281228473,7
573928,9.864181863470973,7
573929,9.893707219851034,6
573970,9.771595658725804,10
571957,9.786292017263854,10
573991,9.860736863696658,7
574120,9.991389098528085,1
572144,9.551468268997201,11
574153,9.944418725708893,4
574166,9.887478539353095,6
574181,9.99637696157418,1
574491,9.775209947725601,11
574620,9.814090293597497,9
574662,9.746801542232877,12
574664,9.891517262289979,6
572725,9.959726465768123,3
574748,9.816653594408601,9
574767,9.940182243870769,4
574788,10.0,1
572771,9.800750955408853,10
574811,9.968720847625953,2
574876,9.969889610815992,2
575218,9.740506159567571,12
575271,9.89560832300027,6
575273,9.927187551355827,4
575295,9.879529114327253,6
575408,9.848034555075001,8
573443,9.923868130356007,5
573448,9.77004709151453,10
575459,9.908889232483755,6
575470,9.790329215785972,10
575493,9.985211471732319,2
575555,9.842314559375925,8
575549,9.863930919451741,7
575842,9.759418926561311,11
575868,9.944372343892494,4
575897,9.71432723619992,14
575990,9.729127447106451,12
576015,9.91892230691218,5
574049,9.829439723055462,9
576099,9.924162014523768,5
574097,9.78889049083316,10
576161,9.965966683281385,3
576161,10.0,1
576194,9.899992653189866,6
576331,9.989696864877056,1
576460,9.897485608349346,6
576528,9.996062612790142,1
576628,9.841824613325052,8
574648,10.0,1
576669,9.821895224597007,9
576711,9.924711817138801,4
574701,9.963271653770201,3
576822,9.78603951021155,10
576884,9.818784771206275,9
576901,9.772175924512977,10
577076,9.84164111477877,8
577146,9.818974490554028,9
577231,10.0,1
575261,9.987610854789343,1
577384,9.960933045669808,3
577384,9.739368556653012,12
575366,9.908264157994907,5
577399,9.868812329212798,6
577476,10.0,1
577504,9.767225044560588,11
577531,9.895594452879854,6
577597,10.0,1
577762,9.996358666837839,1
577867,9.86147876122836,7
577919,9.843607615070278,8
578016,9.920523152100387,5
576016,9.768587458215329,11
576058,10.0,1
578150,9.963584850542903,3
578168,9.988986316816101,1
578164,9.91534838198035,5
578180,10.0,1
578189,9.983674127412588,2
578219,9.856001853314732,8
578479,9.978941391036258,2
578466,9.94477573144308,4
578633,10.0,1
578742,9.743328772910633,12
578828,9.895320614020523,5
578838,9.680126652006615,17
578854,9.718027856656843,13
578866,9.92840201650628,4
578895,9.966286909966703,3
576896,9.615625056889403,17
576896,9.968033526089812,3
578953,9.83368509617467,9
579152,9.795033917581181,10
579320,9.829963490103228,8
579393,9.960141689946138,3
579399,9.890323676074681,6
579508,9.926073105365106,5
579501,9.988389549214064,1
577514,9.813095600309637,9
579558,9.79695421107115,9
579599,10.0,1
577599,9.815880568362637,9
579681,9.945615565489174,4
579801,9.967762949713732,2
579885,9.722397298991403,13
579921,9.704255851288778,13
580040,9.85139712128882,8
580137,9.802180685491741,10
580150,9.766572520728683,12
580180,9.757155203953277,12
580212,9.927876579592223,4
578215,9.807081939717827,9
580278,9.89665520197912,6
580275,9.932378722822472,4
578279,9.888726200660274,6
580434,9.944723797136609,4
580632,9.738449801721327,12
580682,10.0,1
580680,10.0,1
578768,9.797679407154815,9
580802,10.0,1
580870,9.813681824425277,9
580903,9.768853379745654,12
580910,9.965675405661374,3
578927,9.53827589987569,20
580960,9.896937458729278,6
580994,9.85316991313707,8
581100,9.819814732334047,9
581229,9.914695042032918,5
581286,9.942429799228506,4
581322,9.949996862702646,3
581413,9.90829731672826,6
581489,10.0,1
581514,9.99660732340627,1
579500,9.830695809631441,8
581644,9.7747273062293,11
581649,9.716203676815311,13
579646,9.658184436902731,15
581702,10.0,1
581729,9.805855088531452,10
581827,9.949473310283993,4
581939,9.960463410669156,3
581980,9.906644597868763,6
582055,9.937042017784323,4
582177,9.926050477539551,5
582257,10.0,1
582259,9.839676165563523,8
582288,9.907556136488527,5
580298,9.869892701797658,7
582361,9.79466456692793,10
582404,9.898055544656842,6
580453,9.867955970478558,7
582688,9.855634534775822,7
582708,9.941139518673676,4
582775,9.69411723631574,14
582828,10.0,1
582851,10.0,1
582920,9.996150032629847,1
582950,9.834509892916957,8
583029,9.820928314689153,8
583016,9.866971276752299,7
581109,9.883306163492614,6
581151,9.852046082137834,8
583293,9.77868975719309,11
583419,9.896967158044497,6
583444,9.934952463685491,4
583529,9.98725870940573,1
583592,9.97394580579642,2
583604,10.0,1
583609,9.921438689676812,5
583621,9.911780538073502,6
583678,9.96825730188496,2
583731,9.890696903600917,6
581780,10.0,1
581874,9.843635493811068,8
584028,10.0,1
584067,9.921309313741457,5
584094,9.746989636323207,12
584170,9.936035757255425,4
584195,9.966499034486214,3
584202,9.872851993762993,7
584333,9.890560146380992,7
584352,9.966753684490312,3
584440,9.987417974912846,1
584454,9.811880185264089,10
582454,9.88748174623954,6
582603,9.963611506643337,3
584702,9.945226548421216,4
584739,9.831452303969565,8
584753,9.880092926616586,7
584822,9.936544438924765,4
585010,9.851740557716232,8
585049,9.852961911784108,8
585050,9.912078113913546,5
585062,9.576966885896192,19
583151,10.0,1
583191,9.85409197985155,8
585234,9.873815369345849,7
585259,9.777220726020385,11
585315,9.944054350599306,4
585400,9.872472748663464,7
585487,9.877714666992906,7
585685,9.891737155124327,6
585690,9.799677940357409,10
585722,9.908179070214276,5
585829,9.733384837226241,13
585843,9.961740810216416,3
583828,9.874931005731263,7
585905,-40.24461545023104,100
583970,9.826358117954879,9
586062,10.0,1
586119,9.738449766299636,12
586237,9.950980485291696,3
586297,9.80533219691447,10
586302,9.879699449494177,7
586335,9.869980317037435,7
586393,9.827525937738717,9
586491,9.769190995502852,10
586522,9.988698981382138,1
586578,10.0,1
584520,9.570712888169613,18
584669,-2.9767899014103825,100
586758,9.787986964184691,10
586844,10.0,1
586863,9.821900176447608,8
586934,9.92206439668168,5
586930,9.98400560554083,2
586972,9.981576654832775,2
587070,9.660943175556211,11
587156,9.962206449014674,3
587178,9.683838765016805,13
587228,10.0,1
585171,9.965656347242051,3
585358,9.854763635377521,8
587433,9.903270813954721,5
587528,9.95528623488524,3
587557,9.966790355178048,3
587587,9.778714524467786,11
587701,9.782253006528725,11
587809,9.842483970145796,8
587818,9.963028462215648,3
587835,10.0,1
587948,9.779613762601638,11
588010,9.948374802229997,3
585930,9.828759833413459,9
586067,9.92274279888692,4
588150,10.0,1
588244,9.86818238294573,7
588253,9.909491423060674,5
588292,9.852813057176258,9
588355,9.903623607418934,6
588443,10.0,1
588485,9.745823483617034,12
588564,9.988799226801817,1
588580,9.866303661009132,7
586564,9.832511725635026,9
588658,9.837478026055107,9
586746,9.931738705856231,4
588847,9.593870478951256,18
588902,9.977332867564188,2
588920,9.830634909333343,8
589132,9.973174492780455,2
589122,9.931846458666584,5
589172,9.831538419998916,8
589180,9.405449574113689,24
587169,9.769605566563515,10
589231,9.988443820951804,1
589307,9.974620251364666,2
589313,9.781794535291844,11
589532,9.672601860004866,15
587468,10.0,1
589579,9.924456257581646,5
589746,9.905117787405583,6
589780,9.954722853883789,3
589788,9.9264532898331,5
589831,9.716720843130837,13
587770,9.70018966343551,14
589903,9.779554787064999,11
590023,9.799715325177816,10
590069,7.838922555562945,79
588063,9.942109061927209,4
590177,9.922846439599311,5
590204,9.99243505354943,1
590358,10.0,1
590471,9.714133198688744,14
590518,9.86266788503867,7
590528,9.777281779236413,10
590584,9.75815231042815,11
588497,9.803321702316943,10
590577,9.659344211911625,16
590580,9.842187685322898,8
590801,9.99277708200606,1
590823,9.797379082922623,10
588758,9.756916978969855,11
590847,9.88510715965006,6
590994,9.916051135964514,5
591131,9.961342270405876,3
589068,9.950498794261781,3
591198,9.833838616658939,8
591223,9.815724052812328,9
591224,9.891711139163927,6
591232,9.780094031790238,10
591370,9.919880072541678,5
591471,9.892616956795722,6
589442,9.918822465707802,5
591537,9.884496171609346,6
591670,9.74396444088716,12
591762,9.99303952571794,1
591858,9.801536023113464,10
589777,9.795189436244044,10
591855,10.0,1
591951,9.820412046949034,9
591978,9.939258320367479,4
592071,9.841337479629267,8
592118,10.0,1
590068,9.835085111606656,8
592162,9.711607985704301,13
592308,9.690307874700036,14
592359,9.850926787293046,8
592467,9.618391394718843,18
590432,10.0,1
592546,9.903583305327285,6
592558,9.733304744544068,13
592582,9.955953909016376,3
592630,9.985210523587451,2
592658,10.0,1
590665,9.801402807380342,9
592794,9.928904803961533,4
592899,9.956235053339816,3
593112,9.8941210235091,6
591050,9.909391905880346,5
593148,9.953412745256541,3
593195,9.749537640580996,12
593210,9.959917099720746,3
593213,9.776574647760746,11
593221,9.844742895662852,7
593251,9.78020564056677,11
591275,9.910108267403718,5
593350,9.806665307841213,9
593484,9.64879343064223,15
593662,9.955965729327112,3
593692,9.703026921842943,13
593760,9.918660846532024,5
591742,9.157682308977215,33
593835,9.996207933777562,1
593859,9.94847659861829,3
591863,9.964636346006817,3
593966,9.72907958568228,12
594007,9.815439188656496,9
594100,9.800269181703639,10
594087,9.626292983934686,16
594126,10.0,1
594306,9.800279291010982,10
594373,9.89638378873752,6
592363,9.740468089076089,12
594454,9.975676460400509,2
594473,9.762710071349474,10
592509,9.976667138065444,2
594604,9.827459486696988,9
594647,9.978501593244463,2
594709,9.945785738397253,4
594767,9.890236951676687,6
594786,9.679683989275752,14
594778,9.922939986491189,5
594943,9.837770030846954,8
595056,9.808559039650733,10
592996,9.87934100068981,7
595148,9.800191184080434,10
595192,9.838962031834138,8
595220,9.752964111894777,12
593143,9.76103550284682,11
595254,9.721026296743949,13
595305,9.856495449907841,8
595408,9.932535358651828,4
595447,9.783498560275618,10
595526,9.91043240936254,5
595620,9.832011771202206,9
593700,9.889564773087102,6
595799,9.892514280778176,6
595835,9.47616915732172,20
595833,9.695476129940335,13
593834,9.722790056326344,13
595919,9.970940176451741,2
595961,9.869858594258025,7
596003,9.8981491914857,6
596064,9.980007462259874,2
596122,9.834075574260638,8
596203,10.0,1
596276,9.926220228837835,4
596414,9.75876445944903,11
596432,9.858465247605503,8
596488,9.766510935533109,10
594476,9.762339223999685,11
596628,9.809438508013905,9
596696,9.985344136123206,2
596695,9.717130924351382,13
596717,9.934320532736706,4
594627,9.940964804351902,4
596866,9.897155010264441,6
596991,9.820545491376379,8
597035,9.956282557031914,3
597035,9.848050809655327,7
597061,9.84350701604975,8
597090,9.903403862789105,6
595074,9.99644213292914,1
597264,9.979285655094568,2
597302,9.975997844249479,2
597354,9.76488945798446,11
597432,9.719168509244277,13
597456,9.757513746490389,11
595387,9.7307795358807,12
597642,9.96394627811416,3
597670,9.995856239196842,1
597713,9.87831827438715,6
597747,9.73897209413906,12
597775,9.857105521469476,8
595781,9.87879029752963,7
597930,9.662359285636295,15
597961,9.963412081494699,3
598072,9.862856319416125,7
598162,9.874493761604194,6
598186,9.688712102418393,13
598223,9.859360103770419,7
596132,9.797322237744817,10
598369,10.0,1
598381,9.923727868472357,5
598410,9.865675995567889,8
598410,9.881329407335766,7
596428,9.965259883408098,3
598657,10.0,1
598747,9.799620344317516,10
598807,9.917580069771729,5
596764,9.901065466907136,6
598884,9.843802753278558,8
598953,9.797539810769242,10
598997,9.89249018556298,6
599017,9.923987933733715,5
599042,9.966741875427328,3
599053,9.751771282761577,12
599051,9.811583009957657,9
597062,9.921644632573411,5
599328,9.996332296059068,1
599407,10.0,1
599466,9.988905423146873,1
599509,9.809413047338237,9
597445,9.9502900837024,3
599623,9.935092536419633,4
599661,9.876173393896181,6
599671,9.70326225737755,13
599699,9.919252806550492,5
599709,9.876360306543745,7
599755,9.949597776333958,3
597772,9.792454293150206,10
599995,9.781272229175936,10
600005,9.973930983155435,2
600098,9.885014943533092,6
598117,9.753477118295288,11
600220,9.944186938608551,4
600263,10.0,1
600289,9.924496485470083,5
600312,9.892440371344346,6
600375,9.963355882562203,3
600460,9.91710034112609,5
600534,9.972726388128317,2
598464,9.75344308878168,12
600649,9.691118797706062,14
600670,9.515606673873508,19
600776,9.847959832227476,8
598756,9.951408588691141,4
600879,9.896227484645216,6
600890,9.712438887671137,13
600912,9.919829037886801,5
600957,9.79158606560193,10
601004,9.93372568359166,4
601117,9.940365534729782,4
601203,10.0,1
599119,9.883842191992564,7
601232,10.0,1
601412,9.967263834211723,2
601413,9.872583276345463,7
599406,9.98215451312184,2
601516,9.829523983615257,8
601515,9.822065236531795,8
601621,9.830985825162132,9
601632,9.900583807941596,6
601625,9.86470473620921,7
601798,9.894981801131955,6
599754,9.875323566243152,7
601845,9.747601980240276,12
601980,9.933616306174052,4
601986,9.90980647678692,5
602134,9.91792852437268,5
602131,9.898762612987769,6
602178,9.89542665991519,6
600097,9.900876434862102,6
602240,9.78520781607245,10
602270,9.938342239391803,4
602295,9.860044093746446,8
602368,9.899803171575908,6
600391,9.74664450900338,12
602509,10.0,1
602627,9.797464571975134,9
602638,9.735261203438013,13
602758,9.948626593092785,3
602786,9.947509607811417,4
602779,9.829051878661819,9
600809,9.971050914712896,2
602922,9.949426797706462,4
602945,9.984092622157288,2
602961,9.776764661190956,11
603052,9.802322821445578,10
601013,9.986093394640227,2
603176,10.0,1
603206,9.76642705646147,11
603287,9.812669721828378,9
603362,9.947940805318753,4
603428,9.85937074981082,7
603478,9.872711805539236,7
603563,9.836251356832724,8
601461,9.829518374547915,8
603589,9.90691166894459,6
603583,9.874055607583633,7
601654,9.931229632342149,5
603815,9.81610197409252,9
603836,9.96362603770097,3
603979,9.753163881613116,11
603991,10.0,1
604003,9.730112266875562,13
604138,9.948682792732317,4
604171,9.79533783913692,10
604241,9.83835842342013,8
604254,9.947296911854293,4
604261,9.987057469189963,1
602162,9.774073773881314,11
602280,9.629941376652145,16
604531,9.956907371656389,3
604595,9.917541179553437,5
604614,9.878577514121599,7
604665,9.91997211471316,5
604662,9.85150918356532,8
604764,9.86440169678488,7
604844,9.924969589328626,5
604869,9.945136003115413,4
604845,9.776889303165467,10
602750,9.829560582979255,9
604936,9.776942495266166,11
602903,9.951421292093485,4
605229,9.910266982231402,5
605238,9.69550280979712,13
605263,9.741315929743939,13
605299,9.969361013758967,2
605317,9.85599343442533,8
605414,9.927654624229989,4
603382,9.747043437353408,12
605539,10.0,1
605546,9.846719584101773,8
605573,9.808440429162776,9
605624,9.90602313707468,5
603651,9.902016742392822,6
605834,9.802919140289545,9
605891,9.954075573756736,3
605892,9.99652805819554,1
605904,9.790215797567926,10
605974,9.883384286028752,6
606039,10.0,1
606207,9.881628493631633,6
606226,9.896441916100372,6
606225,9.902437515732228,6
604106,9.944957641458641,3
606239,9.936849588614066,5
606442,9.98884513075253,1
604352,9.864278406073026,7
606470,9.810606013233754,9
606581,9.829381678678681,9
606631,10.0,1
606651,9.837542647629324,8
606672,9.901226764689978,6
606854,9.778744882227697,11
606875,9.68742485455223,14
604788,9.871459603851124,7
606925,9.910490059588263,5
606945,9.64572235196034,15
604955,9.921745499813225,5
607090,9.984500805959252,2
607132,9.993132503753225,1
607138,9.992739679821687,1
607241,9.798797089590712,9
607318,9.992324981113526,1
607379,9.996724407911152,1
607464,9.916707373547586,5
607552,9.88144674593394,6
607550,9.876101576545839,7
607570,9.628592721468511,15
605457,9.820440422644044,10
605595,9.967104680336071,3
607746,9.981809127858478,2
607750,9.769094085974372,11
607808,9.93038980982312,4
607897,9.927464032781089,4
607966,9.831921572779555,8
608029,9.953352223522781,3
608136,9.855522043667168,7
608165,9.97373302600356,2
608215,9.955724232413907,3
606147,9.977513091093428,2
608341,9.979799022846642,2
606224,9.778869105147317,11
608371,9.973226865762332,2
608435,9.970434548379218,2
608422,9.863406626534443,7
608597,9.847491610442006,8
608661,9.845966511667383,8
608679,9.812558340209069,9
608806,9.795211573620266,10
608828,9.841917655969802,8
608920,9.711879407717104,13
608945,9.843166337204257,8
606936,9.971668991950972,2
609074,9.783631858956747,10
609095,10.0,1
609112,9.901129084942644,5
609147,9.893578367420995,6
607153,9.933188054504866,5
609344,9.874719098886017,7
609506,10.0,1
609521,9.982735812549857,2
609536,9.957368122468193,3
609581,9.96605492654685,3
609749,9.700731924951267,13
609771,9.812260778460164,9
609804,9.82773818441358,9
609808,9.964021858675345,3
607761,9.814097806985325,9
609915,9.769061063843345,11
607788,10.0,1
609980,9.69914217564698,14
610157,9.843736992415,8
610172,9.906017864307241,5
610208,9.862367096333566,7
610239,9.77523530439016,11
610402,9.969439117764702,2
610438,9.735424319511937,12
610468,9.971638216812888,2
610468,9.996639515863937,1
610485,9.867540375091503,7
608439,9.683031227725282,14
610584,9.866580986421416,7
610782,9.979834578653167,2
610812,9.874529817766192,7
610851,9.855849799406464,8
610893,9.98843774057903,1
611040,9.862104399292464,8
611045,9.859981105964765,7
608915,9.833632949320792,8
611115,9.524347685143265,17
611169,9.933387551600486,4
611166,9.763734243559153,11
609072,9.855642595630943,8
611294,9.97761426387252,2
611422,9.715927887180683,13
611477,9.870857263810361,6
611531,9.894144401598776,6
611539,9.689351706797952,13
611664,9.765467354563507,12
611689,9.954369698068497,3
611714,9.889090478012614,6
611746,9.81795598944556,9
611755,9.855326013740603,8
609655,9.884000549259667,7
611892,9.890493573723319,5
609936,9.941703225676912,4
612076,9.810325395919513,9
612155,9.862935365195304,7
612194,9.900088452632046,6
612285,9.956725477207607,3
612281,9.99194771540269,1
612417,9.95529722809732,3
612425,9.785492102730043,10
610297,9.815393670856913,10
612489,9.874124648124097,7
612497,9.99670248624282,1
612505,9.959405119178232,3
612685,9.79311632181182,10
610548,9.586033399032404,16
612716,9.967286833589117,3
612820,9.724385202706634,14
612824,9.699496103947524,13
612964,9.907679377470156,6
613017,9.932184833051547,4
613131,9.701693738390718,14
613142,9.764298461367048,11
611026,10.0,1
613196,9.957462997251968,3
613255,9.948341820425542,4
613376,9.765242788898673,11
613372,9.862241816434132,8
613417,9.891496158358464,6
613434,9.940009934277006,4
613595,9.952417272670651,3
611476,9.814488617120293,9
613741,9.77153395456642,11
611656,9.806031807134195,10
613851,9.884841955406403,6
613963,9.764396567654527,11
613993,9.751195768921264,11
614035,9.931047269270339,5
614065,9.736116468245163,12
614082,9.90860083647552,5
614263,9.849118349327602,8
612104,9.859582487968202,7
614295,9.890109305348151,6
614373,9.703984379153498,13
614397,9.97425091116473,2
612315,9.815571361046766,9
614521,9.972537243245052,2
614592,9.698169468114779,14
614720,9.941754582725002,4
614781,9.807959314827508,9
614792,10.0,1
614830,9.634322347718362,17
614899,9.833132735234663,8
614955,9.77509019206864,10
615031,9.939036214547526,4
615076,9.766499124847464,11
612961,9.974670425226545,2
615186,9.895955602967831,6
615221,9.885807018006819,6
613134,9.85281711294428,8
615341,9.950425143693828,3
615413,9.850359999006184,8
615458,9.931560553628302,5
615517,9.97541572537411,2
615514,9.42895554643895,23
615608,10.0,1
615641,10.0,1
613582,9.934857036785745,4
615801,9.67819537945893,15
615852,9.99006718068832,1
615893,9.875110906779103,6
613823,9.891419937535629,6
615989,9.550539041969753,18
616096,9.937004177727339,4
616165,9.75641920390149,12
616170,9.777710019750687,10
616261,9.895560006877629,5
616320,9.827678561479118,9
616358,9.666356713241168,14
614221,10.0,1
616417,9.91874728973921,5
616464,10.0,1
616567,10.0,1
614502,9.937420942492736,4
616675,9.937524063788802,4
616780,9.884507706184428,7
616827,9.821461597196366,9
616912,9.919233428054739,5
617007,9.6207491112225,15
614849,10.0,1
617014,9.817468213749608,9
617029,9.970681301513359,2
617056,9.881423645424865,6
617083,9.964740535408811,3
617204,9.752193787098637,12
615100,9.809877769061915,10
617300,9.77925631601725,11
617473,9.735102603758646,12
617479,9.913863914719526,5
617631,9.913115889113282,5
617646,9.704763171156849,13
615533,9.988971897645394,1
617738,9.713776119774426,13
617763,9.73245696205903,12
617838,9.946128684328462,3
617857,9.981516454050514,2
617930,9.833967259131473,8
615814,9.72212551073768,12
618168,9.818852780907203,9
618242,9.876903198936377,7
618253,-42.92044182776751,100
618263,9.885980619504759,7
618295,9.965107959978694,3
616205,9.93087797247474,4
618373,9.953842390032978,3
618482,9.996584697401225,1
618471,9.83687907125072,8
618516,10.0,1
616405,10.0,1
618626,9.856617740402344,8
618784,9.992429944339921,1
618793,9.967778354533223,3
618917,9.86580684435188,7
618972,9.916950060494829,5
618965,9.904310589776966,5
619000,9.88420048718241,7
616885,9.817901891840386,9
619129,10.0,1
619150,9.747051227027319,11
619253,10.0,1
617111,9.982718851170581,2
619402,9.971623134580767,2
619420,9.842049687985153,8
