steps,rate_target_reached
39383,0.22
81598,0.16
123159,0.18
160844,0.28
201883,0.22
244995,0.15
286111,0.24
321593,0.32
361739,0.23
401122,0.25
443914,0.17
476615,0.4
513751,0.3
545725,0.41
578094,0.39
609490,0.4
639837,0.47
668742,0.46
698167,0.45
727035,0.49
754999,0.49
782111,0.49
806546,0.56
831071,0.59
856039,0.59
880302,0.6
899259,0.67
923973,0.57
943425,0.67
964728,0.66
984948,0.65
1005538,0.67
1022392,0.72
1038428,0.76
1053364,0.75
1067312,0.77
1079626,0.8
1095182,0.78
1112319,0.72
1129141,0.74
1145723,0.73
1156733,0.86
1172074,0.76
1187936,0.75
1200789,0.81
1213757,0.8
1229676,0.74
1239865,0.89
1253188,0.83
1266678,0.82
1273757,0.92
1283277,0.89
1293648,0.86
1303619,0.86
1311113,0.91
1323250,0.84
1329913,0.94
1337695,0.92
1347713,0.89
1357395,0.89
1365587,0.91
1378925,0.81
1387556,0.9
1397664,0.88
1406541,0.91
1412248,0.97
1418965,0.95
1423964,0.96
1430460,0.96
1442336,0.84
1451971,0.89
1460117,0.9
1465693,0.94
1475389,0.9
1482121,0.94
1487090,0.96
1495279,0.93
1501888,0.94
1508441,0.94
1515438,0.92
1524015,0.89
1530787,0.94
1538037,0.93
1548259,0.88
1554560,0.94
1560344,0.96
1567098,0.94
1572607,0.95
1578200,0.96
1587370,0.9
1594070,0.93
1600130,0.94
1606706,0.93
1614286,0.91
1622498,0.91
1629541,0.93
1635683,0.96
1642495,0.93
1649872,0.93
1654221,0.98
1660446,0.96
1669770,0.92
1674155,0.99
1680007,0.93
1686280,0.95
1692217,0.95
1696695,0.98
1702240,0.94
1707576,0.98
1713849,0.96
1719280,0.95
1726478,0.95
1730986,0.97
1739312,0.92
1745632,0.95
1752385,0.92
1756816,0.98
1762891,0.94
1766911,0.99
1772878,0.96
1779731,0.95
1785375,0.97
1790497,0.96
1798094,0.92
1804083,0.96
1808859,0.97
1813618,0.97
1822438,0.91
1828531,0.97
1836190,0.9
1842146,0.97
1846859,0.96
1852674,0.95
1858845,0.94
1865977,0.93
1871171,0.98
1877206,0.95
1883728,0.93
1887392,0.98
1893810,0.93
1897855,0.99
1900951,0.99
1904247,1.0
1907000,1.0
1911204,0.97
1915220,0.98
1918497,0.99
1922598,0.97
1926663,0.98
1934274,0.91
1938001,0.98
1941369,1.0
1945683,0.98
1949711,0.98
1953437,0.98
1957953,0.97
1962620,0.98
1967681,0.95
1971733,0.98
1976663,0.97
1981832,0.96
1987038,0.96
1993112,0.93
1999935,0.94
2004140,0.97
2009969,0.96
2015994,0.96
2021526,0.96
2026012,0.99
2031306,0.96
2034958,0.98
2037401,1.0
2042444,0.98
2047066,0.98
2051952,0.98
2056180,0.97
2060775,0.98
2064069,1.0
2067857,0.99
2071588,0.99
2074279,1.0
2078706,0.96
2083405,0.97
2086723,1.0
2090543,0.98
2094885,0.98
2098546,0.99
2102670,0.97
2107160,0.98
2110094,0.99
2113856,0.99
2116598,1.0
2119478,0.99
2124017,0.97
2129539,0.95
2132823,0.99
2136059,0.99
2140664,0.97
2145624,0.96
2147840,1.0
2151375,0.98
2156020,0.99
2161550,0.95
2166636,0.94
2172073,0.94
2176681,0.97
2179697,1.0
2184781,0.96
2187041,1.0
2190960,0.98
2194324,0.99
2197574,0.99
2200632,0.99
2205073,0.98
2209321,0.97
2213442,0.98
2216981,0.99
2219725,0.99
2222491,1.0
2226214,0.97
2231344,0.96
2236522,0.96
2239488,0.99
2242701,0.99
2246733,0.97
2249208,1.0
2253942,0.97
2257149,0.98
2260987,0.98
2264509,0.98
2267225,0.99
2270865,0.98
2274636,0.98
2276845,1.0
2280578,0.99
2283900,0.98
2287140,0.99
2290395,0.99
2294849,0.97
2297614,0.99
2301413,0.99
2306118,0.97
2310253,0.97
2312979,1.0
2316453,0.98
2321394,0.95
2325705,0.97
2330235,0.96
2334057,0.99
2336405,1.0
2339739,0.99
2344346,0.97
2348290,0.97
2351672,0.99
2354514,1.0
2358427,0.98
2362513,0.98
2365850,0.99
2368771,0.99
2371604,1.0
2374360,0.99
2376970,0.99
2381951,0.96
2385426,0.99
2387453,1.0
2390642,0.98
2392710,1.0
2394933,1.0
2398080,0.98
2400615,1.0
2403800,0.98
2406224,1.0
2409116,0.99
2411214,1.0
2415846,0.96
2418877,0.99
2421638,0.99
2423923,1.0
2428696,0.95
2431831,1.0
2435276,1.0
2437257,1.0
2439519,1.0
2442759,0.98
2445782,0.99
2448475,0.99
2451081,0.99
2454873,0.97
2458827,0.98
2461324,1.0
2464864,0.97
