steps,reward,lenght
0,0,0
499,-121.8187135741044,499
999,-115.90162060085015,500
1499,-125.38408796240772,500
1999,-206.24594977151975,500
2499,-214.63101215748102,500
2999,-215.72776041673765,500
3499,-214.6908965335962,500
3999,-209.47929128232036,500
4499,-215.30551447188734,500
4999,-209.57045275376487,500
5499,-214.7910149061525,500
5999,-215.39586826844118,500
6499,-210.18470385127782,500
6999,-211.7455729339618,500
7499,-199.2352207368472,500
7999,-209.7210452031145,500
8499,-213.5566731571262,500
8999,-215.3568576182742,500
9499,-213.00756426415666,500
9999,-311.25908102405396,500
10499,-372.5932486303102,500
10999,-212.45548011027833,500
11499,-407.2771274353433,500
11999,-412.466451252165,500
12000,10.0,1
12500,-411.3651149385604,500
13000,-413.295870849742,500
13500,-405.245134213096,500
14000,-409.64519977194635,500
14500,-215.78546138586918,500
15000,-329.18178233987834,500
15500,-412.94941843884,500
16000,-397.4831853972389,500
16500,-412.8713842706633,500
16751,-188.1159219125889,251
17251,-413.1886999461109,500
17751,-339.83035113523545,500
17754,9.768563321801837,3
18254,-209.23825247860128,500
18754,-212.4450982480262,500
19254,-215.1956761911418,500
19754,-207.49894493108891,500
20254,-208.51115195102037,500
20754,-214.430633284424,500
21254,-214.31745104570945,500
21754,-208.85327555722213,500
22254,-215.48577528037714,500
22754,-215.33884493043178,500
23254,-214.89319491957988,500
23754,-243.8401812631052,500
24254,-412.2059973803591,500
24754,-410.959954606074,500
25254,-415.7386765965607,500
25754,-411.2459240090625,500
26089,-186.55676171512792,335
26589,-205.6252336629169,500
27089,-202.88735249232627,500
27589,-187.24475391681355,500
27590,10.0,1
28090,-163.9394386895859,500
28139,-7.500983137473359,49
28639,-197.96384594332244,500
29139,-382.7768044104875,500
29201,0.5098144177388999,62
29701,-133.68378991009214,500
30201,-344.53982666012064,500
30233,-1.54890723868062,32
30733,-283.77938989800316,500
31233,-292.1806842324749,500
31733,-138.76141374298413,500
32233,-134.91000517463397,500
32733,-192.2079281473403,500
33233,-180.4964771808437,500
33733,-116.908653536562,500
34233,-95.68263710303795,500
34733,-96.23907814832286,500
35233,-125.34408974401107,500
35733,-176.19265929079668,500
36233,-134.25929784331825,500
36733,-67.77357106236141,500
37233,-165.42790572727515,500
37733,-59.59976681436511,500
38233,-146.3281502886491,500
38733,-113.18517396603568,500
39233,-190.80658462065622,500
39318,-6.804898757097355,85
39818,-111.65943031569006,500
40318,-78.49679046264426,500
40818,-81.6458780304489,500
41318,-67.1125652364042,500
41818,-87.98416901299454,500
42318,-75.70569208386692,500
42818,-69.92765816717221,500
43073,-81.5592262287476,255
43573,-113.76634353757552,500
43589,7.52279452580274,16
44089,-92.94553303450562,500
44250,-11.88395132679479,161
44750,-97.18850471159969,500
45250,-154.39052344662127,500
45750,-71.38335824983213,500
46250,-191.2803667040165,500
46750,-88.08537377851786,500
47250,-216.30106871120614,500
47750,-87.79102776675258,500
48250,-131.80365234489685,500
48750,-69.97868495260566,500
49250,-58.33600223802814,500
49252,9.586358300730492,2
49752,-114.69388482090514,500
50252,-95.9356177582819,500
50752,-92.22671216433037,500
51252,-63.468119515393354,500
51752,-87.31605642791938,500
52252,-111.76738181520787,500
52752,-86.26542379181721,500
52753,10.0,1
52784,2.4243642871205555,31
53284,-54.72701990802936,500
53784,-57.64577158951454,500
54284,-130.15319567687263,500
54784,-73.76613564272286,500
55284,-55.711540047135905,500
55784,-35.32339366752355,500
56284,-77.56474707688328,500
56784,-59.36041332773639,500
57284,-91.01353054909592,500
57285,10.0,1
57785,-41.47785965435138,500
58285,-85.24025076461312,500
58785,-33.31592331934099,500
59285,-28.440848616325987,500
59785,-81.59990280365393,500
60285,-94.89271440267795,500
60785,-45.33406602225058,500
61285,-37.33229681837704,500
61785,-26.124608499578745,500
62285,-40.64975460253186,500
62785,-29.4119611117695,500
63285,-39.05934901809028,500
63785,-27.44947686630623,500
64285,-43.28496202547931,500
64785,-33.725212795972645,500
65285,-54.14277025926202,500
65785,-25.387507831038224,500
65799,6.530918078394293,14
66299,-54.698714505946604,500
66799,-24.807046164188897,500
66801,9.482060519278956,2
67301,-39.79246676877593,500
67801,-28.5882546505694,500
68301,-41.76883123326718,500
68801,-27.48726192519511,500
69301,-41.51288039245095,500
69801,-27.786087061107917,500
70301,-105.35363182204652,500
70801,-94.01592478310091,500
70841,-3.785100608451188,40
71341,-64.01857683474269,500
71369,1.3588932627314296,28
71869,-29.145709164549256,500
72369,-29.641286806390426,500
72371,9.480571392400076,2
72486,-13.196286026902563,115
72986,-22.45599717770095,500
73486,-27.219476630772064,500
73986,-29.81620234714309,500
74486,-23.62332183769685,500
74508,4.288993524073964,22
75008,-69.50432875644323,500
75508,-35.99158178365198,500
76008,-50.61125882535423,500
76508,-32.85573588675881,500
77008,-77.84925164921336,500
