steps,reward,lenght
0,0,0
11,9.82480230724937,11
111,-6.803734100380666,100
193,7.860339882737762,82
202,9.876419235105187,9
216,9.736628638083054,14
294,7.903754694146495,78
297,9.960230019619804,3
310,9.767879441291448,13
339,9.39767856702091,29
361,9.562270039692402,22
362,10.0,1
386,9.516916902088067,24
389,9.961032052698942,3
397,9.878039097230156,8
497,-3.2409541003434623,100
556,8.565810464103352,59
656,-3.4948349682702546,100
756,-3.921000823821242,100
823,8.314822254650604,67
863,9.188269839096854,40
963,-3.6456944271672067,100
1052,7.28409980063889,89
1152,-2.2623124025714723,100
1252,-2.874843597430752,100
1338,7.86062374498078,86
1349,9.786688619363447,11
1366,9.61564270561385,17
1452,7.886915027406802,86
1498,8.877061576522213,46
1508,9.80255401774114,10
1519,9.751664452420448,11
1565,8.76375030560388,46
1578,9.762796391022428,13
1588,9.831713683038704,10
1610,9.524533660611741,22
1631,9.569699088731902,21
1642,9.79048855842837,11
1670,9.317645448443788,28
1728,8.569894682715706,58
1736,9.871064290247634,8
1814,7.6490826997616965,78
1848,9.113771296835932,34
1851,9.964143550410801,3
1880,9.332972271070817,29
1894,9.695018489890042,14
1899,9.923443097336232,5
1921,9.486716126536207,22
1991,8.13018047677322,70
2023,9.245536800381503,32
2107,7.607270734196395,84
2123,9.662035962628448,16
2125,9.98416313409766,2
2225,-2.8798389450733533,100
2244,9.61666170056745,19
2256,9.813935586490992,12
2292,9.222600872814269,36
2345,8.630034893876026,53
2379,9.262799473269109,34
2451,8.272744104744843,72
2501,8.708270900346129,50
2520,9.569230797328238,19
2531,9.821289077183419,11
2538,9.907472927129815,7
2542,9.948813145108806,4
2569,9.307447191514663,27
2651,7.536743403300162,82
2660,9.85329582891057,9
2689,9.270867434161056,29
2724,9.217139233757623,35
2735,9.821607855286624,11
2781,8.525888771231374,46
2807,9.541286066802181,26
2808,10.0,1
2815,9.900579421823707,7
2821,9.918461546902568,6
2822,10.0,1
2922,-5.067142162499802,100
2941,9.603725608381952,19
2945,9.946637424650067,4
3045,-2.6981485537680143,100
3083,8.929208588426476,38
3183,-4.5943828056380145,100
3256,7.944717911564755,73
3266,9.81946687407591,10
3300,9.187064175093012,34
3340,9.137338403523557,40
3352,9.743609396705445,12
3357,9.932078474575523,5
3372,9.708353300116753,15
3397,9.427647429532053,25
3437,8.956622803769028,40
3453,9.673924787695325,16
3466,9.7658465284901,13
3529,8.120892940685682,63
3541,9.745177864559903,12
3573,9.153633541854497,32
3610,9.026741445139182,37
3658,8.863035412718766,48
3684,9.328474340133202,26
3697,9.715800229636125,13
3703,9.913466210288526,6
3704,10.0,1
3731,9.358081974163468,27
3744,9.789738369491689,13
3763,9.61927344710423,19
3783,9.55970401218092,20
3793,9.802386159017928,10
3802,9.86083887436021,9
3842,8.934556647657269,40
3853,9.763249700056493,11
3871,9.580665905360762,18
3872,10.0,1
3873,10.0,1
3879,9.908758645531924,6
3880,10.0,1
3895,9.676645734466613,15
3941,8.952868195226955,46
3954,9.71312470164959,13
4054,-7.02543905741428,100
4084,9.158313875099063,30
4184,-4.636679817494785,100
4191,9.88155676895085,7
4227,9.065265419320088,36
4233,9.914597788254351,6
4265,9.158204593605397,32
4275,9.828248333989405,10
4281,9.918315119202461,6
4301,9.601087085623393,20
4374,8.02413780419123,73
4391,9.727970444182438,17
4407,9.669834184197548,16
4425,9.635467022672609,18
4442,9.695684221503083,17
4475,9.211829041526071,33
4512,8.970823018148375,37
4532,9.536268700921923,20
4577,8.859095443663586,45
4596,9.600241489699737,19
4626,9.30596305583614,30
4726,-5.3789679642331345,100
4796,8.073893159980198,70
4820,9.488259199512859,24
4827,9.893892729252702,7
4892,8.369737965381969,65
4896,9.95781903436038,4
4948,8.525953162774563,52
4949,10.0,1
4979,9.204779636619929,30
4994,9.684155111966673,15
5052,9.034321741412803,58
5058,9.90462139409347,6
5070,9.765636408678617,12
5091,9.539112910077792,21
5144,8.653582355553496,53
5160,9.686893175013399,16
5189,9.34933719032157,29
5289,-3.472570760047446,100
5305,9.686975183180916,16
5334,9.281452950461672,29
5358,9.523802274365387,24
5359,9.994191116616323,1
5412,8.53952663938113,53
5495,7.6555291805600705,83
5595,-2.856484721258747,100
5614,9.502694132110705,19
5630,9.65351884483004,16
5692,8.317897083120776,62
5704,9.805984356842833,12
5724,9.49479414454091,20
5737,9.752241430400806,13
5837,-2.86937193551329,100
5856,9.621190682838062,19
5921,8.142021386428537,65
5963,8.873388655733041,42
6000,8.678695687549029,37
6058,8.431896839368548,58
6128,8.048360779620072,70
6174,8.76936743574573,46
6226,8.692929783671245,52
6271,8.804732321351251,45
6317,8.816723966164952,46
6332,9.68814532971701,15
6337,9.934682134373903,5
6375,8.983852041036311,38
6389,9.713728708823462,14
6425,9.121340848336285,36
6441,9.736748381904663,16
6485,8.772255284323247,44
6521,9.170803442545509,36
6528,9.909261946625625,7
6547,9.691677859221695,19
6559,9.799563384704177,12
6584,9.412368114208888,25
6603,9.660350242235289,19
6658,8.719323752471416,55
6673,9.695818091367006,15
6689,9.705028703057291,16
6742,8.557785324182202,53
6762,9.565998903390343,20
6763,10.0,1
6769,9.908795292296174,6
6783,9.693822452589202,14
6802,9.61060977638718,19
6902,-5.98846042763739,100
6934,9.187166135478414,32
6939,9.937105224825897,5
6969,9.227511455137327,30
6992,9.44926044106232,23
6996,9.942702276327932,4
7047,8.411689934313557,51
7059,9.80334732667051,12
7072,9.782547271542125,13
7077,9.918747428494335,5
7078,10.0,1
7083,9.935852923252401,5
7097,9.703141567015617,14
7108,9.793611911906822,11
7132,9.46300060674984,24
7148,9.704378916285812,16
7159,9.789627225185914,11
7166,9.90566123548186,7
7167,9.993758299838582,1
7173,9.917062414170335,6
7205,9.372082399714744,32
7206,10.0,1
7259,8.499474021946472,53
7308,8.635331046858933,49
7313,9.92947957279328,5
7352,9.128812784483426,39
7365,9.761974925573224,13
7389,9.50129890110085,24
7489,-2.9892709227744527,100
7510,9.561215041660294,21
7516,9.900375047431702,6
7531,9.660363671698061,15
7568,9.070405642697757,37
7589,9.50060554611592,21
7609,9.55067362076884,20
7617,9.87020968077554,8
7704,7.749668576164412,87
7705,10.0,1
7724,9.605663284693705,19
7796,8.002041641536593,72
7818,9.63482718840594,22
7907,7.694027821637221,89
7928,9.49722501350847,21
7960,9.11750621748179,32
7983,9.509560327144127,23
7990,9.905513649669835,7
8063,7.941056508007316,73
8090,9.471625885272424,27
8101,9.825076520583144,11
8122,9.546748848362926,21
8136,9.802991066668824,14
8147,9.800599087890742,11
8159,9.784183357228061,12
8187,9.287210938507368,28
8203,9.661722443186319,16
8257,8.492594710360347,54
8285,9.282685812985067,28
8332,9.149478112150465,47
8348,9.634377952461556,16
8381,9.088302644812126,33
8462,7.948900440928077,81
8467,9.930869387512866,5
8470,9.958399832828732,3
8471,10.0,1
8472,10.0,1
8507,9.057322594236409,35
8531,9.43460431391207,24
8544,9.754893897009765,13
8552,9.843886477992491,8
8561,9.842879477901821,9
8601,8.944047358665363,40
8608,9.901073653062069,7
8662,8.51574858953848,54
8683,9.536080235050484,21
8693,9.834492520724332,10
8709,9.67575140507269,16
8717,9.858344453294306,8
8731,9.709249217585729,14
8755,9.420813523067254,24
8779,9.485333984498972,24
8794,9.653168763935671,15
8826,9.190608544062664,32
8845,9.574594917364065,19
8895,8.630507293478079,50
8934,8.960518620795197,39
8987,8.615473185210664,53
9000,9.768963564306242,13
9032,9.111400493965592,32
9037,9.920553715177398,5
9110,7.932170775035132,73
9154,9.111278841938821,44
9161,9.88303686291661,7
9170,9.849122201999018,9
9225,8.588158796490168,55
9257,9.215078082226242,32
9258,10.0,1
9315,8.433591516075179,57
9367,8.537375691079498,52
9373,9.9242241932471,6
9381,9.854947627371923,8
9414,9.175485951064923,33
9449,9.158387528804168,35
9476,9.339562570847114,27
9485,9.858778398399119,9
9488,9.966506516026044,3
9506,9.594412868398082,18
9541,9.097402220401701,35
9603,8.513656904547052,62
9638,9.09721122929426,35
9648,9.842948917645643,10
9656,9.870599817746173,8
9679,9.465792626435007,23
9712,9.186442102564042,33
9723,9.821868533340469,11
9760,9.181500665238413,37
9779,9.563082563730127,19
9815,9.092789540273143,36
9836,9.692137663087708,21
9839,9.959682525834372,3
9883,8.861861878691006,44
9897,9.689069738192496,14
9906,9.855103398199994,9
9950,8.791940249943272,44
9995,8.976224706245727,45
10028,9.11413381871248,33
10064,9.100538821654663,36
10097,9.179171928429458,33
10098,10.0,1
10105,9.895565368013212,7
10129,9.480941468166714,24
10151,9.554252290937473,22
10158,9.895908214211156,7
10171,9.806873280188524,13
10186,9.703050409721271,15
10230,8.967575097505817,44
10250,9.54105476018908,20
10299,8.716104752144746,49
10333,9.090586466452017,34
10334,10.0,1
10344,9.8417453613667,10
10438,7.222297026920197,94
10493,8.67436925596005,55
10523,9.255892385114384,30
10531,9.884827753705618,8
10544,9.781514590863615,13
10556,9.789762640177043,12
10574,9.588863916325522,18
10591,9.633760443482705,17
10624,9.145113861589966,33
10636,9.77110048044632,12
10656,9.633927405438106,20
10680,9.387742107707878,24
10685,9.928413763678822,5
10705,9.508616811401678,20
10738,9.297304169904878,33
10789,8.768214013320932,51
10803,9.724233838912046,14
10804,10.0,1
10829,9.457972105811308,25
10882,8.544158258329487,53
10888,9.929162893745195,6
10921,9.167407477950414,33
10945,9.50254769216492,24
11045,-2.698743891502159,100
11120,8.355869918143467,75
11165,8.806961494001264,45
11203,9.034747957046587,38
11228,9.402219823411887,25
11248,9.650616883221565,20
11257,9.87087786178892,9
11276,9.58127887107342,19
11294,9.625688205132143,18
11336,8.861637256977744,42
11369,9.193901106774469,33
11400,9.206397937624816,31
11416,9.691486869355838,16
11422,9.929622686199936,6
11432,9.849371274468062,10
11451,9.586368550041641,19
11503,8.561382995005793,52
11515,9.776776134665896,12
11574,8.365460463036216,59
11593,9.620860146703361,19
11629,9.003092648715432,36
11714,7.896445003465848,85
11756,9.008101945556257,42
11783,9.354175634922125,27
11794,9.798784490981944,11
11795,10.0,1
11833,9.013572160493595,38
11846,9.730019522233471,13
11873,9.27918971791185,27
11917,8.794349850118113,44
11918,10.0,1
11919,10.0,1
11934,9.700749434690623,15
11941,9.89243925588247,7
11946,9.918614667539677,5
11953,9.877591703243777,7
