steps,rate_target_reached
3463,0.86
6934,0.93
9806,0.98
13191,0.93
16397,0.93
19258,0.98
22013,0.98
25214,0.96
27920,0.97
30844,0.97
33729,0.95
36304,0.98
39302,0.98
41997,1.0
45123,0.95
48231,0.95
50529,0.99
53373,0.98
56340,0.98
59061,0.97
61981,0.96
64611,1.0
68023,0.95
70883,0.95
73815,0.96
76740,0.97
79476,0.96
81863,0.99
84612,0.98
87100,1.0
90035,0.96
92832,0.97
95311,0.98
97749,0.99
100153,0.99
102820,0.98
105355,0.99
108072,0.99
111001,0.98
113601,0.98
116211,0.98
119286,0.97
121899,1.0
124843,0.99
127389,0.98
129817,0.99
132309,1.0
134661,1.0
137850,0.97
140413,0.97
143287,0.99
145824,0.97
148517,0.99
151087,0.99
153907,0.99
156226,0.99
158989,0.97
161584,0.99
164617,0.96
167343,1.0
170150,1.0
172564,1.0
175156,0.97
178130,0.97
180790,0.99
183722,1.0
186848,0.96
189495,0.99
192302,0.99
194841,0.98
197823,0.96
200890,0.97
203353,0.99
206324,0.98
208855,0.98
211674,0.96
214194,0.98
216755,1.0
219036,1.0
222237,0.99
225058,0.99
227523,0.99
230003,1.0
232881,0.96
235638,0.97
238244,0.98
240972,0.99
243659,1.0
246255,0.97
248948,1.0
251806,0.98
254141,1.0
256599,1.0
259833,0.96
262781,0.98
265394,1.0
268056,1.0
270631,1.0
272927,1.0
275244,0.99
278042,0.97
281076,0.96
283520,0.99
286199,0.97
288687,1.0
291736,0.97
294287,0.99
297200,0.99
299804,0.98
302805,0.99
305083,1.0
307518,1.0
310131,1.0
313175,0.93
315502,1.0
317943,0.99
320359,0.99
323017,1.0
325574,0.99
328052,1.0
331299,0.95
334386,0.97
336736,0.99
339292,1.0
342404,0.98
345141,1.0
348187,0.97
351023,0.99
353248,0.99
355819,1.0
358601,0.96
361307,1.0
363742,0.99
366637,1.0
369045,1.0
371502,0.98
374043,0.97
376753,0.99
378949,1.0
382080,0.98
384668,0.98
387309,0.99
390017,0.99
392254,0.99
394783,0.98
397355,0.97
400131,0.97
403041,1.0
405778,0.97
408573,0.97
411287,0.96
413858,0.99
416488,0.99
419435,0.99
422153,0.99
424971,0.95
427955,0.97
430657,0.97
433103,0.99
436220,0.98
438986,1.0
441660,0.99
444394,0.98
446841,1.0
449433,0.99
452159,0.97
454963,0.98
457547,0.99
460248,1.0
462670,1.0
465705,0.97
468219,1.0
471023,0.98
473236,0.99
475514,0.98
478371,0.99
481244,0.97
484133,0.97
486664,1.0
489390,0.99
491954,1.0
494324,0.98
497230,0.99
499914,0.96
502777,0.97
505385,0.99
508124,0.98
510710,0.99
513450,1.0
516375,0.98
518988,1.0
521698,0.99
524205,0.99
527039,1.0
530101,1.0
532427,1.0
535003,0.97
