steps,reward,lenght
0,0,0
92,7.509148375804195,92
98,9.907746462096364,6
198,-3.430171754879021,100
203,9.930029839532066,5
204,10.0,1
212,9.886232139132503,8
312,-2.8398322399825187,100
412,-3.1244676952282946,100
422,9.824515441965778,10
423,10.0,1
424,10.0,1
425,10.0,1
525,-4.699393983662626,100
526,10.0,1
626,-6.49993951391419,100
637,9.811140420906751,11
737,-3.3141222273144217,100
791,8.70391634817134,54
792,10.0,1
798,9.916569989519301,6
871,8.339729777100892,73
881,9.82058892666918,10
971,7.6488487594109404,90
983,9.769995724386481,12
984,10.0,1
1040,8.66340264826667,56
1059,9.53896345263298,19
1065,9.910550503858152,6
1147,8.208189301704284,82
1165,9.627334525685352,18
1265,-3.320123317596369,100
1266,10.0,1
1304,9.09576954533328,38
1341,9.21820149465093,37
1403,8.202361763530305,62
1412,9.856219271289765,9
1512,-5.108382854852388,100
1612,-7.2369394340578115,100
1635,9.49851216524642,23
1658,9.455983938529323,23
1758,-5.338525110729922,100
1855,7.069712305938908,97
1955,-3.230783268937009,100
1986,9.25292665735387,31
1987,10.0,1
2015,9.346173919366262,28
2034,9.658976970719918,19
2047,9.77503932369914,13
2088,8.88196691210392,41
2107,9.55042077897264,19
2138,9.253629734027632,31
2147,9.829368761211024,9
2247,-3.7345710547960795,100
2263,9.67198896643748,16
2283,9.654002747693744,20
2290,9.89329372380461,7
2307,9.73892449755988,17
2351,8.847524297724341,44
2367,9.653543735985485,16
2377,9.837495542984207,10
2394,9.659482544158369,17
2423,9.236802614159782,29
2433,9.794736464734335,10
2457,9.441652632320626,24
2459,9.983679305858516,2
2486,9.466515039527883,27
2512,9.420389605950694,26
2529,9.677160621212304,17
2571,8.873472456589848,42
2581,9.81932469201778,10
2594,9.745516120031159,13
2595,10.0,1
2607,9.787802821238826,12
2643,9.034516660410599,36
2702,8.389550710805537,59
2728,9.460104145781584,26
2828,-4.257160261403555,100
2829,10.0,1
2838,9.825907307803261,9
2839,10.0,1
2856,9.625691723046266,17
2903,8.886975987676157,47
2911,9.86977969201672,8
2962,8.77083232554264,51
3006,8.825901376746671,44
3048,8.893563801579667,42
3064,9.691013261606994,16
3071,9.883795831348502,7
3116,8.799899499139107,45
3132,9.639207811107873,16
3161,9.265060240385532,29
3190,9.270460597995605,29
3212,9.547317797285432,22
3228,9.63496466959774,16
3243,9.647981274486444,15
3276,9.103001288731667,33
3293,9.693441144706084,17
3320,9.28109906144695,27
3363,8.892842770053626,43
3364,10.0,1
3381,9.622161085019393,17
3407,9.402716303429091,26
3468,8.271091186495877,61
3511,8.910289600353924,43
3516,9.943135956841646,5
3557,8.975487918829575,41
3657,-4.197752198255237,100
3735,7.820457595166675,78
3807,7.896540409808988,72
3821,9.694730080809157,14
3843,9.484229873976725,22
3859,9.64111888102374,16
3882,9.498008457860786,23
3890,9.854535437507542,8
3930,8.925486801919396,40
3952,9.304950131193321,22
3993,8.947878141332664,41
4023,9.223068862780393,30
4033,9.81650030238135,10
4050,9.640080517466172,17
4074,9.518807211560429,24
4081,9.873959745364175,7
4093,9.776092852101216,12
4111,9.584226143676677,18
4120,9.825470608462787,9
4127,9.885987008274737,7
4147,9.62806544172544,20
4159,9.764802927007702,12
4214,8.476145111318235,55
4259,8.797460844756298,45
4301,8.935855892519266,42
4308,9.873455119031128,7
4316,9.860447325671128,8
4394,7.688450062584877,78
4407,9.787264146973992,13
4435,9.24859828625775,28
4453,9.570296304527679,18
4481,9.36663015647125,28
4488,9.901315781083234,7
4519,9.257468094054957,31
4522,9.969233463848402,3
4622,-2.127726724186359,100
4687,8.1212633797242,65
4732,8.789688218388788,45
4752,9.54006658440614,20
