steps,rate_target_reached
3952,0.84
7362,0.94
10422,0.97
13416,0.96
16517,0.96
19774,0.95
22692,0.98
25577,0.96
28545,0.95
31487,0.98
34655,0.96
37378,1.0
40245,0.97
43308,0.98
46379,0.98
49443,0.96
52440,0.98
55739,0.92
58900,0.94
61791,0.98
64458,0.97
67078,0.96
70242,0.96
72908,1.0
75538,1.0
78307,0.96
80785,0.98
83610,0.98
86571,0.98
89388,0.98
91894,1.0
94625,1.0
97648,0.96
100371,1.0
102996,0.99
105582,1.0
108436,0.98
111365,0.97
113776,1.0
116691,0.99
119709,0.94
122375,1.0
124844,0.98
127458,1.0
130128,0.98
132904,0.97
136068,0.98
138860,0.97
141218,0.98
143709,1.0
146751,0.98
149889,0.98
152582,0.96
155170,0.99
158008,0.99
160957,0.96
163111,0.99
166059,0.96
168730,0.99
171549,0.97
174637,0.95
177714,0.99
180214,0.99
182877,0.97
185879,0.98
188702,0.97
191776,0.97
194442,1.0
196943,0.99
199869,0.99
202368,0.98
205509,0.95
208791,0.99
211099,1.0
213694,1.0
216327,1.0
218890,1.0
221556,0.99
224212,0.99
226789,1.0
229504,0.97
231893,1.0
234797,0.98
237694,0.98
240718,0.94
243308,0.99
246015,0.98
248798,0.97
251379,1.0
254275,0.94
257115,0.97
259783,0.99
262374,0.99
265090,1.0
268035,0.95
270902,1.0
273483,0.99
276411,0.96
278834,1.0
282071,0.91
284570,0.98
287302,0.99
290024,0.97
292693,0.99
295318,0.98
298397,0.96
300677,1.0
303472,0.98
306032,1.0
308583,1.0
311062,1.0
313453,1.0
316198,1.0
318928,0.98
321433,1.0
324054,0.98
326804,0.95
329137,0.99
331750,1.0
334537,1.0
337376,0.98
340218,0.99
342625,0.99
345155,1.0
347969,0.97
350979,0.97
353522,0.99
356085,0.98
358759,0.99
361552,0.96
364256,0.98
366820,0.97
369792,0.96
372340,0.99
374497,1.0
377029,1.0
379711,1.0
382325,0.98
385352,0.93
388345,0.98
391163,0.99
393792,0.99
396702,0.99
399614,0.96
402222,1.0
405035,0.98
407772,0.98
410557,0.99
412985,0.99
415366,0.98
417977,0.99
420711,0.99
423493,0.99
426470,0.96
428857,1.0
431624,1.0
434373,0.96
436907,0.99
439615,0.99
442471,0.96
445055,0.98
447704,1.0
450562,1.0
453276,0.98
455684,1.0
458397,0.98
461007,0.98
463777,0.97
466146,1.0
468950,0.96
471455,0.99
474149,0.99
476676,0.98
479633,0.95
482105,0.99
484978,0.98
487071,1.0
489777,0.98
492670,1.0
495203,1.0
497788,1.0
500419,1.0
502873,1.0
505006,1.0
507890,0.97
510618,1.0
513086,1.0
515838,0.99
518254,0.99
521183,0.96
524048,0.98
526569,1.0
529499,0.97
532310,0.98
