steps,rate_target_reached
3439,0.9
7016,0.93
10499,0.93
13573,0.96
16749,0.94
19732,0.95
22756,0.97
25577,0.96
29069,0.93
31486,1.0
34392,0.98
37033,0.98
39924,0.96
42929,0.97
46268,0.95
49376,0.94
52153,1.0
54849,0.96
57735,0.98
60538,0.98
63433,0.97
66535,0.94
69452,0.98
72500,0.97
75698,0.96
78789,0.92
81549,0.99
84720,1.0
87696,0.97
90457,0.99
93391,0.98
95989,1.0
99095,0.97
101870,0.96
105160,0.93
107321,0.99
110221,0.96
113009,0.98
115820,1.0
118146,0.99
121425,0.96
124109,0.97
126520,0.99
128751,0.99
131380,1.0
134164,1.0
137076,0.98
139837,0.98
142489,1.0
145311,0.97
147939,0.99
150908,1.0
153567,1.0
155735,0.99
158228,0.98
160798,1.0
163391,0.97
166140,0.98
168535,1.0
170878,0.98
173648,1.0
176181,0.97
178879,1.0
181593,0.99
184226,1.0
187124,0.98
189773,0.98
192348,1.0
195053,1.0
197785,0.98
200674,0.96
203297,1.0
206300,0.97
209095,0.98
211951,0.95
214628,0.98
217336,1.0
220060,0.99
222580,1.0
225377,0.99
227622,1.0
230010,1.0
232879,0.99
235757,0.98
238012,0.99
240865,0.97
243935,0.97
246553,0.99
249697,0.99
252211,1.0
255167,0.99
257655,1.0
260299,0.99
263326,0.98
266519,0.95
269115,0.99
272344,0.97
275146,0.98
277848,0.98
280358,1.0
282951,0.98
285721,0.99
288431,0.96
291122,0.96
293455,1.0
295869,1.0
298662,0.98
301456,0.99
304191,1.0
306928,0.99
309947,1.0
312707,1.0
315191,0.98
317827,1.0
320979,0.96
323656,1.0
326126,1.0
328407,1.0
331208,0.97
333783,1.0
336255,0.99
338912,1.0
341806,0.99
344488,0.99
346885,1.0
349813,0.96
352336,1.0
354906,1.0
357785,0.98
360289,0.99
362713,1.0
365321,1.0
368203,0.97
371344,0.99
374038,0.99
376832,0.97
379629,0.96
382571,0.99
385176,1.0
388165,1.0
390985,1.0
393741,0.96
396601,0.95
398959,0.99
401215,0.98
404123,0.97
406926,0.99
409721,1.0
412595,0.99
415239,1.0
417757,0.98
420527,0.97
423504,0.96
426411,0.96
429201,1.0
431532,1.0
434351,0.99
437279,0.99
440224,1.0
442617,0.99
445251,0.98
447678,0.99
450292,0.98
453349,0.98
455593,1.0
458375,0.97
461034,0.95
463690,0.99
466347,0.99
469046,0.98
471578,0.99
474331,0.98
476435,1.0
479638,0.98
482477,0.99
484746,1.0
487239,1.0
489711,0.99
493212,0.96
496040,0.97
498402,1.0
500953,1.0
503533,1.0
506158,0.98
508801,0.99
511265,0.99
513834,0.99
516322,0.98
519010,0.98
521879,1.0
524915,1.0
527677,0.98
530143,0.99
532818,1.0
