steps,reward,lenght
0,0,0
8,9.862273415669273,8
15,9.882828758184893,7
55,8.845130898536684,40
61,9.909838960800318,6
62,9.989590584491964,1
79,9.639362857895907,17
80,10.0,1
81,10.0,1
139,8.59872838907523,58
166,9.384490823851092,27
192,9.44770608983423,26
227,9.39437279723358,35
234,9.877627420704783,7
242,9.882101171288333,8
290,8.854476191965583,48
390,-3.9856026498536616,100
490,-6.5113393967184665,100
590,-7.22868196716817,100
606,9.68762475065837,16
611,9.927906064108818,5
620,9.859266889628607,9
668,8.957731118401993,48
717,8.78014983160709,49
774,8.56293881612269,57
819,8.833799207540702,45
846,9.425913063200051,27
853,9.868694939124543,7
904,8.778719394791946,51
921,9.708382472337947,17
937,9.717145518067019,16
944,9.898601009627944,7
945,10.0,1
963,9.655157866686254,18
999,9.0209230528578,36
1040,8.957981463332123,41
1048,9.88000866818199,8
1083,9.2731559240049,35
1152,8.009089212826723,69
1239,7.408463940886311,87
1272,9.248277203728689,33
1283,9.834309374999496,11
1290,9.900392269012716,7
1299,9.819815275264014,9
1346,8.812317269188917,47
1347,10.0,1
1388,8.843802917689572,41
1394,9.93128663486683,6
1494,-4.639262895418361,100
1503,9.762478013134976,9
1524,9.532885893779602,21
1584,8.16868976137863,60
1607,9.416857167123398,23
1640,9.187085422639939,33
1660,9.62427926252995,20
1689,9.361541316248875,29
1789,-5.218402753043094,100
1889,-7.218832768203403,100
1989,-7.073594643321529,100
2039,8.8728761247687,50
2062,9.533431234971433,23
2069,9.884343839222614,7
2089,9.437311771111835,20
2114,9.444257189492049,25
2115,10.0,1
2148,9.1085261032562,33
2194,8.73130650570781,46
2207,9.734504750250375,13
2244,9.021953850052085,37
2260,9.69401325599622,16
2272,9.818091297181912,12
2318,8.813924683147917,46
2328,9.858610095215374,10
2329,10.0,1
2348,9.613535761182524,19
2363,9.71923470836787,15
2409,8.75049089875321,46
2424,9.664840743993306,15
2448,9.464442906701917,24
2548,-3.125154286034197,100
2552,9.957351272536433,4
2576,9.517487271449975,24
2601,9.398468055243079,25
2621,9.624014477401955,20
2641,9.585050855539185,20
2642,10.0,1
2646,9.947370453097902,4
2746,-3.272119522165172,100
2754,9.843898169068764,8
2781,9.409912906732231,27
2829,8.877931382318918,48
2836,9.89150976836003,7
2857,9.520868692476267,21
2876,9.623070207148759,19
2907,9.192090541743005,31
2922,9.735400616091722,15
2950,9.233901155620314,28
2958,9.851661640417596,8
2965,9.91033912696724,7
2981,9.728404067513917,16
3000,9.58549411379153,19
3026,9.439942896298405,26
3031,9.935442862403411,5
3082,8.601017200543852,51
3099,9.640524680304601,17
3199,-6.4709825666319,100
3217,9.669251101519656,18
3269,8.513425672913497,52
3299,9.217115851077494,30
3326,9.448983614641817,27
3374,8.685692246960357,48
3411,9.059712203184109,37
3463,8.55081377103786,52
3563,-3.023311775567021,100
3592,9.284684165082727,29
3593,10.0,1
3605,9.82645215239107,12
3668,7.875468932372906,63
3707,8.95656921905897,39
3728,9.55043036961916,21
3732,9.95896086902923,4
3771,8.910562912725114,39
3871,-3.2093878213930247,100
3876,9.936561821787397,5
3884,9.895132746934605,8
3899,9.715181013256128,15
3926,9.330188308105686,27
3960,9.212528050128057,34
3967,9.884959050304024,7
4001,9.18657143115621,34
4040,8.984885029334656,39
4072,9.167973972493913,32
4075,9.968837468293682,3
4082,9.884065261632413,7
4100,9.666363103873898,18
4101,10.0,1
4102,9.990186118685415,1
4154,8.845828505726786,52
4155,10.0,1
4156,10.0,1
4165,9.8589377686178,9
4265,-4.4479909594187905,100
4272,9.857451799046997,7
4284,9.772814929175432,12
4305,9.606583817190273,21
4370,7.869740505162599,65
4371,10.0,1
4392,9.56738308712421,21
4416,9.449434981500458,24
4516,-3.205220450477273,100
4528,9.748939761546046,12
4556,9.369904081382499,28
4583,9.454961860528885,27
4658,7.542036557801321,75
4758,-6.794881454094595,100
4795,9.056142712909173,37
4855,8.419877165225007,60
4862,9.890547246109335,7
4962,-3.044308030194836,100
4978,9.71927478385644,16
5078,-5.72384404400303,100
5099,9.49110090854665,21
5162,8.367645933178025,63
5181,9.61579264994003,19
5195,9.69393514047954,14
5233,8.94675714672202,38
5234,10.0,1
5251,9.710237642108726,17
5279,9.364798765884684,28
5360,7.607800400244926,81
5438,7.907287709575267,78
5486,8.779438851946413,48
5581,7.429433678857898,95
5597,9.628067758258148,16
5665,8.305225364227075,68
5750,7.645152364102469,85
5850,-2.8371203901823803,100
5895,8.941524698784354,45
5898,9.962601920781447,3
5998,-5.768147443327345,100
6013,9.684411278174226,15
6103,8.353658230497807,90
6141,8.90942478528123,38
6194,8.144845793776433,53
6243,8.594116636037088,49
6258,9.664054929276537,15
6318,8.276966622886134,60
6344,9.455412606266655,26
6444,-2.912402117287638,100
6453,9.87536363180173,9
6485,9.254683740703124,32
6575,7.422117301994829,90
6583,9.871849690426007,8
6589,9.915096305396803,6
6600,9.791106558803017,11
6609,9.821369756281795,9
6657,8.635915730667854,48
6710,8.44328394927499,53
6756,8.862052575121684,46
6802,8.809353755593243,46
6840,9.071023895067974,38
6846,9.901884469151156,6
6859,9.771453777621918,13
6881,9.548925632325753,22
6981,-4.098368681264566,100
7081,-6.877650909013775,100
7181,-6.995876336782913,100
7281,-3.217582319831881,100
7381,-3.3326418207287536,100
7412,9.283184579369557,31
7446,9.026279501358196,34
7494,8.79285579277532,48
7524,9.263076533205245,30
7551,9.285233611612677,27
7557,9.933240012237201,6
7566,9.829268373553464,9
7572,9.89266477813209,6
7573,10.0,1
7619,8.991835504315628,46
7635,9.65164351296805,16
7735,-3.696235533875541,100
7835,-6.645456698826395,100
7886,8.674291122449013,51
7890,9.944206338177079,4
7937,9.001446712724057,47
7980,8.857340449759578,43
8005,9.500869613917295,25
8006,9.991337401469526,1
8093,7.50293060330401,87
8193,-3.3983489486205105,100
8206,9.808465705238287,13
8207,9.990423052704921,1
8223,9.684078878887918,16
8233,9.833202446498747,10
8275,8.927349448992178,42
8285,9.8191363355476,10
8322,9.046756325562631,37
8337,9.681690371608878,15
8352,9.729681972666588,15
8396,8.827125830329509,44
8403,9.906182004451104,7
8503,-2.5060477348933654,100
8603,-6.463060673578603,100
8654,8.596894681827742,51
8669,9.700119878913547,15
8706,9.03262691417925,37
8714,9.883248613491316,8
8742,9.318347065580273,28
8752,9.811791840632425,10
8782,9.423214653102734,30
8808,9.411361616231426,26
8814,9.902191292087554,6
8838,9.419526013732535,24
8857,9.63790917755218,19
8858,10.0,1
8874,9.70027056269702,16
8890,9.684359713867915,16
8925,9.066907352146735,35
8932,9.913687768937288,7
8999,8.116378415223794,67
9015,9.668083665693255,16
9057,8.63107438272247,42
9070,9.778194762167214,13
9170,-5.362904409371048,100
9214,8.9377689824893,44
9234,9.584451371898322,20
9251,9.627136793171319,17
9282,9.27326725695172,31
9299,9.648210924253425,17
9399,-2.9453984681723586,100
9404,9.939581451143706,5
9419,9.717086547240177,15
9420,10.0,1
9449,9.251296917912942,29
9453,9.934734068657136,4
9464,9.816240194214844,11
9560,6.888737292562414,96
