steps,rate_target_reached
3958,0.83
7000,0.95
10436,0.9
13940,0.93
16873,0.95
19614,0.96
22327,0.98
25268,0.97
28252,0.93
31159,0.98
34107,0.93
36699,0.98
39966,0.96
43169,0.93
46205,0.94
49367,0.96
52235,0.98
55288,1.0
57873,0.98
60750,0.96
63452,0.98
66648,1.0
69445,0.98
72640,0.93
75425,0.97
78410,0.96
81708,0.98
84518,0.97
87368,0.99
90198,0.98
93200,1.0
95886,0.98
98829,0.97
101670,0.99
104284,1.0
107139,0.95
109592,0.99
112747,0.96
115871,0.98
118947,0.97
121408,0.99
124157,1.0
126771,1.0
129451,0.98
132066,1.0
134835,0.99
137514,0.99
140796,0.98
143231,0.99
145901,1.0
148508,0.99
151364,0.99
154020,0.99
156483,0.99
159248,0.97
162041,1.0
164919,0.97
168038,0.98
170611,0.99
173230,0.98
176321,0.96
178859,1.0
181626,0.97
184337,0.99
186958,0.99
189689,1.0
192257,0.99
195103,0.98
197701,1.0
201027,0.91
203606,1.0
206257,0.97
209027,1.0
211693,0.98
214380,1.0
217324,0.98
219812,0.99
222382,1.0
225425,0.98
228122,1.0
230773,0.98
233110,0.98
235808,0.98
238990,0.96
241558,0.98
244427,1.0
246848,1.0
249900,0.96
252608,0.99
255311,0.99
258329,0.97
260803,1.0
263416,1.0
266258,0.97
268941,1.0
271650,0.98
274650,0.98
277432,0.96
280406,0.98
283069,1.0
286178,0.99
289058,0.98
291894,0.98
294157,1.0
296590,1.0
299148,0.98
301708,1.0
304462,0.99
307295,1.0
310249,0.98
312984,0.98
315798,1.0
318173,0.99
320602,1.0
323114,0.97
325794,0.99
328851,0.94
331535,0.98
334311,0.99
337034,0.98
339397,1.0
341990,1.0
344782,0.97
347508,1.0
350234,0.99
352803,1.0
355273,1.0
357922,0.97
360938,0.99
363613,1.0
366450,0.97
369115,1.0
371937,1.0
374476,0.99
377105,0.97
379465,1.0
382352,0.99
385170,1.0
387902,0.98
390546,1.0
393076,0.99
395795,0.98
398079,0.99
400972,1.0
403788,1.0
406311,0.97
409307,1.0
411872,0.99
414637,1.0
416900,1.0
419397,1.0
422064,0.99
424454,1.0
427197,0.98
430027,0.97
432381,1.0
435424,0.99
438124,0.97
440537,0.99
442882,1.0
445779,0.97
448183,1.0
451229,0.99
453854,0.98
456557,1.0
458939,0.98
461537,1.0
464124,1.0
466535,1.0
469093,1.0
472026,0.97
474912,0.98
477397,1.0
480478,0.97
483009,0.99
485413,1.0
488044,0.99
490475,0.99
492972,0.98
495658,0.99
498701,0.98
501575,0.99
504320,0.98
506811,1.0
509187,1.0
512047,1.0
514720,1.0
517567,0.98
520291,0.97
522836,1.0
525451,1.0
528180,0.99
530559,1.0
533389,0.98
