steps,reward,lenght
0,0,0
1,10.0,1
6,9.912137302227036,5
59,8.285741895503717,53
145,7.543437229683111,86
202,8.550739168099145,57
211,9.855923516586747,9
311,-6.5415307310759445,100
316,9.920508047896586,5
326,9.797122479608833,10
331,9.939556128359799,5
339,9.85481530698217,8
407,8.354616990469962,68
466,8.595834233255696,59
566,-6.839968238355332,100
666,-3.4253751358154467,100
667,10.0,1
725,8.697438860433074,58
773,8.95596225773026,48
873,-2.754640830646399,100
973,-3.2333642007819527,100
1014,9.159181330374588,41
1047,9.358534167170376,33
1051,9.940914045117621,4
1062,9.80219516944072,11
1063,10.0,1
1064,10.0,1
1107,9.083936595226463,43
1156,8.835916487461784,49
1187,9.393599141159006,31
1188,10.0,1
1206,9.614425609242875,18
1217,9.780347229518528,11
1227,9.785915890972683,10
1327,-2.9719245741781863,100
1348,9.589140935113164,21
1349,10.0,1
1391,8.88108766839036,42
1491,-2.9033758376964984,100
1551,8.527882797469378,60
1595,8.958460702294921,44
1669,7.79808044905309,74
1769,-5.653535824660737,100
1808,9.092502632876702,39
1851,8.836885761268034,43
1951,-2.6916551006679033,100
2006,8.420819061842264,55
2054,8.893667437051393,48
2058,9.943604411742426,4
2064,9.932926097437788,6
2083,9.604211503678405,19
2099,9.691427401262874,16
2104,9.932384276125948,5
2115,9.837640590525085,11
2130,9.703303509933363,15
2189,8.51743330808068,59
2225,9.151070075242998,36
2246,9.528710484146846,21
2259,9.730264918692688,13
2359,-3.1996173752624593,100
2368,9.83610046990159,9
2378,9.817943160777467,10
2389,9.804780426992345,11
2390,10.0,1
2419,9.250894782328535,29
2465,8.82682365536661,46
2479,9.75020602127137,14
2510,9.141239291708462,31
2523,9.755458886292484,13
2577,8.49671483550647,54
2580,9.962330728977806,3
2597,9.701755419934557,17
2603,9.893618011331013,6
2658,8.43661948526953,55
2698,9.091661763815585,40
2699,10.0,1
2724,9.376186181348032,25
2782,8.373294394446543,58
2882,-2.6172462608090985,100
2982,-6.799671022701629,100
3007,9.450670472334055,25
3059,8.68808111149503,52
3159,-4.866765194698257,100
3160,10.0,1
3182,9.569240298502404,22
3195,9.726390414263104,13
3257,8.271743268537316,62
3291,9.085066246577545,34
3311,9.558928229848314,20
3329,9.612673649749667,18
3347,9.62738230132848,18
3357,9.832621172457156,10
3378,9.528983368901082,21
3423,8.714405776115598,45
3431,9.847756285918353,8
3531,-2.6608725137629734,100
3550,9.628272215191457,19
3632,7.742851895435847,82
3639,9.88543376356437,7
3640,10.0,1
3658,9.647755194929069,18
3680,9.573143204026323,22
3714,9.159761557721296,34
3722,9.864888916595042,8
3798,7.90951658154621,76
3800,9.985979828004975,2
3824,9.465308505861952,24
3892,8.203349958304916,68
3927,9.119892113287284,35
3947,9.56444378796388,20
4047,-6.312076962467245,100
4142,6.358679685014531,95
4202,8.528009147549849,60
4214,9.81087594156866,12
4307,6.979398532093375,93
4320,9.7378299793441,13
4341,9.551680226192179,21
4370,9.43952729548848,29
4400,9.35528417840972,30
4454,8.444993491064901,54
4504,8.712151954758834,50
4515,9.81303787934648,11
4535,9.57501091054403,20
4602,8.125008844543911,67
4702,-4.94335536142753,100
