steps,rate_target_reached
3081,0.9
7002,0.89
10580,0.85
13566,0.96
16592,0.95
19626,0.96
22767,1.0
25631,0.97
28471,0.98
31350,0.95
34193,0.98
37074,0.96
39791,0.97
42478,0.98
45259,0.98
48319,0.95
51168,0.98
54453,0.99
57440,0.96
60382,0.99
63145,0.99
66231,0.94
69176,0.99
72157,1.0
75258,0.98
78171,0.97
80715,0.99
83996,0.96
87346,0.93
89959,1.0
92327,1.0
95008,0.97
97892,0.98
100688,0.96
103961,0.96
106340,1.0
108994,0.94
111515,1.0
114259,1.0
117004,0.98
119711,0.98
122250,0.98
124709,1.0
127631,0.93
129990,1.0
132605,0.99
135466,1.0
138510,0.97
141303,1.0
143851,0.99
146630,0.99
149197,1.0
152154,0.99
154671,0.99
157069,1.0
159940,0.96
163005,0.92
165625,0.99
168402,0.98
170927,0.99
173624,0.99
176124,0.97
179000,0.94
182030,0.99
184940,0.99
187520,0.98
190504,0.98
193028,1.0
195603,0.98
198147,0.98
200834,0.98
203385,0.98
206063,1.0
208625,1.0
211061,1.0
213751,1.0
216577,0.99
219460,0.98
222222,0.98
225672,0.91
228565,0.99
231497,0.98
234609,0.91
237648,0.99
240150,1.0
243073,0.99
245822,0.97
248326,1.0
250809,1.0
253432,0.99
255838,1.0
258600,0.98
261124,1.0
263485,1.0
265721,1.0
268489,0.99
271510,0.96
274284,1.0
276705,1.0
279929,0.99
282883,0.97
285677,0.99
288421,0.98
290898,0.99
293997,0.97
296701,1.0
299402,0.99
302041,0.97
304619,1.0
307112,0.99
309647,0.99
312184,1.0
315115,0.96
317969,0.98
320570,0.99
323451,0.97
326240,1.0
329127,0.97
331894,1.0
334365,0.98
337004,1.0
339410,1.0
342233,0.97
344660,0.98
347324,0.97
349733,0.99
352465,1.0
355548,0.96
357940,1.0
360839,1.0
363371,1.0
366306,0.99
369198,0.97
371712,0.99
374261,1.0
377336,0.97
379911,0.98
382559,1.0
385246,1.0
388048,0.99
390972,0.98
393790,0.97
396277,1.0
399041,0.99
401432,1.0
404139,1.0
406692,1.0
409334,0.99
411968,0.99
414858,0.97
417657,0.99
420054,0.99
422897,0.99
425885,0.99
428081,1.0
430667,0.98
433542,0.99
435910,1.0
439146,0.95
442143,0.96
444968,0.98
447436,1.0
449787,1.0
452080,0.98
454647,0.98
458133,0.92
460566,1.0
463261,0.98
465975,0.99
468729,1.0
471541,0.98
473876,0.99
476562,1.0
479271,0.98
482206,0.96
484737,0.98
487754,0.98
490183,1.0
493024,0.99
495614,1.0
497950,1.0
500492,1.0
502925,1.0
505670,0.99
508071,1.0
510642,1.0
513082,1.0
516248,0.91
518654,1.0
521053,1.0
523638,0.98
526280,0.98
529071,0.99
531714,1.0
534333,1.0
