Wall time,Step,Value
1707177624.109521,149827,-1.0
1707177624.110308,149853,-1.0
1707177654.351378,149879,-1.0
1707177654.352126,149894,9.479999542236328
1707177654.352577,149902,-2.2699999809265137
1707177654.353023,149911,-2.2799999713897705
1707177654.353569,149919,-2.2699999809265137
1707177685.314725,149927,-2.240000009536743
1707177685.31549,149935,-2.25
1707177685.31597,149937,-2.0
1707177685.316447,149943,-2.1600000858306885
1707177685.317074,149949,-2.1700000762939453
1707177685.317624,149958,-2.2899999618530273
1707177715.916623,149960,-2.0
1707177715.917307,149965,-2.1499998569488525
1707177715.917809,149983,-2.6399998664855957
1707177745.950936,150009,-2.9700000286102295
1707177745.951654,150011,-2.0
1707177745.952095,150015,9.920000076293945
1707177745.952532,150019,-2.0799999237060547
1707177745.953041,150025,-2.1600000858306885
1707177745.953474,150035,-2.3299999237060547
1707177776.65918,150043,-2.259999990463257
1707177776.659862,150069,-1.0
1707177806.889343,150095,-1.0
1707177806.890279,150113,-2.6700000762939453
1707177806.890824,150119,-2.1600000858306885
1707177837.047279,150145,-1.0
1707177837.047976,150147,10.0
1707177837.048657,150155,9.760000228881836
1707177837.049311,150175,-2.7200000286102295
1707177837.050044,150186,-2.379999876022339
1707177867.260285,150196,-2.3299999237060547
1707177867.261143,150198,10.0
1707177867.261582,150224,-1.0
1707177898.349627,150250,-1.0
1707177898.350237,150255,-2.119999885559082
1707177898.350678,150281,-1.0
1707177898.351352,150299,-2.6399998664855957
1707177928.482752,150316,-2.619999885559082
1707177928.483443,150321,-2.129999876022339
1707177928.48397,150337,-2.559999942779541
1707177958.635063,150363,-1.0
1707177958.635902,150366,-2.0399999618530273
1707177958.636394,150387,-2.7899999618530273
1707177988.972443,150413,-1.0
1707177988.973133,150439,-1.0
1707178019.189047,150465,-1.0
1707178019.189782,150491,-1.0
1707178049.345758,150517,-1.0
1707178049.346339,150543,-1.0
1707178049.346964,150569,-1.0
1707178079.74787,150595,-1.0
1707178079.748815,150621,-1.0
1707178109.813382,150647,-1.0
1707178109.815501,150661,-2.490000009536743
1707178140.372795,150683,-2.799999952316284
1707178140.374055,150695,-2.4100000858306885
1707178140.375497,150707,-2.4000000953674316
1707178140.376615,150719,-2.4000000953674316
1707178170.631204,150727,-2.240000009536743
1707178170.631768,150743,-2.559999942779541
1707178170.632271,150749,-2.190000057220459
1707178170.632864,150766,-2.619999885559082
1707178201.216808,150768,-2.0
1707178201.217541,150793,-2.950000047683716
1707178201.218022,150795,-2.0
1707178201.218456,150808,-2.450000047683716
1707178231.233714,150813,-2.1499998569488525
1707178231.234483,150820,-2.2200000286102295
1707178231.235089,150822,-2.0
1707178231.235631,150830,-2.2699999809265137
1707178231.236161,150832,-2.0
1707178231.236712,150834,-2.0
1707178261.485847,150839,-2.129999876022339
1707178261.486474,150842,-2.069999933242798
1707178261.486958,150847,-2.119999885559082
1707178261.487969,150851,-2.0799999237060547
1707178261.488454,150853,-2.0
1707178292.320611,150879,-1.0
1707178292.321134,150887,-2.240000009536743
1707178292.321692,150889,-2.0
1707178292.322238,150903,-2.4800000190734863
1707178322.409726,150929,-1.0
1707178322.410498,150931,-2.0299999713897705
