steps,reward,lenght
0,0,0
62,8.55298527060177,62
109,8.948108442027367,47
117,9.877903497217623,8
188,7.891279844991137,71
192,9.939644619817049,4
242,8.964439864610243,50
249,9.882467133740821,7
343,7.291562611109638,94
443,-6.619399220884808,100
454,9.782884685243683,11
484,9.425838801281806,30
584,-3.053812064105246,100
684,-3.0012661514448253,100
784,-5.1448765738945665,100
884,-6.89742406157059,100
913,9.035458129500716,29
1013,-3.2137212008037683,100
1113,-2.7820387626471668,100
1143,9.405613260503804,30
1243,-3.518739721583154,100
1250,9.900764562692386,7
1254,9.946336096452978,4
1275,9.625971666078383,21
1375,-3.560628277023527,100
1379,9.9384409703827,4
1386,9.869176344782062,7
1441,8.692832394268454,55
1501,8.643758366975224,60
1505,9.932287957340487,4
1523,9.545008704855931,18
1544,9.528189918124632,21
1577,9.263097908731082,33
1604,9.34202543558554,27
1704,-3.215875128099708,100
1712,9.891912673683535,8
1730,9.585094183763841,18
1755,9.405743146598457,25
1767,9.76553413951105,12
1776,9.849812793179233,9
1792,9.685360271867635,16
1813,9.608139368782924,21
1828,9.674042306058146,15
1838,9.837393323319137,10
1929,6.643370393285482,91
1944,9.697284601579346,15
2016,7.7737829128143865,72
2028,9.811530063212865,12
2033,9.93621072532972,5
2046,9.766421303387567,13
2093,8.743305806175655,47
2130,9.06737041708576,37
2142,9.755978731131394,12
2151,9.856159481492456,9
2156,9.92940299979938,5
2157,10.0,1
2166,9.843182601640573,9
2167,10.0,1
2183,9.65340244199976,16
2263,7.62307566292653,80
2297,9.1718719456075,34
2333,9.087235484453716,36
2345,9.757259505804655,12
2378,9.109626406173266,33
2383,9.930051953011525,5
2425,8.94568910925545,42
2525,-2.7152257753868456,100
2550,9.439747846313635,25
2578,9.374403950614795,28
2591,9.718245012937048,13
2613,9.532256440688558,22
2652,9.020579491298198,39
2659,9.899690603181904,7
2660,10.0,1
2696,9.115325498050161,36
2796,-6.460572919617104,100
2896,-6.910791007485504,100
2996,-6.833135770286772,100
3096,-6.595836686609406,100
3098,9.981253660549866,2
3129,9.17876999018821,31
3195,8.22813928996487,66
3218,9.50179460349786,23
3231,9.770357051333459,13
3232,10.0,1
3299,8.247623813166744,67
3361,8.446708793501209,62
3425,8.28286895265392,64
3437,9.777092222510904,12
3484,8.705796475826352,47
3503,9.625899024839603,19
3540,9.057853632124932,37
3541,10.0,1
3547,9.91516913612046,6
3579,9.291929748229139,32
3582,9.953529129131859,3
3583,10.0,1
3683,-5.887154321545811,100
3783,-2.5986105253607157,100
3883,-6.990544650758954,100
3983,-3.0058550980391674,100
4014,9.171497012479726,31
4045,9.223022695434652,31
4046,10.0,1
4059,9.70025719741295,13
4077,9.593492776920836,18
4093,9.692640233704163,16
4167,7.923163605519268,74
4191,9.401207126615466,24
4206,9.739781222698085,15
4250,8.839205332419109,44
4350,-5.268693006085883,100
4365,9.742970058282443,15
4373,9.884836137231266,8
4378,9.936920020249948,5
4413,9.07720111056087,35
4419,9.919706246179635,6
4447,9.30954223443318,28
4476,9.313333767084256,29
4504,9.281512257023774,28
4557,8.645497010675111,53
