steps,rate_target_reached
1692,0.27
3342,0.19
4943,0.13
6275,0.16
7516,0.13
8700,0.11
9824,0.17
11118,0.18
12412,0.12
13568,0.15
15260,0.13
17036,0.19
20674,0.15
23172,0.12
26127,0.18
29073,0.19
32284,0.11
35782,0.17
38695,0.18
41973,0.19
45398,0.15
47993,0.19
49230,0.09
50508,0.13
51765,0.09
53019,0.1
54452,0.25
56152,0.31
58033,0.17
59564,0.15
61124,0.26
62607,0.17
64068,0.28
65776,0.13
67240,0.24
68919,0.2
70355,0.22
72006,0.24
73651,0.18
75338,0.18
77019,0.16
78561,0.17
80206,0.29
82155,0.24
83695,0.28
85204,0.24
86885,0.18
88501,0.17
90304,0.21
92201,0.18
94071,0.24
96011,0.14
97762,0.21
99783,0.19
101597,0.19
103178,0.25
104911,0.24
106797,0.19
108617,0.23
110373,0.28
112045,0.31
113949,0.21
115600,0.28
117309,0.27
119356,0.16
121009,0.21
122989,0.25
124777,0.32
126637,0.19
128474,0.27
130699,0.19
132720,0.24
134539,0.27
136826,0.29
138914,0.21
141397,0.24
144251,0.35
146519,0.33
148793,0.35
151346,0.41
154191,0.34
156831,0.49
160230,0.4
163734,0.39
167058,0.49
170768,0.4
174337,0.42
177341,0.45
180580,0.47
184161,0.48
187230,0.54
190090,0.7
193547,0.61
196246,0.65
199036,0.67
201725,0.7
204286,0.76
206697,0.73
209605,0.69
211562,0.8
213799,0.71
216520,0.79
219019,0.71
221746,0.73
224020,0.78
226228,0.75
228685,0.8
230738,0.78
232649,0.81
234901,0.79
237282,0.79
239685,0.72
242015,0.78
244207,0.79
246346,0.84
248709,0.8
250480,0.83
252628,0.83
255244,0.79
257572,0.73
259597,0.83
261019,0.9
263123,0.83
265539,0.83
267732,0.85
269641,0.75
271506,0.88
273171,0.83
275038,0.78
276884,0.89
278584,0.89
280070,0.93
281669,0.89
283097,0.84
284604,0.9
286110,0.92
287546,0.89
289283,0.86
290643,0.9
292376,0.88
294022,0.88
295565,0.94
296920,0.87
298393,0.87
299700,0.93
301342,0.93
303103,0.91
304542,0.85
306073,0.9
307597,0.93
309125,0.91
310596,0.88
312059,0.95
313540,0.8
314988,0.91
316285,0.86
317730,0.92
319291,0.92
320588,0.89
321899,0.92
323382,0.91
324825,0.88
326395,0.91
327645,0.92
328977,0.92
330268,0.9
331692,0.95
333265,0.93
334751,0.92
336383,0.85
337782,0.86
339252,0.92
340617,0.88
342002,0.97
343428,0.95
344779,0.91
346040,0.99
347445,0.94
348895,0.91
350428,0.88
352129,0.85
353504,0.9
355110,0.91
356441,0.94
357884,0.92
359298,0.96
360655,0.93
362045,0.96
363487,0.93
364900,0.95
366211,0.95
367582,0.94
369246,0.9
370814,0.88
372230,0.92
373467,0.94
374755,0.9
376249,0.94
377453,0.88
378668,0.95
380134,0.88
381777,0.92
383227,0.96
384940,0.92
386204,0.91
387609,0.95
389025,0.95
390441,0.9
391736,0.94
393204,0.94
394628,0.94
396085,0.92
397590,0.89
398729,0.93
400194,0.88
401527,0.94
402954,0.92
404350,0.88
405722,0.93
407110,0.94
408422,0.95
409928,0.87
411322,0.94
412811,0.92
414323,0.95
415678,0.94
417226,0.89
