steps,rate_target_reached
1683,0.19
3363,0.18
4951,0.22
6182,0.24
7336,0.23
8451,0.14
9639,0.11
10979,0.18
12207,0.15
13427,0.13
15047,0.2
16594,0.15
19340,0.2
22158,0.15
25386,0.15
28754,0.17
31833,0.2
35358,0.17
37636,0.17
40140,0.18
43213,0.16
46603,0.18
47899,0.25
49115,0.19
50274,0.17
51539,0.12
52744,0.15
54345,0.23
56185,0.2
57875,0.18
59545,0.14
61070,0.19
62513,0.25
64126,0.2
65547,0.24
67181,0.14
68907,0.19
70476,0.15
72142,0.12
74028,0.21
75479,0.25
77074,0.22
78555,0.23
80423,0.23
82117,0.27
83995,0.15
85675,0.22
87467,0.09
89208,0.18
91076,0.15
92955,0.18
94859,0.22
96721,0.19
98500,0.24
100488,0.17
102434,0.15
104518,0.15
106467,0.17
108337,0.23
110238,0.24
111900,0.24
113766,0.2
115355,0.26
117426,0.2
119292,0.18
121051,0.26
123044,0.29
124979,0.21
126793,0.28
129199,0.26
131426,0.35
133975,0.25
136935,0.3
139267,0.32
141475,0.38
143831,0.37
145746,0.41
148518,0.38
150850,0.51
153870,0.43
156377,0.55
159445,0.31
162924,0.41
166781,0.5
170033,0.38
173543,0.49
177127,0.5
180731,0.51
184525,0.44
187779,0.57
190518,0.66
193582,0.54
196640,0.52
199452,0.68
202060,0.66
204480,0.71
206243,0.76
208756,0.77
211248,0.68
213437,0.76
216191,0.74
218677,0.77
220982,0.73
223420,0.72
225641,0.75
227746,0.74
230277,0.78
232913,0.75
234943,0.82
237276,0.75
239989,0.74
242484,0.79
244648,0.83
246871,0.78
249133,0.78
251303,0.8
253169,0.82
255270,0.78
257407,0.75
259328,0.78
261023,0.86
263349,0.81
265250,0.76
267165,0.86
269205,0.79
270752,0.84
272465,0.8
274392,0.83
276010,0.92
277751,0.91
279358,0.89
280753,0.92
282513,0.89
284170,0.88
285638,0.89
287253,0.94
289031,0.89
290848,0.91
292467,0.9
293835,0.93
295321,0.88
297056,0.89
298558,0.95
299918,0.9
301624,0.86
302994,0.88
304392,0.9
306053,0.93
307673,0.95
309478,0.83
311022,0.92
312537,0.92
314125,0.92
315583,0.9
317000,0.95
318730,0.98
320026,0.91
321562,0.9
323080,0.84
324341,0.92
325629,0.92
327094,0.92
328493,0.91
329904,0.93
331186,0.88
332821,0.86
334589,0.87
336039,0.86
337400,0.9
338927,0.94
340322,0.94
341691,0.94
343125,0.9
344467,0.95
345853,0.88
347279,0.89
348635,0.93
350170,0.86
351421,0.92
352896,0.95
354206,0.93
355423,0.9
356783,0.94
358223,0.95
359566,0.89
361131,0.97
362496,0.96
363640,0.94
364894,0.95
366346,0.93
367578,0.95
369083,0.94
370468,0.95
371769,0.93
372970,0.94
374253,0.93
375642,0.96
377010,0.93
378297,0.95
379933,0.93
381286,0.93
382754,0.94
384166,0.92
385591,0.91
386868,0.97
388332,0.88
389866,0.9
391134,0.97
392506,0.96
393924,0.87
395192,0.94
396547,0.96
398002,0.9
399299,0.92
400900,0.92
402355,0.93
403902,0.89
405358,0.87
406721,0.88
408093,0.9
409486,0.94
410798,0.96
412032,0.97
413499,0.95
414731,0.95
416074,0.92
417331,0.94
418715,0.91
420122,0.88
421432,0.87
422834,0.91
424056,0.92
425361,0.94
426764,0.93
428196,0.91
429431,0.9
430873,0.95
432448,0.9
433651,0.94
434858,0.95
436257,0.9
437597,0.94
438926,0.94
440172,0.92
441589,0.94
442947,0.95
444355,0.88
445655,0.87
446901,0.9
448338,0.95
449896,0.87
451469,0.9
452817,0.89
454323,0.88
455647,0.92
456850,0.94
458214,0.9
459680,0.89
461048,0.92
462402,0.93
463718,0.93
465030,0.94
466462,0.93
467714,0.95
469560,0.87
470869,0.93
472151,0.93
473360,0.91
474836,0.92
476129,0.95
477577,0.9
479001,0.96
480491,0.94
481829,0.9
483304,0.91
484553,0.91
485738,0.89
487187,0.94
488684,0.91
490119,0.93
491474,0.92
492757,0.96
494081,0.93
495279,0.96
496638,0.9
497842,0.95
499322,0.91
500618,0.95
502203,0.88
503462,0.96
504873,0.89
506193,0.93
507360,0.97
508650,0.92
509886,0.94
511382,0.89
512610,0.92
513995,0.87
515230,0.97
516469,0.92
517780,0.99
519156,0.89
520511,0.9
521764,0.91
523040,0.94
524235,0.92
525589,0.95
526898,0.91
528465,0.89
529848,0.95
531117,0.94
532478,0.89
533906,0.86
535491,0.94
536771,0.94
537918,0.98
539182,0.93
540533,0.96
541863,0.95
543190,0.92
544527,0.93
545843,0.94
547288,0.89
548664,0.96
550051,0.93
551423,0.88
552685,0.85
553943,0.9
555167,0.97
556497,0.93
558025,0.86
559419,0.84
560865,0.92
562215,0.94
563631,0.86
565004,0.93
566315,0.95
567664,0.88
568924,0.95
570246,0.96
571535,0.94
572934,0.93
574118,0.94
575481,0.94
576940,0.93
578337,0.87
579506,0.97
580806,0.94
582207,0.9
583711,0.89
585338,0.92
586654,0.94
587960,0.94
589541,0.92
590777,0.98
592088,0.89
593262,0.96
594535,0.89
595783,0.89
597104,0.94
598457,0.96
599992,0.94
601266,0.93
602704,0.91
603955,0.9
605270,0.94
606434,0.97
607812,0.97
609263,0.93
610550,0.88
611809,0.98
613044,0.95
614341,0.93
615754,0.91
617027,0.92
618407,0.92
619661,0.95
620894,0.95
622137,0.92
623532,0.89
624795,0.91
626298,0.9
627678,0.94
629015,0.93
630302,0.89
631507,0.93
632927,0.89
634286,0.95
635612,0.91
637029,0.97
638338,0.98
639581,0.92
641010,0.94
642357,0.94
643654,0.95
644896,0.93
646078,0.92
647392,0.96
648692,0.9
650269,0.94
651694,0.93
653176,0.95
654562,0.95
655903,0.91
657203,0.86
