steps,rate_target_reached
3784,0.88
6962,0.94
9558,0.98
12334,0.99
14970,0.99
17558,1.0
20561,0.97
23789,0.98
27021,0.97
29828,0.99
32794,0.98
35485,0.99
38786,0.95
41238,0.97
44381,0.97
47290,0.95
49854,0.99
53109,0.92
55960,0.94
58727,0.98
61428,0.97
64162,0.99
67431,0.98
70120,1.0
72910,0.99
75497,0.97
78364,0.96
81140,0.98
84142,0.95
87413,0.99
90831,0.93
93788,0.95
96193,1.0
98659,0.98
101211,0.99
104375,0.98
107136,1.0
110158,1.0
112687,0.98
115452,1.0
118703,0.96
120911,0.99
123643,0.97
126114,0.98
128770,0.98
131896,0.97
134300,1.0
137168,0.99
140129,0.98
143079,0.99
145449,0.99
148336,0.97
150942,0.97
153914,0.99
156684,0.98
159798,0.96
162411,1.0
165412,0.97
168094,0.99
171108,0.98
173643,0.99
176248,0.99
179112,0.99
181759,1.0
184748,0.97
187427,0.99
190276,0.99
193306,0.99
196187,0.99
198878,0.99
201638,0.99
204467,0.99
206825,1.0
209539,1.0
212522,0.99
215433,0.97
218296,0.97
220869,0.99
223795,1.0
226784,0.93
229640,1.0
232247,0.98
234948,0.94
237714,1.0
239647,1.0
242101,1.0
244613,0.99
247638,0.96
250066,0.99
252534,1.0
255719,0.98
258576,1.0
261277,0.98
264508,0.93
266952,1.0
269873,0.97
272890,0.95
275479,0.99
278061,0.99
280589,1.0
283087,1.0
285780,0.98
288922,0.98
291505,0.98
294197,1.0
296845,0.99
299736,0.95
302603,0.99
304708,1.0
307492,0.99
310276,0.97
312678,0.99
315289,0.99
317698,0.98
320757,0.95
323424,0.99
326012,1.0
328856,0.97
331379,0.99
333950,1.0
336611,1.0
339178,1.0
341708,0.98
344371,0.99
346937,1.0
349987,0.96
353063,0.97
356232,0.98
358978,0.99
361806,1.0
364358,0.99
367260,0.99
369439,1.0
372298,0.96
374789,1.0
377933,0.97
380781,0.98
383481,1.0
386079,0.99
388579,0.98
391268,0.99
393940,0.98
396526,1.0
399165,1.0
401833,0.98
404622,0.99
407083,0.99
409854,0.98
412659,0.99
415116,0.97
418105,0.99
420940,0.99
423567,1.0
426532,0.97
429004,1.0
432132,0.97
434829,0.98
437224,1.0
439817,1.0
442486,0.97
445409,0.97
448021,0.96
450666,0.99
453168,1.0
456042,0.99
458487,0.99
461606,0.99
464496,0.98
466908,1.0
469026,1.0
471461,1.0
474345,0.98
477186,1.0
479709,0.99
482635,0.98
485231,0.98
487659,1.0
489967,1.0
492645,0.98
494870,1.0
497555,1.0
500598,0.96
502914,0.99
505357,0.97
508042,1.0
510795,0.99
513284,1.0
515988,1.0
518894,0.97
521412,1.0
524099,1.0
526529,1.0
529343,0.99
531933,0.99
534784,0.94
