steps,rate_target_reached
3928,0.88
6932,0.98
10135,0.95
13147,0.96
15729,0.98
18191,0.99
21616,0.93
24426,0.98
27498,0.96
30539,0.95
33676,0.97
36265,0.97
38775,1.0
41836,0.97
44674,0.97
47290,0.99
50124,0.95
53921,0.92
56714,0.98
59562,0.93
62377,0.98
65225,1.0
68158,0.98
70831,0.97
73828,0.97
76543,0.98
79278,1.0
81950,1.0
84856,1.0
87629,0.97
90757,0.98
93281,0.99
95970,0.98
98942,0.96
101429,0.99
103937,0.98
106523,0.99
109763,0.95
112366,0.97
115079,0.99
117991,0.99
120992,0.97
123300,0.99
126035,1.0
128521,1.0
131455,0.97
133957,1.0
136861,1.0
139190,1.0
142026,1.0
144487,0.99
147718,0.98
150544,0.98
153538,0.91
156529,0.99
159364,0.98
161975,0.99
164341,1.0
167029,0.97
170041,0.96
172610,1.0
175333,1.0
178222,0.99
180862,1.0
184113,0.98
187101,0.97
189593,0.99
191973,1.0
194558,0.99
197553,0.99
200321,0.99
203174,0.96
205675,0.98
208568,1.0
211279,0.97
213653,0.99
216442,0.99
219133,0.98
221798,0.99
224321,0.99
227041,1.0
229831,0.98
233058,0.97
235841,0.97
238472,0.97
241496,0.98
243990,1.0
246855,0.98
249577,1.0
252085,0.99
254749,1.0
257465,1.0
260532,0.95
263024,1.0
266343,0.91
269040,0.99
271805,1.0
274448,0.98
277065,0.99
279627,1.0
282365,1.0
284964,1.0
287345,1.0
290163,0.96
292801,1.0
295665,0.97
298371,1.0
301198,0.98
304153,0.97
306587,1.0
309294,0.99
311981,1.0
314616,1.0
317129,0.99
320089,0.99
322935,0.97
325914,0.98
328779,1.0
331343,1.0
333907,0.99
336534,0.98
339021,1.0
341691,0.99
344433,1.0
347124,0.98
350359,0.93
352998,1.0
355823,1.0
358612,0.96
361521,0.96
364230,0.97
366823,0.98
369247,1.0
372340,0.95
374882,0.97
377507,1.0
380279,1.0
382719,1.0
385184,1.0
387777,1.0
390425,0.99
392997,0.99
395716,0.97
398410,0.99
401034,0.99
403726,0.98
406920,0.94
409936,0.98
412417,0.99
415093,1.0
418363,0.96
420741,1.0
423335,0.98
426011,1.0
428818,0.98
431317,1.0
434033,0.98
436529,1.0
438872,0.98
441402,1.0
443869,1.0
446392,0.99
448662,1.0
451220,1.0
453829,0.99
456725,0.98
459421,0.96
461870,1.0
464561,1.0
467428,0.97
470000,1.0
472791,0.98
475481,0.98
478310,1.0
480672,1.0
483500,1.0
485909,1.0
488110,1.0
490947,0.99
493693,0.99
496374,1.0
499061,0.97
501617,1.0
504325,0.97
506916,0.98
509457,0.98
512290,0.97
514777,1.0
517511,0.98
520132,0.98
522509,0.99
524994,0.99
527712,1.0
530221,0.99
532903,0.98
