steps,rate_target_reached
3498,0.89
6711,0.97
9232,0.98
12213,0.97
15087,0.96
18156,0.96
21027,0.96
24263,0.93
27509,0.95
29902,0.99
32613,0.98
35577,0.97
38519,0.96
41330,0.96
44654,0.93
47551,0.99
50356,0.97
53249,0.97
56765,0.91
59347,0.99
62013,0.97
64800,0.98
67570,0.97
70280,0.98
73332,0.98
76497,0.96
79087,0.99
82061,0.95
84907,0.97
87910,0.97
90833,0.97
93550,0.96
96503,0.97
99309,0.96
102168,0.99
104993,0.98
107952,0.98
111009,0.99
113454,1.0
115810,1.0
118500,1.0
121496,0.99
124070,0.98
126494,1.0
129264,0.99
131658,1.0
134490,0.99
137304,0.97
139998,0.99
142535,0.99
145634,0.98
148525,0.99
151424,0.99
153977,1.0
156659,0.98
159217,0.99
161997,0.99
164483,1.0
167278,0.98
169835,1.0
172986,0.99
175458,0.99
177853,0.99
181088,0.94
183706,1.0
186497,0.98
189180,1.0
191723,0.99
194722,1.0
197299,0.99
199909,1.0
202537,1.0
205435,0.98
208139,1.0
210691,0.98
213486,0.99
216402,0.99
219128,1.0
222112,0.97
224796,0.99
227126,0.99
229903,0.98
232354,0.99
235396,0.99
238284,0.99
240856,1.0
243516,1.0
246436,0.96
248926,1.0
251779,0.99
254320,0.99
257211,1.0
260128,1.0
262706,0.98
265365,0.98
268440,0.97
270938,0.99
273564,0.99
276112,0.98
278396,1.0
281038,1.0
283475,1.0
286142,0.98
289015,0.99
291760,0.98
294174,0.99
297040,0.99
299495,0.99
302569,0.97
305265,0.98
308340,0.89
311058,0.99
313747,0.99
316568,0.99
318923,0.99
321693,0.98
324177,1.0
327154,0.96
329923,0.95
332815,0.98
335807,0.99
338455,1.0
341421,0.98
343886,0.99
346661,0.98
349737,0.97
352706,0.97
355371,1.0
357896,1.0
360549,0.98
363373,0.98
365918,0.98
368922,0.98
371702,0.97
374609,0.98
377377,0.99
379968,0.98
382689,0.97
385339,0.99
387830,0.99
390932,0.96
393655,1.0
396037,1.0
398488,0.99
401303,0.96
403919,1.0
406270,1.0
409124,0.94
411699,0.99
414150,1.0
416413,0.99
419532,0.97
422152,0.99
424846,0.97
427316,0.98
430031,0.97
432833,1.0
435514,1.0
438268,0.99
441046,0.96
444043,0.98
446877,0.99
449956,0.95
452625,0.96
455203,1.0
457754,0.99
460241,1.0
462671,1.0
465084,0.99
467704,0.97
470429,0.99
473355,0.99
475864,0.99
478465,1.0
481344,0.97
483855,1.0
486365,1.0
489214,0.96
491646,1.0
494301,0.96
497067,1.0
499345,1.0
502076,1.0
504368,1.0
506648,0.99
509308,1.0
511875,0.99
514290,1.0
516939,0.98
519562,1.0
522086,0.99
524963,0.97
527939,0.98
531010,0.97
533371,1.0
