steps,reward,lenght
0,0,0
1,10.0,1
2,10.0,1
102,-6.885069250532454,100
202,-6.538645416601988,100
243,9.139409633128054,41
244,10.0,1
247,9.955864959192777,3
300,8.870564992119176,53
322,9.603097415292966,22
349,9.462529979629124,27
449,-2.916863954421324,100
549,-2.458387836791616,100
649,-4.32308724332384,100
650,10.0,1
748,7.155235366592123,98
749,10.0,1
750,10.0,1
790,9.148305722382037,40
796,9.909055812343896,6
839,9.105809494869396,43
840,10.0,1
940,-3.135109112251422,100
946,9.889787562339736,6
947,10.0,1
948,10.0,1
1048,-6.741793410831274,100
1148,-3.170805005691475,100
1170,9.549820847078879,22
1219,8.878992619770436,49
1247,9.418505683929254,28
1248,9.996730888026292,1
1261,9.80622913421604,13
1275,9.705075932342563,14
1285,9.84351272437954,10
1299,9.721148458500148,14
1322,9.548671385183022,23
1366,8.91208869223377,44
1466,-2.9917618476208414,100
1476,9.835826937385674,10
1497,9.533587986348989,21
1510,9.792868474412716,13
1545,9.113007396834902,35
1604,8.30742438721456,59
1704,-4.071404586626738,100
1730,9.311089486348445,26
1770,9.091656837666779,40
1844,7.828872656020048,74
1888,8.981397853655356,44
1908,9.611469351522825,20
1917,9.86072015605049,9
1930,9.770650965054447,13
1935,9.930978393991667,5
1965,9.32061987807134,30
1990,9.44398681070518,25
2003,9.746509445413277,13
2045,8.820558923034366,42
2074,9.397365213917658,29
2084,9.826431502583134,10
2119,9.269787139338305,35
2155,9.230834048437563,36
2168,9.737714248335273,13
2181,9.738176669596111,13
2183,9.98585859062939,2
2238,8.669898698865488,55
2239,10.0,1
2244,9.937220728947837,5
2252,9.886820819416993,8
2275,9.419436727539283,23
2334,8.329999343241944,59
2391,8.427173367639137,57
2420,9.334606863809643,29
2469,8.711458787290702,49
2492,9.477174718498839,23
2507,9.758577746572536,15
2546,9.035566686226453,39
2581,9.142933041827105,35
2647,8.134174505997185,66
2648,10.0,1
2662,9.714387215950712,14
2686,9.45071193814319,24
2695,9.86908302180891,9
2713,9.641321086030747,18
2725,9.794268572994168,12
2728,9.966459375906426,3
2741,9.774102080486001,13
2783,8.865796389117207,42
2810,9.292757372254357,27
2910,-3.973418134163701,100
3010,-3.732672908120665,100
3030,9.597233554342543,20
3049,9.592982281248174,19
3064,9.683089433601271,15
3077,9.720030312550648,13
3088,9.80498387309932,11
3104,9.693274609621424,16
3106,9.982897257848999,2
3114,9.890280457151565,8
3120,9.911904575133486,6
3125,9.935973678063851,5
3134,9.83606044515363,9
3164,9.319355895586716,30
3264,-7.103482983468923,100
3303,9.00682346543869,39
3350,8.884702735039129,47
3359,9.8741033406605,9
3374,9.712553495291026,15
3393,9.61142009555424,19
3421,9.339249928177734,28
3422,10.0,1
3472,8.684216874149712,50
3497,9.387783308176466,25
3498,10.0,1
3529,9.203659011285348,31
3563,9.14884683313641,34
3569,9.925112361538021,6
3578,9.86868812834781,9
3589,9.814985257756929,11
3615,9.342212454182786,26
3626,9.805638820226601,11
3662,9.20231799310709,36
3699,9.01328209008008,37
3723,9.461435795099453,24
3747,9.40508193934141,24
3775,9.403449918007121,28
3814,9.018595319740767,39
3819,9.93268412606704,5
