steps,rate_target_reached
3511,0.83
6574,0.95
9720,0.95
12808,0.95
15831,0.96
18728,0.96
21958,0.94
24676,0.99
27299,0.99
30113,0.97
33034,0.96
36321,0.93
39317,0.93
42707,0.95
45836,0.95
48976,0.95
51655,0.98
54142,0.99
57151,0.96
60153,0.97
62918,0.98
66079,0.96
68683,1.0
71566,0.98
74237,0.97
76765,1.0
79605,0.98
82252,0.98
85170,0.98
87922,0.98
91008,0.98
93816,0.99
96536,0.96
99660,0.99
102293,0.99
104931,1.0
107790,0.99
110472,0.98
112895,0.99
116120,0.94
118887,0.97
121354,0.99
124165,0.98
126607,1.0
129354,0.99
131782,1.0
134678,0.99
137195,0.99
139755,0.99
142380,0.98
145033,1.0
147546,1.0
150391,0.99
153287,0.99
156002,0.99
158680,1.0
161386,0.98
164068,0.97
166742,1.0
169346,0.99
171869,0.99
174463,1.0
177194,0.99
179874,0.97
182734,1.0
185555,0.99
188631,0.98
191142,1.0
193677,1.0
196419,0.99
198778,1.0
201424,0.99
204507,0.95
207183,1.0
210121,1.0
212729,0.98
215317,1.0
217939,1.0
220482,1.0
223067,1.0
225641,1.0
228262,1.0
231001,0.99
233635,0.99
236272,1.0
239085,1.0
241516,1.0
243985,0.99
246615,0.98
248785,1.0
251711,0.97
254202,0.99
256718,1.0
259364,0.99
261756,0.99
264317,0.98
266874,1.0
269491,0.99
272387,0.97
275197,0.99
277642,1.0
280376,1.0
283303,0.96
285745,0.99
288127,0.98
290936,0.97
293352,1.0
296361,0.95
299269,0.96
302193,1.0
305179,0.96
308263,0.98
310850,0.98
313301,1.0
316050,1.0
318464,0.97
321054,1.0
323908,0.96
326732,0.97
329526,0.98
332259,1.0
334835,0.99
337264,1.0
339910,1.0
342350,1.0
345125,0.98
347460,1.0
349731,0.99
352529,0.98
354942,1.0
357423,0.97
359863,0.98
362581,0.98
365160,0.98
367504,0.98
370133,1.0
372886,0.99
375471,1.0
378231,0.99
380925,1.0
383704,0.99
386529,0.98
388888,0.98
391584,1.0
394538,0.98
397040,0.97
399834,0.99
402668,1.0
405450,0.98
408161,1.0
410981,0.98
413675,0.99
416280,1.0
419086,0.98
421797,0.99
424216,1.0
426855,1.0
429674,1.0
432301,0.99
435149,0.97
437869,1.0
440502,1.0
443217,1.0
445601,1.0
448180,1.0
450624,0.98
453500,1.0
456357,0.97
458942,1.0
461283,1.0
463903,0.94
466492,1.0
469117,0.99
471663,1.0
474687,0.99
477302,1.0
479857,1.0
482688,1.0
485691,0.99
488296,0.97
490675,1.0
492969,1.0
495742,0.98
498303,0.99
500708,1.0
503454,0.97
506152,1.0
508722,0.99
511340,0.99
513778,1.0
516688,1.0
519377,0.98
522074,1.0
524888,0.99
527421,0.99
530169,0.98
533165,0.98
