steps,rate_target_reached
9329,0.39
16434,0.57
21494,0.72
26330,0.76
30163,0.86
34544,0.8
38026,0.84
41557,0.85
45188,0.83
49896,0.79
53151,0.86
56414,0.86
59951,0.85
63342,0.86
66127,0.88
68667,0.91
71580,0.88
75359,0.84
78435,0.89
80823,0.91
84077,0.87
87283,0.87
89047,0.98
91382,0.92
93582,0.92
96305,0.9
98944,0.88
101529,0.91
104516,0.9
106513,0.94
108722,0.95
111158,0.9
113230,0.94
115367,0.93
117118,0.97
118512,0.97
119863,0.98
121702,0.95
123904,0.92
125424,0.97
127679,0.93
129572,0.95
131709,0.93
133522,0.97
135476,0.97
137849,0.92
139899,0.93
142527,0.9
143851,0.99
145356,0.98
146873,0.96
148380,0.97
150980,0.9
152762,0.94
154290,0.96
156669,0.91
158500,0.93
159832,0.98
161319,0.96
162998,0.95
164439,0.98
165651,0.98
167529,0.94
169458,0.96
170898,0.98
172912,0.94
175314,0.9
176862,0.98
178158,0.98
179623,0.98
181230,0.96
182610,0.97
183746,0.99
185176,0.97
186643,0.98
187931,0.98
189533,0.97
190826,0.98
192257,0.98
194772,0.9
196919,0.92
198475,0.96
199896,0.97
201687,0.95
203288,0.98
204641,0.98
206170,0.97
207638,0.97
208899,0.99
210225,0.99
212557,0.91
214042,0.97
215868,0.94
218247,0.92
219671,0.97
221421,0.95
223293,0.93
225655,0.89
228610,0.89
230849,0.91
231984,1.0
233638,0.96
236086,0.91
237839,0.95
239322,0.97
240831,0.98
241819,0.99
243342,0.97
244760,0.97
247112,0.93
248351,0.97
250536,0.92
252214,0.96
254614,0.9
256748,0.93
258703,0.93
260516,0.95
261997,0.97
264059,0.92
265644,0.96
267876,0.91
269079,0.98
270326,0.98
271666,0.97
272563,1.0
274745,0.92
276098,0.98
277919,0.94
279948,0.95
281274,0.98
282552,0.99
284633,0.92
285867,0.99
287602,0.97
289509,0.94
290789,0.98
292450,0.96
294301,0.94
295327,0.99
296453,0.98
298323,0.94
300277,0.93
302291,0.93
303762,0.96
304811,1.0
306568,0.96
307789,1.0
309193,0.98
310550,0.97
312131,0.96
313617,0.97
316197,0.89
317963,0.94
319690,0.94
321032,0.98
322512,0.97
324044,0.97
326516,0.93
328313,0.95
330865,0.89
332396,0.95
333747,0.97
335272,0.96
338050,0.88
339522,0.96
340697,0.99
341964,0.97
343103,0.99
344332,0.99
345995,0.96
346847,1.0
348385,0.96
350169,0.96
351605,0.97
353588,0.94
354802,0.99
356048,0.98
357796,0.95
359621,0.95
361199,0.95
362475,0.98
363780,0.97
365491,0.95
367454,0.95
369069,0.96
370858,0.95
372221,0.97
373671,0.97
374706,1.0
375992,0.97
377018,0.99
378514,0.96
379925,0.97
381156,0.98
382501,0.97
383997,0.96
385004,0.99
386314,0.97
388370,0.92
389930,0.96
391166,0.99
392309,0.99
393939,0.95
395839,0.93
397446,0.96
399076,0.95
400475,0.98
401725,0.98
403133,0.97
404330,0.98
405489,0.99
407477,0.94
408512,1.0
409854,0.97
411895,0.93
413077,0.99
414995,0.93
416252,0.99
