steps,reward,lenght
0,0,0
1,10.0,1
2,10.0,1
3,10.0,1
5,9.969518006730334,2
6,10.0,1
7,10.0,1
157,-60.1698732845429,150
307,-62.26341385292043,150
308,10.0,1
458,-59.86507148641541,150
608,-61.25312450716789,150
609,10.0,1
612,9.965296433548271,3
762,-59.5885248175769,150
912,-63.06034491121248,150
934,2.768177168913118,22
1084,-50.983539286362934,150
1085,9.995910438753945,1
1090,9.910592094095705,5
1240,-63.172027293115875,150
1241,10.0,1
1391,-60.39242570651912,150
1541,-61.15123262717343,150
1549,9.716262369910654,8
1699,-60.32201037673659,150
1849,-63.322915461951624,150
1850,10.0,1
2000,-63.443277941462995,150
2150,-62.95351093945399,150
2300,-63.62597948413838,150
2301,9.996302011256546,1
2360,-13.141367512343727,59
2510,-59.93775654917114,150
2660,-63.444062828121176,150
2810,-61.12454695005663,150
2811,10.0,1
2961,-62.68870386949602,150
2962,10.0,1
3112,-63.28101274343327,150
3157,-7.565096156037287,45
3307,-62.15681978481844,150
3352,-8.204571175199826,45
3502,-62.69945584774986,150
3652,-63.98954474085977,150
3653,10.0,1
3803,-61.473365724629566,150
3804,10.0,1
3954,-62.52129489449346,150
4104,-61.912896854735614,150
4254,-62.29175119968299,150
4259,9.921035424066542,5
4260,10.0,1
4410,-63.595581848545734,150
4560,-63.602035730016915,150
4561,10.0,1
4711,-62.6084594772473,150
4861,-61.59106313770832,150
5011,-63.18492752478699,150
5015,9.952197578705125,4
5165,-62.45746374203167,150
5315,-63.284188465810324,150
5316,10.0,1
5466,-63.06683008561314,150
5616,-61.747571773417626,150
5766,-60.74114741389856,150
5916,-63.451229373482775,150
6066,-63.42476003962859,150
6216,-62.42986519883935,150
6366,-62.99580963258807,150
6369,9.970948642794651,3
6519,-60.052339542803125,150
6669,-63.02161631722772,150
6670,9.993502481983167,1
6820,-60.20922924827734,150
6970,-63.29991818687604,150
6971,10.0,1
7121,-63.715379343235405,150
7271,-62.08565316132843,150
7421,-61.25145832360218,150
7571,-60.65075056709451,150
7572,10.0,1
7573,9.989217276670537,1
7574,10.0,1
7575,10.0,1
7725,-63.575169391016495,150
7875,-60.19795253514992,150
8025,-64.24497636099471,150
8175,-62.24720960147068,150
8325,-62.51925133129615,150
8326,10.0,1
8327,10.0,1
8477,-62.791461221606184,150
8627,-62.4109034411791,150
8777,-63.168537148639864,150
8778,10.0,1
8779,10.0,1
8929,-61.178945215585074,150
9079,-62.6342716768965,150
9229,-61.8345656980064,150
9379,-62.31131070536802,150
9529,-61.96455311890529,150
9530,10.0,1
9680,-63.486332966723275,150
9681,10.0,1
9682,10.0,1
9832,-62.778302950799926,150
9982,-63.18351319168251,150
10132,-38.88460270070858,150
10282,-25.422461688311305,150
10432,-63.77187768331677,150
10582,-35.03135687572677,150
10732,-46.90323158124424,150
10823,-16.879587781214084,91
10973,-31.4561665292307,150
11123,-34.048045930865335,150
11132,7.666693093770515,9
11282,-20.063210864396627,150
11432,-27.039987259027754,150
11582,-59.190294111320945,150
11588,9.905773683560584,6
11738,-47.87276464361609,150
11739,10.0,1
11889,-11.877272581087015,150
12039,-59.2736118136876,150
12189,-62.16105192570486,150
