steps,rate_target_reached
10951,0.3
17192,0.65
23444,0.67
27136,0.83
31904,0.78
36513,0.77
39995,0.86
43767,0.84
47292,0.84
50566,0.87
53938,0.86
57128,0.86
60702,0.84
63639,0.89
66872,0.85
69270,0.9
72472,0.87
75262,0.9
77566,0.94
79862,0.92
82496,0.9
84652,0.93
86683,0.96
88743,0.95
91757,0.88
94774,0.86
97671,0.9
100640,0.89
103010,0.93
105751,0.9
107923,0.92
110217,0.92
112917,0.89
115314,0.94
117859,0.91
120215,0.9
121890,0.98
123959,0.94
126785,0.89
128936,0.95
131264,0.92
133515,0.92
135246,0.96
137617,0.91
140167,0.91
142436,0.92
144543,0.93
146124,0.97
148531,0.92
151095,0.89
153105,0.94
155433,0.93
157807,0.94
159491,0.96
161200,0.96
162720,0.96
164597,0.94
167167,0.91
168838,0.96
169920,1.0
171641,0.95
173004,0.98
175185,0.93
176832,0.97
178302,0.98
180156,0.95
181583,0.97
183350,0.95
185448,0.93
187298,0.95
188645,0.99
190473,0.97
191836,0.99
194131,0.91
196251,0.93
197710,0.97
199480,0.95
201757,0.91
203931,0.92
206147,0.94
208496,0.91
209824,0.98
211778,0.95
213285,0.96
214705,0.99
216727,0.95
218076,0.98
219589,0.97
221160,0.95
222778,0.96
224234,0.97
225484,0.99
227037,0.97
228304,0.98
230271,0.93
231907,0.96
234153,0.92
236362,0.92
237706,0.98
239463,0.94
241386,0.94
242750,0.97
244949,0.93
246961,0.93
248179,0.99
250050,0.95
251739,0.95
253417,0.97
255404,0.93
256897,0.96
258836,0.93
259939,0.98
262256,0.91
263966,0.95
266426,0.9
268355,0.94
270488,0.93
272533,0.95
274900,0.91
276437,0.96
278295,0.94
280184,0.93
281368,0.99
282235,1.0
283536,0.97
285395,0.94
286682,0.99
288124,0.97
289421,0.98
290854,0.97
292123,0.99
293486,0.98
295354,0.94
296774,0.97
298344,0.96
299763,0.97
301468,0.95
303074,0.96
304656,0.97
306686,0.93
308314,0.96
309375,0.99
311313,0.94
313225,0.94
314818,0.95
316550,0.95
318238,0.95
319734,0.97
321197,0.97
322253,1.0
324555,0.91
326247,0.95
327820,0.97
329427,0.96
330963,0.97
332504,0.97
333586,0.99
335249,0.97
336714,0.96
338202,0.96
340594,0.9
342153,0.97
343676,0.96
345525,0.93
347116,0.96
349992,0.87
351922,0.94
353294,0.97
354393,0.99
356852,0.9
358473,0.96
360134,0.96
361257,0.99
362398,0.99
364395,0.94
366101,0.95
367414,0.97
368508,0.99
369968,0.96
371182,0.98
372580,0.96
373840,0.98
375210,0.97
376118,1.0
377157,0.99
379141,0.93
380657,0.97
382104,0.96
384793,0.87
386907,0.93
388993,0.93
391102,0.93
392116,0.99
393472,0.98
394952,0.97
