steps,reward,lenght
0,0,0
78,-19.893950979668283,78
79,10.0,1
229,-61.93837688885017,150
379,-63.76076149831151,150
529,-63.10065898350373,150
530,10.0,1
680,-61.31521556840507,150
681,10.0,1
682,10.0,1
683,10.0,1
684,10.0,1
834,-59.99416551761093,150
984,-62.368218824410555,150
985,10.0,1
986,10.0,1
1136,-57.63540245678895,150
1286,-64.04075651600435,150
1287,10.0,1
1437,-62.622841120678295,150
1438,10.0,1
1440,9.972658352095989,2
1590,-62.47616062241426,150
1740,-60.48671874797078,150
1890,-63.01890053552466,150
2040,-63.35777426713234,150
2190,-64.0342396391468,150
2340,-61.113665143641335,150
2490,-62.56963756184401,150
2640,-63.56337438621048,150
2790,-62.491717786636535,150
2940,-62.003832786200654,150
3090,-61.48825789219972,150
3240,-63.910297031503596,150
3346,-33.41068431693414,106
3496,-63.228499982980125,150
3646,-63.98629141376086,150
3796,-61.85689644084236,150
3798,9.977417939928506,2
3948,-60.95592916591695,150
4098,-62.40448258183407,150
4248,-63.130956608364194,150
4398,-63.0958214538143,150
4548,-62.44815861953724,150
4698,-61.07519997157853,150
4848,-62.18852293135432,150
4998,-62.326947557485084,150
5148,-62.866251854542114,150
5298,-61.121611687200854,150
5448,-62.19380194027974,150
5598,-61.240344231297605,150
5748,-62.924831946632,150
5749,10.0,1
5899,-62.30668171177825,150
5900,10.0,1
6050,-63.5342015023801,150
6200,-63.81247657845139,150
6201,10.0,1
6202,10.0,1
6352,-62.255533493851594,150
6353,10.0,1
6503,-63.80860586435536,150
6653,-63.751787880401146,150
6803,-63.09391305746803,150
6953,-62.652501499151896,150
7103,-60.661063461232395,150
7253,-62.69156034919668,150
7403,-62.16305288243465,150
7553,-62.69587481423865,150
7554,10.0,1
7704,-63.35805404432668,150
7854,-62.245085852753476,150
8004,-61.14597812509972,150
8005,10.0,1
8155,-61.769912079987996,150
8305,-61.78971483182598,150
8306,10.0,1
8456,-63.864427645177756,150
8606,-63.00502654195696,150
8756,-63.53565013345953,150
8906,-60.41703931262475,150
9056,-62.318361148931686,150
9206,-63.851026784629056,150
9356,-61.921585517451255,150
9506,-60.62840403375452,150
9507,10.0,1
9657,-60.59021439641541,150
9807,-62.653199697363476,150
9935,-40.85540810982097,128
10037,-7.279314932813598,102
10187,-49.60421175291885,150
10337,-55.29389749229775,150
10487,-42.62758484877925,150
10637,-28.719114449929698,150
10675,2.8145526956455145,38
10687,9.738056514532225,12
10699,7.986518387768667,12
10849,-50.323076113460296,150
10850,10.0,1
10851,10.0,1
11001,-50.61985590942696,150
11002,10.0,1
11152,-61.21613877832274,150
11153,10.0,1
11185,5.504458567342545,32
11186,10.0,1
11193,8.28685456896473,7
11343,-25.45090309959581,150
11493,-32.75658547390173,150
11643,-22.285668927414466,150
11644,10.0,1
11794,-17.89214877781204,150
11877,5.594593494958836,83
11878,10.0,1
11879,10.0,1
11973,-7.479593698794922,94
12123,-7.607324919484625,150
12196,3.800606320729651,73
12346,-7.451586239639167,150
12439,3.304482962355997,93
12589,-40.682190782096164,150
12592,9.657794136274656,3
12597,9.2191273752377,5
12747,-41.67161986663031,150
12897,-48.66491790147914,150
13047,-50.56118412016062,150
13197,-32.682225919774226,150
13199,9.874949236959315,2
13349,-32.0474919673736,150
13350,10.0,1
13500,-62.18021498434802,150
13650,-8.681193513943624,150
13651,10.0,1
13652,10.0,1
13653,9.996709156020263,1
13803,-40.463939218605205,150
13953,-28.276837369311743,150
13954,10.0,1
14104,-6.089692668034354,150
14254,-13.54129203657162,150
14404,-61.46821164627724,150
14407,9.953418722804411,3
14557,-6.062022320265135,150
14558,10.0,1
14559,10.0,1
14709,-43.28061773328172,150
14713,9.139663214504658,4
14863,-21.625010035729588,150
14874,8.116238069412272,11
14878,9.953489721392897,4
15028,-29.638703087722387,150
15029,10.0,1
