steps,rate_target_reached
10385,0.31
18423,0.56
23829,0.73
28310,0.79
32478,0.8
36859,0.8
41443,0.75
45015,0.83
49749,0.78
53478,0.83
56392,0.9
59464,0.86
61997,0.9
64852,0.88
68251,0.85
70250,0.94
73262,0.88
75696,0.92
77927,0.93
80093,0.95
82673,0.92
85027,0.91
87831,0.89
90172,0.91
92482,0.93
93914,0.97
96369,0.91
98649,0.92
100883,0.93
103659,0.89
105245,0.98
107074,0.96
108848,0.94
110806,0.93
113087,0.93
116251,0.87
118340,0.92
120529,0.95
122721,0.94
124621,0.96
126424,0.95
129078,0.89
130664,0.98
132564,0.95
135457,0.88
137940,0.9
139690,0.96
141053,0.98
143165,0.93
145725,0.92
147899,0.93
149664,0.95
151534,0.94
152840,0.99
154618,0.95
156050,0.98
157845,0.94
160374,0.89
161609,0.99
163160,0.97
164452,0.98
166229,0.95
167312,1.0
169447,0.93
171164,0.96
172869,0.95
174317,0.98
176191,0.94
178923,0.91
181132,0.92
182418,0.99
183927,0.96
185232,0.98
187467,0.93
189727,0.92
191374,0.97
193121,0.96
196520,0.83
198685,0.96
202235,0.83
203883,0.96
205024,0.99
207526,0.89
209285,0.95
210737,0.98
212234,0.96
214490,0.92
215660,1.0
217009,0.98
218602,0.95
220056,0.97
221927,0.94
223148,0.99
224925,0.95
226479,0.96
228169,0.95
229337,0.99
230643,0.98
232086,0.97
233624,0.97
235560,0.95
237004,0.97
238462,0.97
240228,0.95
241897,0.97
243495,0.97
245056,0.97
246064,1.0
248709,0.9
250263,0.96
251243,0.99
252700,0.97
255448,0.89
257139,0.95
259070,0.95
260744,0.95
262724,0.93
265099,0.92
266738,0.95
268234,0.96
269568,0.98
271386,0.94
274276,0.87
276460,0.92
278106,0.97
279549,0.99
281244,0.95
282628,0.97
285582,0.86
287128,0.96
288248,1.0
289465,0.99
291678,0.93
293103,0.97
294211,0.99
295752,0.96
297032,0.99
298237,0.98
299980,0.96
301678,0.96
303771,0.93
305952,0.91
307088,0.99
308189,1.0
310117,0.94
311811,0.96
313709,0.94
314810,0.99
316216,0.97
317970,0.96
319605,0.96
320843,0.99
322590,0.96
324922,0.9
326654,0.95
328462,0.95
329759,0.98
330827,0.99
331889,0.98
333324,0.98
334943,0.95
