steps,reward
134173,7.233581454213671,72
134510,-6.263030969077225,100
135340,-42.76401383443582,100
135450,-31.86019943714138,100
135043,-35.9229914983378,100
135738,-35.24325512720179,100
136200,-9.485884227922112,100
136789,-4.683834304849024,100
136308,-26.019090782995278,100
137059,-9.44545937575035,100
137263,10.0,1
137779,5.562129870136228,41
142369,-14.124516104248508,100
142084,-14.927931346527208,100
143055,-5.743738112670745,100
143075,-19.310239481837442,100
143281,-7.592947456020538,100
143802,-11.58406895481128,100
144020,-7.727689481189928,100
144423,-11.299106507150263,100
145379,-13.754643948571397,100
144867,-19.950828898291228,100
145462,-10.340397162826434,100
145549,-11.223491281767553,100
145111,-12.079486492699658,100
146074,-36.47149275167508,100
150778,-6.14386135136002,100
150576,-19.93158688237373,100
151477,-2.696965941524693,100
151902,-40.488155894016494,100
151915,-8.639155091189275,100
151522,-8.95507845449133,100
152248,-38.72522597819806,100
152646,-23.616235290216196,100
153421,-30.069213368383974,100
153070,-10.21020354034636,100
153951,9.879523634077016,7
153424,9.989675793844748,1
154370,10.0,1
154750,-42.821251318780874,100
159112,-11.54463133851722,100
159052,-11.427221001668634,100
159663,-15.725922999712871,100
160356,10.0,1
160616,-42.833057682443545,100
160743,1.4262431362040147,99
160745,-29.308268043276556,100
160397,8.357042869051778,32
161255,-13.257233821954358,100
162068,-8.717399468328901,100
162488,-10.898776429873779,100
162076,-5.2525659250999315,100
162109,-30.18657749772678,100
163797,-17.124172564538636,100
166818,9.993228443531105,1
167735,-12.064690599666434,100
168007,-8.632546762058405,100
168815,-12.825323045155887,100
169083,10.0,1
169091,-42.65434116864051,100
169151,6.273377344580275,35
169288,-7.365424890817017,100
168894,-29.81715189817406,100
170451,9.972001683661658,2
170158,9.905712914301962,6
170369,-13.444746355418259,100
171033,6.428765090596518,22
172088,5.171853910642505,72
175855,-7.543820023456273,100
175714,-15.000489052299242,100
176532,-42.99622778601966,100
177340,-41.754181917274124,100
177405,-12.515627715495542,100
177574,9.98501972011699,2
177714,-14.343736849831066,100
177505,-9.079587432354739,100
177747,-8.690356711476378,100
178419,-11.13777638017063,100
178156,9.992457717253316,1
179047,-14.746039210510412,100
180292,-14.654180208636093,100
180569,9.972066332459947,2
184180,-20.762853465898242,100
184142,-22.33611726502199,100
185333,5.715504119897017,26
185817,-36.414031674740485,100
186064,-16.338188677181154,100
186094,-21.11934024661303,100
186286,-9.53591061987309,100
185750,-7.680416214138448,100
186001,-7.586710872209588,100
186822,-9.40307715867292,100
186972,-11.500485403958608,100
186907,10.0,1
188720,-42.64291626297804,100
188767,10.0,1
192817,10.0,1
192149,-39.732598389042955,100
193530,9.650928467727757,20
194454,-16.11964536689378,100
194526,-3.72969061045341,100
193903,-13.359944380636788,100
194571,-12.703176576708337,100
194180,-9.54466606442193,100
195065,-14.07720372098216,100
195375,-10.904487510221015,100
195628,-10.32180298401765,100
195795,-9.811452129427703,100
196536,9.98812782135084,1
197353,-42.76629700785859,100
201189,-16.374279392725544,100
200559,-42.78957907471155,100
202257,-13.327745095005048,100
202633,9.996767082572658,1
203022,9.613772959077078,6
202300,-7.131038956489567,100
203290,8.732447523957608,17
202860,10.0,1
203868,-9.840664581240063,100
203891,6.833097033911971,93
204622,-12.10707616924878,100
205078,-11.013506977598489,100
204695,-16.068368838803675,100
205563,-13.038003136747594,100
208545,-12.906527669022994,100
209892,-19.036723274042014,100
210903,-25.103378400382887,100
211603,-34.246950682399394,100
211600,-33.95609619783821,100
211894,-14.66186134915124,100
211306,9.977793050664625,2
212154,10.0,1
211453,-12.362612877376854,100
212496,-11.893697067567787,100
213590,-22.161236956949896,100
213781,-10.383414671147447,100
213042,-13.49061358557916,100
214149,7.884174077069101,82
217680,-12.237318991424676,100
217006,-8.856914618261394,100
219605,-5.365811854309429,100
220379,-40.48692807085203,100
220559,-31.01368442004686,100
220804,9.599453355993301,18
220126,4.527673122435311,92
220927,-3.481923036174347,100
221216,-11.940462859460157,100
220467,-12.306317521281517,100
221500,-14.73218685203424,100
221382,-8.500215496663062,100
222610,-43.043417188651055,100
222897,-8.01913435535532,100
225328,9.26897004428576,13
225053,-6.927160237157714,100
227748,-30.65309865597336,100
228810,-9.800694244064697,100
229165,-14.073664418850882,100
229259,-11.977078490403564,100
229336,-12.943235829483339,100
229510,-7.634239950547431,100
228844,-15.326131424062671,100
229822,-17.568995686420703,100
229378,-42.906220038061846,100
229637,-7.476141403918253,100
231302,-24.21199850936744,100
231476,-35.32462126003102,100
233313,-7.35448984568285,100
234142,-11.325971689490604,100
236555,-30.532873484341245,100
237244,-6.18716008666091,100
237742,-9.706413544832026,100
237755,9.898136845557994,6
237929,9.153778557594215,24
238015,-9.46088719102215,100
237411,-15.704853346165326,100
238436,-9.9733361427431,100
238053,-8.839154564970643,100
238138,-8.757669041403028,100
239647,-4.2674942763188906,100
239830,9.058042946524676,8
241400,10.0,1
242752,-11.074284188382862,100
244933,-9.023906645618379,100
245314,-7.696551041293298,100
245998,-16.649508696489214,100
246002,9.92870185304062,4
246207,-3.9532304811852086,100
246857,-17.250311087262993,100
247241,-39.33110018461549,100
246571,-6.915289171881315,100
246581,10.0,1
246991,-11.349139756697296,100
248179,9.996089401196,1
248745,-8.206462493490662,100
249580,-12.471913846555328,100
251212,-18.21811171134385,100
253572,-5.194732745036223,100
253823,10.0,1
254600,-2.2388578361976688,90
254913,9.863269728421916,8
255085,10.0,1
254723,-9.400316459076727,100
255880,-36.92541396239843,100
255301,-23.93183564087265,100
256333,-15.544283988323691,100
255546,-42.3711389830624,100
256952,-9.608631800908753,100
257115,-38.122382509912434,100
257773,-11.917020596819015,100
259204,4.632112270078177,50
262019,-8.709169226899785,100
262308,7.802958646211773,10
262595,-12.06137551205366,100
263138,-12.071456661028753,100
263203,-6.65252543883052,100
263397,-9.118764489438197,100
263796,9.597634797778595,23
264814,-42.86890482034884,100
263984,-42.32470168273827,100
265195,-14.807978015916202,100
265196,-34.90908536893369,100
265540,-11.598173014256892,100
266601,-22.897141583517417,100
267858,-23.653224041773637,100
269984,-9.414519648831115,100
270807,-10.540660787050424,100
271160,-36.30510033422011,100
271801,-9.912031471716176,100
271936,1.2293154986749109,46
271739,-7.179843278430825,100
271991,-4.066785282562589,100
272288,-7.5379903212331305,100
273665,9.996108141902903,1
273822,-9.331555692231616,100
273981,-0.006605454682677703,84
274380,-7.657664067091681,100
275210,-6.715472530999322,100
276194,10.0,1
278334,8.439598269907759,18
279443,-14.023403379505066,100
279472,-25.690070754859654,100
280362,-13.242778532931121,100
280557,-28.948813196686395,100
280254,-18.467218844204936,100
280393,-41.308193527764764,100
280541,-17.995013818748934,100
281831,-6.6391074452962435,100
282198,-20.058938338961564,100
282224,-25.020922537421583,100
282823,-9.626680412576457,100
283686,-24.581520182082233,100
285322,-16.7456753205821,100
286676,-12.285644178665919,100
288012,-11.388352273431249,100
288335,-15.595351786976144,100
288390,10.0,1
289283,-12.638400507709516,100
288472,-10.987765255335674,100
289053,1.4403141960989725,92
289163,10.0,1
290363,-9.128112792867524,100
290546,-12.908675131600079,100
290984,-9.886072661880846,100
291371,-8.575061428475502,100
292604,6.206042823594889,35
294055,-16.42454558617612,100
294812,-42.85431503330537,100
296041,-13.797022330219933,100
297178,-12.779592851950373,100
297482,10.0,1
296601,8.68743995004446,26
296975,-14.259843629600036,100
298303,9.891274154643975,6
298690,10.0,1
298064,7.144228257108722,75
299287,-9.863313300979836,100
299885,10.0,1
300497,-13.046952416447274,100
300682,-19.007173110905565,100
303131,-14.725283833502084,100
303181,-41.613303218476496,100
304599,9.674248187975326,18
305256,-42.52661019077572,100
306117,-38.89150125154277,100
305170,-24.817236327395566,100
305245,-13.492879135933059,100
306359,-23.217336716981883,100
307389,-10.228510998568526,100
307594,-24.975447636751383,100
306892,-9.972307079929768,100
308134,-15.027378927140871,100
309057,-9.288659902855496,100
309598,-17.760837997968366,100
311203,-9.208698997180818,100
312117,-6.809566593556179,100
313381,-42.539877571834886,100
313910,-13.225149294021252,100
313072,-13.497171532498896,100
313365,-18.225526615477396,100
314667,-41.011956658812025,100
314927,-15.66413164105697,100
315552,-10.28766718869955,100
315711,-8.867021601409697,100
315786,-9.476220128754766,100
316967,9.46762349096958,3
317717,-42.228282534123004,100
318272,-30.480208416922697,100
319682,7.566683066352512,57
321075,-12.03382845762078,100
321804,-10.092456111400356,100
322305,8.604304773447158,36
321483,-19.953730590149366,100
321576,3.4731317761438945,28
323493,9.934238867794637,5
324135,-16.919114814568708,100
324210,-19.276911123521835,100
324475,-17.84526985617672,100
325691,-11.77147584608271,100
324655,-1.9808146037132808,77
326358,-7.4891702355091745,100
326174,-11.693320036684625,100
327674,-10.86487198798143,100
329860,9.993242377338603,1
330628,-12.116626810754438,100
330921,-9.89408668901863,100
329963,-4.289531151961921,100
331320,-15.227842722100231,100
330329,-31.840614253141148,100
332902,-3.425706638607778,100
333339,8.543925157726632,18
333692,-5.7700831381159015,100
333381,-9.278599107113084,100
334743,-17.064412116774353,100
335335,-9.664716955577227,100
334278,-7.457166226083722,100
336586,-33.74752847074766,100
338455,8.05297061789441,22
338748,-13.370935810235517,100
339100,7.43144494235923,18
338568,-42.740563500128566,100
339810,-37.81448374850721,100
338990,-15.885517284605237,100
340536,-10.359569486695936,100
341551,-28.778137666128597,100
342088,-12.606316295601497,100
343324,-34.46997323450824,100
342328,-7.970802467521791,100
343662,-16.53159607831357,100
343544,-10.132392714320778,100
345117,-34.93947034713927,100
346872,-11.705074171579133,100
347567,-42.99179950622499,100
347787,-8.884326520637975,100
346939,-8.553469208914311,100
348236,-28.565143121767388,100
347313,-41.08943851275599,100
349343,-16.48853106275432,100
350518,-12.041100275571711,100
351352,-39.63469294559684,100
352155,10.0,1
352273,-11.520624367796202,100
351209,-10.899291879945897,100
351669,-14.574097585074192,100
354013,-13.043289281385302,100
355920,-12.629810068650123,100
356058,10.0,1
356627,8.798746839674742,7
355516,-13.322522817162515,100
357392,-19.406156676453854,100
356197,-5.570239709088975,100
357761,-43.064155288961096,100
359016,-27.045130416792826,100
359842,9.996325242306899,1
360904,-20.474201074616875,100
360961,3.3151514390058106,59
359880,-13.596954690194705,100
360178,-11.200761518770285,100
362246,-6.559946378178733,100
364062,-19.774068746616532,100
363568,-14.029260423688594,100
365069,7.4836016932571585,17
365129,-4.908098724803387,100
365850,10.0,1
366022,-5.818845825773751,100
364827,-28.887457878310258,100
367519,-6.919386036757933,100
368342,-7.005424774687326,100
368091,-41.86689575997611,100
369395,-17.741633033416853,100
368445,-35.61269101770105,100
369895,-38.00062047241107,100
371300,-10.958632620268466,100
373270,-22.73199592966187,100
372023,-40.886007544554154,100
373758,-42.754249374941104,100
374318,-42.09080124231314,100
374554,-5.856141650931094,100
375155,-29.76217575567144,100
373946,-16.618362725179008,100
376473,-40.86061473429036,100
377265,-11.2809065490094,100
378078,-31.123542638586205,100
376906,-18.7392485931822,100
378271,-6.768006939469316,100
377307,8.915108338876998,37
380444,-13.100323142046161,100
381604,-12.899583566914405,100
380479,-6.050543149821776,100
382421,-11.346666111319053,100
382992,-42.3258788838699,100
382230,-24.59096531658749,100
383790,-9.448132904933184,100
384051,-21.50152120583403,100
385272,-42.9848877091845,100
385836,-10.217918834465973,100
386438,-21.478969402786284,100
386455,3.3666501891076726,97
385384,-8.648350685401773,100
385580,-7.3980242979437945,100
389401,-5.869636271570378,100
390239,-13.065758854751236,100
389365,-12.831862282179012,100
391368,-29.076630817237,100
391746,-23.334490756159607,100
390777,-16.448634889772425,100
392399,-14.161243376615124,100
392549,-8.320417705848412,100
394364,-33.30031227635494,100
394682,-17.692215071747952,100
395126,-5.839578810927393,100
395170,-6.963982386503171,100
394362,4.711369316411348,36
394479,-12.746829018819668,100
398177,-38.460573715794055,100
398558,8.912507018114205,19
397987,-9.999424383803962,100
400244,-9.766161485526583,100
399036,10.0,1
400640,-12.961235331938848,100
400900,-6.334820648503196,100
400982,-32.45852799866997,100
403265,-42.80750912468701,100
403430,-30.3178209129195,100
403687,-14.054277377218904,100
403733,9.90923463145755,6
403214,0.03692927696055115,26
403355,-8.141974483299506,100
407002,-38.9973215014541,100
407465,-29.35453344901962,100
406474,-9.85717507362263,100
406705,-11.092578216986379,100
408599,-9.453839665639498,100
408930,9.472339123569899,23
409339,-18.970618747645613,100
409825,-18.38889171589056,100
411291,-22.999113545473513,100
411523,-28.933249065538426,100
412375,-8.523228202373643,100
412890,-12.555565879472274,100
412232,-34.72772554505506,100
412284,-38.90664110349891,100
415472,-42.16020282128378,100
416035,-11.372528544143911,100
414759,-10.635913859847097,100
415067,8.708499772844773,58
416778,-6.398658059314202,100
417539,-31.737110280727467,100
417586,-19.20907662205461,100
418481,-35.25058244414735,100
420141,-21.730164279571333,100
420366,9.762694754004984,3
420870,-8.122204189683075,100
421184,-11.02543752876606,100
420597,9.961478609837368,3
420975,-15.173919179516902,100
424180,-36.00110257047245,100
423301,-20.630408967836654,100
424904,-26.848768849040496,100
423627,-20.610776620928473,100
425125,-8.86166693915852,100
425585,-34.92959243892814,100
426663,-25.407633853657163,100
427084,-12.179247551594566,100
428613,-38.370777766492495,100
428818,3.7711794375196614,34
429407,-9.418390582398205,100
429967,10.0,1
428863,9.996339647750256,1
430065,-34.173788534490285,100
432838,-3.3585242579149837,100
432906,9.664475982496905,17
433428,-42.821181421170714,100
432292,-4.019062239996797,100
432507,-10.810396037762784,100
434384,-6.522061485020011,100
435379,-10.068177153821052,100
435520,-31.680084221444343,100
437243,-15.148888530144234,100
437768,-24.248572277295683,100
438171,-29.270835765339154,100
438369,7.990510683524893,11
437276,9.967268704821278,3
438833,-5.725181808888495,100
441005,-42.383185757662275,100
441123,9.992802843299229,1
442138,10.0,1
440668,-12.317574201260078,100
441086,-33.71371906217095,100
442688,-15.363194494935001,100
444211,-41.86218415172717,100
444258,-32.49997273369187,100
446021,-13.806023001302005,100
446671,-13.861270881495766,100
446680,-4.096239529512179,100
447043,-30.016740529387725,100
446282,-42.88546015074079,100
449293,-26.259238856581973,100
449318,-5.254443427868211,100
447751,4.773388901542201,61
449378,-9.983109185116374,100
449444,-17.336734899924632,100
451188,9.556442653247249,3
451277,-42.76073523518135,100
452861,-17.114612479277664,100
453228,-27.21194967956291,100
454166,-7.434378711446607,100
455084,-12.502067871067581,100
455548,-41.53500487034565,100
455706,-20.43884956840034,100
454222,-18.659623851421898,84
456116,4.719100091824859,77
457892,-30.29640929954204,100
458001,-12.020531738389444,100
457625,-26.77262263085558,100
459389,10.0,1
457862,-36.513005394479535,100
459974,-42.6294429456483,100
461015,-8.563245075206787,100
462003,-10.86282033563164,100
462877,0.08520281774090854,69
463874,-42.374355482369715,100
464346,-1.6017562286255203,35
464587,-42.77218134108622,100
463446,-24.981395611867068,100
466384,-42.08905607267191,100
466725,-7.505111944864476,100
465245,-38.21847424583615,100
466221,-12.840662371961594,100
466328,-42.80433067834578,100
468250,2.498677771496485,45
468694,-20.41245671540392,100
469701,-41.94491265642854,100
470354,-19.23415495722041,100
471713,-2.873558406429762,100
472518,-38.30817745476834,100
472997,-13.053560543391976,100
471629,10.0,1
473601,-42.76351388062354,100
473345,5.477691166131753,57
475142,-10.842373665402835,100
475512,-17.926737275347254,100
474846,-38.449253813097215,100
474890,-9.944977246485182,100
477105,-4.524233802224437,100
477325,10.0,1
477813,9.901546320849045,6
478797,-22.670619012566036,100
480304,-30.16325729643123,100
480683,-42.61903301411201,100
481803,-11.969332188754993,100
480258,-9.956616443817067,100
482952,-27.28544172273096,100
481915,-0.5668521123496681,81
484192,-31.905332652852977,100
484268,-17.377729323075382,100
483391,-10.413968222122264,100
483692,-12.294527548924984,100
485739,9.212394381660845,16
485832,-42.55679040706682,100
486952,10.0,1
487284,-13.528352187217076,100
488954,-14.988353811738188,100
489531,-19.150160849947806,100
490479,-14.277670009866712,100
489184,-26.63395231912771,100
491407,-21.140408934419735,100
490455,-42.46640000121722,100
492550,9.993132582650567,1
492873,-41.419837616108154,100
491749,-32.24442615628057,100
493994,-8.703838636404306,100
494011,-21.842062506974223,100
492547,-20.193861223229785,100
495700,9.198517416588311,19
495809,-34.34452293782437,100
497671,-14.631432323025281,100
498590,9.767333056446445,3
499602,-42.28618749347894,100
498144,-9.721603906995577,100
500197,-6.727136257692372,100
499187,-41.94955110011164,100
501428,-10.256639339807826,100
499992,-16.17102617753651,100
502220,9.315554134997747,6
502243,-12.405545028663193,100
500797,-13.558628923847428,100
503032,-37.50146205436137,100
504158,9.959789520462154,3
504403,-10.990477651551219,100
506417,-6.067556067983292,100
506617,9.9680500072026,3
508320,9.85739495256575,9
506719,-40.739309636428864,100
508694,-42.72943258755595,100
507588,-22.24707955133294,100
509726,-16.09312703816226,100
508790,-12.570090417920605,100
511142,-15.292255429278583,100
511177,4.497023213740968,46
509513,-42.15097612565925,100
511513,-7.459555210066148,100
513043,-18.711818853486154,100
513235,-13.097541026787493,100
514954,9.788624321082006,12
515325,-26.679612848758666,100
516707,-5.314331374144754,100
515652,-34.74163160034023,100
517521,-3.8712567073167925,100
516588,-7.533606025173044,100
518643,-42.787392148458984,100
517073,-42.72433986828124,100
518097,-11.315785624260723,100
520101,-26.423627595132107,100
520109,-9.560555199512127,100
520482,-42.102984326006315,100
521499,10.0,1
521877,9.351217521144935,3
523133,-3.2793909646695827,100
523716,-27.408929405589376,100
525327,-12.980318833532783,100
524084,-8.119641823537437,100
526332,-21.087542041173787,100
527208,-42.84844578108895,100
525377,-11.544336547469804,100
525602,-5.2806708259222646,100
528380,-28.500972989060347,100
526530,-9.280296799756442,100
528716,-15.650194415328206,100
529042,-40.966138345139235,100
529786,-22.736586273222144,100
530507,9.850293348357406,8
531854,10.0,1
531899,-42.83458054191032,100
533526,-42.707003547099234,100
532701,-25.60592770276801,100
534937,-4.510859638357296,100
535454,-42.75903552878455,100
533851,-9.488378796253386,100
534058,10.0,1
534782,9.82059607965399,10
537310,-10.60721781097419,100
537430,9.025771989568868,21
537575,-13.807068450466213,100
538189,-31.893587437603514,100
538482,-20.00691543122134,100
540007,-16.195705121312816,100
540494,-42.4871029515453,100
542139,-16.516967048329136,100
543643,-18.328554277504868,100
541750,-18.13873213659812,100
544273,-35.819406759249944,100
542535,9.94901448239629,3
542656,-5.173184334527631,100
542807,10.0,1
545812,-17.64663426516345,100
546232,-31.682651596141344,100
546464,8.249403250246573,10
546652,-2.733897326406705,100
547014,-42.26921095486693,100
548667,-17.546632644272936,100
549038,-10.278658956378196,100
550466,-16.908302947017496,100
550158,-30.73104398833761,100
552286,-13.733049018331716,100
550648,8.855517031310601,24
553126,-22.353449076228237,100
551610,-10.561614968519862,100
551823,-20.354054453832905,100
554541,-25.10408470347438,100
555039,-7.592409827289452,100
555210,10.0,1
555367,-15.726948898325993,100
555526,9.486588398749786,18
557784,-9.592339357368326,100
557851,-15.530006491790648,100
559412,-28.925618316962755,100
560863,-15.961457311336568,100
560935,-42.413750619570976,100
558975,-38.919552147747666,100
558998,-5.8013574384026905,100
560378,-14.980108330582887,100
560523,-28.284363172385586,100
563139,9.992206415084611,1
563222,-43.08691614151081,100
563485,10.0,1
564277,-7.324721802910692,100
564347,-14.718885884849803,100
566517,-15.063023930058339,100
566701,-42.94374876143339,100
568065,-23.51977443615453,100
566639,-8.65209520892673,100
569006,-16.15008745536226,100
569497,-13.128505145654165,100
567864,-30.664814085189807,100
568270,-17.964861152644673,100
568754,-31.42876334895849,100
571093,10.0,1
571738,-10.257914117446914,100
571778,-12.717480178534467,100
573432,-10.427055074137392,100
573439,-14.317434563628582,100
575441,-5.852778698827589,100
575582,-12.03764866675137,100
576400,10.0,1
575340,-27.11265665886407,100
577551,-15.928177344904588,100
578138,7.215312885170669,36
576808,-10.259414699439386,100
577121,-42.95356041282073,100
577152,-42.67436935992708,100
579738,-5.905173095224722,100
580045,-25.774764648257346,100
580327,-41.920462123332925,100
581522,-15.144021529491164,100
582340,-5.131481582780906,100
583521,-40.31113971021583,100
584133,-22.78912558201349,100
585361,-22.713969470114233,100
584318,-4.3711812903199645,100
586441,4.590921484456584,35
586697,-32.330702379930585,100
585393,-14.908952533120514,100
585443,10.0,1
588097,-14.61005234233962,100
586097,-22.523993771581623,100
588912,-13.190548499417266,100
589370,-37.213922040271044,100
590429,-9.803900735071776,100
590649,-36.29610160687044,100
592377,8.860635082703993,13
592646,9.785947282423972,12
594081,9.61634440166903,5
594219,9.955215911162162,4
592910,10.0,1
595613,-11.70563192603418,100
593713,-9.14672569654107,100
593914,-15.129974519592196,100
596658,9.996842051466034,1
595251,-21.313068278441964,100
597497,-17.655315334527554,100
597763,-12.820002292271745,100
599262,10.0,1
599709,-42.853133335638006,100
600924,-12.658481140665385,100
601726,-42.92435667387687,100
602294,-3.5050194119575444,100
602611,-42.72728801053062,100
601680,-6.506734002204461,100
604113,8.624370545230748,17
602384,-16.618653093668364,100
602573,9.779162950321327,12
603098,10.0,1
605303,-14.241204268897551,100
605855,-15.14571385218297,100
606093,-22.498114530290938,100
608102,-5.907465872809231,100
608220,-38.21182701889624,100
608753,-27.647305661655185,100
610505,-9.528956017237684,100
610523,-25.96343404126405,100
611310,-42.99615683429084,100
610243,-42.701710118750015,100
612581,-14.238982578628784,100
610879,-20.584921691663947,100
610927,-10.827556818957214,100
611745,-42.76757973869677,100
614489,-42.66641740066772,100
614528,-11.887574188241446,100
614907,-31.4291854121022,100
616906,10.0,1
616935,-13.831198502648318,100
616939,-7.575950686685975,100
618899,-42.953193382054145,100
619546,-40.037554862423384,100
619655,-12.74423572026522,100
618895,-27.68322968076031,100
619396,10.0,1
621825,10.0,1
620003,-9.750404127482389,100
620006,-22.83170195205395,100
623176,9.992604445272544,1
623290,-16.874004596256245,100
623546,-21.179014526440096,100
625717,9.954893406343151,3
625816,10.0,1
625822,-13.369334588677916,100
627132,-29.185225826891568,100
627983,9.91979967790252,5
628121,-16.166853549385845,100
