Wall time,Step,Value
1713896477.435015,2570366,7.557033538818359
1713896477.43611,2570480,-3.9631056785583496
1713896477.4372,2570480,-6.7855658531188965
1713896477.437931,2570579,7.811091423034668
1713896477.438478,2570585,10.0
1713896477.439011,2570669,-7.542356967926025
1713896477.439462,2570783,-2.787982940673828
1713896477.439774,2570888,-4.8451151847839355
1713896477.440101,2570897,4.759196758270264
1713896477.44046,2571086,-1.822353720664978
1713896477.440766,2571191,-3.7004337310791016
1713896477.441075,2571200,-8.726118087768555
1713896477.441461,2571242,8.956070899963379
1713896477.441776,2571389,-2.6706693172454834
1713896477.442129,2571458,0.7658730149269104
1713896477.44252,2571494,5.992381572723389
1713896477.442835,2571503,9.573541641235352
1713896477.443141,2571548,8.87770938873291
1713896477.443607,2571575,8.786179542541504
1713896477.443938,2571584,9.672751426696777
1713896477.444243,2571605,5.83990478515625
1713896477.444713,2571611,10.0
1713896477.445048,2571692,-3.306081533432007
1713896477.445353,2571710,6.820662021636963
1713896477.445755,2571854,7.2466020584106445
1713896477.446093,2571914,-4.19727897644043
1713896477.446395,2571956,6.693080902099609
1713896477.446793,2571995,-3.2741591930389404
1713896477.447155,2572157,2.8275654315948486
1713896477.447473,2572214,7.8183417320251465
1713896477.447776,2572217,-3.8370237350463867
1713896477.448137,2572298,-3.0004472732543945
1713896477.448444,2572517,-7.012930393218994
1713896477.448746,2572520,-10.462433815002441
1713896477.449078,2572565,8.469552040100098
1713896477.449424,2572571,10.0
1713896477.449736,2572601,-3.7015020847320557
1713896477.450073,2572607,10.0
1713896477.450426,2572658,7.389739990234375
1713896477.450752,2572739,4.906684398651123
1713896477.451103,2572823,-4.1138834953308105
1713896477.45147,2572841,9.635873794555664
1713896477.451796,2572847,10.0
1713896477.452204,2572910,-3.337329387664795
1713896477.452565,2572919,9.376930236816406
1713896477.452893,2572934,2.65510892868042
1713896477.453262,2573132,0.9507138729095459
1713896477.453618,2573144,9.272239685058594
1713896477.453975,2573150,-10.65087890625
1713896477.45441,2573222,-4.565960884094238
1713896477.454812,2573294,8.475340843200684
1713896477.455137,2573447,-20.749435424804688
1713896477.455507,2573453,-4.70704460144043
1713896477.455881,2573528,7.401311874389648
1713896477.456235,2573534,10.0
1713896477.456655,2573567,8.464354515075684
1713896477.4571,2573597,-3.3884835243225098
1713896477.457493,2573633,7.54073429107666
1713896477.457927,2573693,8.556324005126953
1713896477.458309,2573732,8.553312301635742
1713896477.458642,2573756,-3.0873754024505615
1713896477.459017,2573816,7.297820568084717
1713896477.459468,2573879,8.593202590942383
1713896477.459855,2573900,-4.169163703918457
1713896477.460316,2574059,-3.823770523071289
1713896477.460652,2574071,4.570244312286377
1713896477.461017,2574080,9.975574493408203
1713896477.461365,2574203,-6.8224101066589355
1713896477.462104,2574362,-6.309167385101318
1713896477.462708,2574383,-5.690819263458252
1713896477.463122,2574506,-3.1050281524658203
1713896477.463481,2574530,7.795361042022705
1713896477.463794,2574539,4.0785813331604
1713896477.464122,2574560,8.686393737792969
1713896477.464486,2574566,10.0
1713896477.464805,2574665,-2.916834831237793
1713896756.626297,2574809,10.0
1713896756.627219,2574818,9.481058120727539
1713896756.627736,2574890,8.76253604888916
1713896756.628249,2574899,8.096498489379883
1713896756.630027,2574917,8.387231826782227
1713896756.63059,2575103,-4.402043342590332
1713896756.630945,2575109,10.0
1713896756.631415,2575115,10.0
1713896756.631733,2575136,9.794687271118164
1713896756.632049,2575142,10.0
1713896756.632796,2575154,9.7594575881958
1713896756.633286,2575193,-4.150418758392334
1713896756.63364,2575220,-2.9122395515441895
1713896756.633961,2575457,-4.183562755584717
1713896756.634321,2575466,9.473528861999512
1713896756.634683,2575496,-4.07039737701416
1713896756.635005,2575523,-3.984499454498291
1713896756.635352,2575586,9.3066987991333
1713896756.63572,2575769,-4.542906284332275
1713896756.636035,2575784,9.748058319091797
1713896756.636352,2575799,-3.0241940021514893
1713896756.636744,2575805,10.0
1713896756.637077,2575889,-5.065010070800781
1713896756.637411,2576087,-2.884159564971924
1713896756.637851,2576108,-4.049582004547119
1713896756.638214,2576192,-3.0970616340637207
1713896756.638581,2576390,4.771663188934326
1713896756.639044,2576390,-5.791314125061035
1713896756.639468,2576411,-3.3137691020965576
1713896756.639985,2576507,7.262942790985107
1713896756.640541,2576615,5.56416130065918
1713896756.641053,2576714,-3.2795701026916504
1713896756.64141,2576798,8.21103286743164
1713896756.642287,2576810,-5.535295486450195
1713896756.64277,2576918,-5.195191860198975
1713896756.643172,2576924,7.501315593719482
1713896756.643563,2576975,5.852244853973389
1713896756.643897,2577221,-10.105973243713379
1713896756.644278,2577227,-5.771085739135742
1713896756.644666,2577278,-2.2857325077056885
1713896756.645008,2577329,8.335010528564453
1713896756.645393,2577524,-2.9718515872955322
1713896756.645762,2577530,-3.2951955795288086
1713896756.646119,2577602,8.80876636505127
1713896756.646546,2577632,-7.501220226287842
1713896756.646941,2577722,8.459064483642578
1713896756.647429,2577770,7.709627628326416
1713896756.647857,2577827,-10.102255821228027
1713896756.648233,2577935,-4.824292182922363
1713896756.648735,2578073,-2.2715771198272705
1713896756.649102,2578079,10.0
1713896756.64943,2578100,3.7235231399536133
1713896756.649777,2578238,-3.9165542125701904
1713896756.650145,2578382,-5.435755252838135
1713896756.650709,2578403,-3.2376763820648193
1713896756.651114,2578406,7.356126308441162
1713896756.651516,2578505,6.760079383850098
1713896756.651869,2578541,-3.274832010269165
1713896756.653485,2578547,10.0
1713896756.653908,2578709,-7.11553430557251
1713896756.654265,2578808,-3.592010736465454
1713896756.654684,2578850,-3.303704023361206
1713896756.65506,2578856,10.0
1713896756.655486,2578991,8.591660499572754
1713896756.655974,2579012,-5.346762180328369
1713896756.65658,2579159,-3.8649520874023438
1713896756.657631,2579177,8.921387672424316
1713896756.658137,2579213,9.196688652038574
1713896756.658534,2579294,-3.469968557357788
1713896756.659087,2579315,-2.2578728199005127
1713896756.659529,2579330,9.087852478027344
1713896756.659917,2579330,7.369231700897217
1713897109.199006,2579537,5.70781135559082
1713897109.200534,2579618,-1.7115070819854736
1713897109.201823,2579633,-3.6667895317077637
1713897109.203494,2579840,-4.353571891784668
1713897109.204196,2579846,10.0
1713897109.205727,2579921,-5.4018473625183105
1713897109.207056,2579936,-3.193695068359375
1713897109.209288,2580011,8.763069152832031
1713897109.212355,2580131,5.507518768310547
1713897109.213824,2580149,-4.332495212554932
1713897109.214605,2580191,9.682223320007324
1713897109.215229,2580212,8.77811050415039
1713897109.215813,2580299,7.651219367980957
1713897109.216449,2580314,-3.4398176670074463
1713897109.217279,2580320,10.0
1713897109.218081,2580326,10.0
1713897109.220551,2580368,7.901132583618164
1713897109.222031,2580434,-3.801398277282715
1713897109.22321,2580440,8.547109603881836
1713897109.223885,2580470,5.757341384887695
1713897109.22465,2580530,5.843841075897217
1713897109.225945,2580557,5.9891510009765625
1713897109.226514,2580581,8.465100288391113
1713897109.227033,2580665,5.683356285095215
1713897109.228078,2580686,3.1375136375427246
1713897109.228706,2580722,7.99247932434082
1713897109.229099,2580833,-4.3998284339904785
1713897109.229419,2580857,4.672929286956787
1713897109.229747,2580887,8.165458679199219
1713897109.230062,2580902,8.654878616333008
1713897109.230385,2580947,7.076449871063232
1713897109.230688,2580968,-4.50861930847168
1713897109.231008,2580989,9.53975772857666
1713897109.231349,2581025,8.66750431060791
1713897109.231687,2581046,8.702181816101074
1713897109.23199,2581070,9.585768699645996
1713897109.232311,2581076,9.794143676757812
1713897109.232609,2581136,-3.3937742710113525
1713897109.232907,2581190,7.126272201538086
1713897109.23322,2581223,7.740351676940918
1713897109.233536,2581328,-4.914639949798584
1713897109.233839,2581376,9.316865921020508
1713897109.234161,2581439,-2.9342570304870605
1713897109.23449,2581526,-7.6863555908203125
1713897109.234805,2581631,8.840627670288086
1713897109.235103,2581679,-8.129032135009766
1713897109.235449,2581691,8.328008651733398
1713897109.235774,2581703,8.575380325317383
1713897109.236103,2581742,-3.0708930492401123
1713897109.236418,2581766,8.04891586303711
1713897109.236735,2581784,6.610815048217773
1713897109.237041,2581814,7.493005275726318
1713897109.237334,2581853,6.71111536026001
1713897109.237646,2581874,9.220978736877441
1713897109.237952,2581907,9.189848899841309
1713897109.238267,2582015,7.245771408081055
1713897109.238567,2582024,3.5878379344940186
1713897109.238898,2582078,5.6266984939575195
1713897109.239215,2582090,7.295933246612549
1713897109.239509,2582102,7.859276294708252
1713897109.239823,2582174,9.25385856628418
1713897109.240136,2582381,-3.8397037982940674
1713897109.240441,2582393,-9.274139404296875
1713897109.240743,2582477,-3.5837128162384033
1713897109.241079,2582624,2.1568222045898438
1713897109.241385,2582684,-2.570605516433716
1713897109.241681,2582696,-3.5634829998016357
1713897109.242013,2582705,8.58773136138916
1713897109.242319,2582711,9.650993347167969
1713897109.242624,2582717,9.996885299682617
1713897109.242925,2582720,9.946887969970703
1713897109.243255,2582723,5.217366695404053
1713897109.243556,2582771,7.959057807922363
1713897109.243858,2583020,-4.9853692054748535
1713897109.244199,2583023,-6.952458381652832
1713897109.244541,2583026,4.981847286224365
1713897109.244942,2583029,10.0
1713897109.245295,2583032,10.0
1713897109.245618,2583047,9.625288009643555
1713897109.245932,2583053,10.0
1713897109.246253,2583092,8.676802635192871
1713897109.246595,2583098,10.0
1713897109.246929,2583116,8.207247734069824
1713897109.24724,2583323,-3.6662790775299072
1713897109.247582,2583356,-3.841944932937622
1713897109.247939,2583362,10.0
1713897109.248253,2583383,9.411004066467285
1713897109.248556,2583419,-4.522546768188477
1713897109.248868,2583491,8.37077522277832
1713897109.24917,2583497,10.0
1713897109.249478,2583512,8.853780746459961
1713897109.286317,2583623,3.0013837814331055
1713897109.286737,2583626,3.580387592315674
1713897109.287049,2583746,8.230425834655762
1713897109.287379,2583776,2.128568649291992
1713897109.287713,2583815,-3.3519363403320312
1713897109.28801,2583875,6.080329895019531
1713897109.288312,2583893,7.3819475173950195
1713897109.288603,2583899,10.0
1713897109.288944,2583932,8.981428146362305
1713897245.197528,2579579,6.6828742027282715
1713897245.198284,2579780,6.476428031921387
1713897245.19867,2579789,-3.111964464187622
1713897245.198946,2579792,9.868611335754395
1713897245.19931,2579795,10.0
1713897245.199635,2579882,-3.393479585647583
1713897245.19991,2579900,6.783598899841309
1713897245.200191,2580098,-3.403594970703125
1713897245.200525,2580185,-8.620870590209961
1713897245.200832,2580203,-3.5743441581726074
1713897245.201123,2580227,8.856831550598145
1713897245.201467,2580401,-3.168630599975586
1713897245.201848,2580446,9.379968643188477
1713897245.202236,2580506,-3.728832483291626
1713897245.203361,2580515,7.619129180908203
1713897245.203688,2580530,-2.952627182006836
1713897245.204161,2580809,-3.2239270210266113
1713897245.204429,2580818,-3.839665412902832
1713897245.204724,2580833,-3.1561644077301025
1713897245.204993,2580839,10.0
1713897245.20558,2580845,10.0
1713897245.205959,2580854,7.8084917068481445
1713897245.206266,2580935,8.350104331970215
1713897245.206554,2581040,5.567872524261475
1713897245.206875,2581121,-2.669308662414551
1713897245.207178,2581148,-3.6170666217803955
1713897245.207511,2581307,-0.3801164925098419
1713897245.207785,2581424,-1.553835391998291
1713897245.208072,2581451,-2.3424906730651855
1713897245.208342,2581610,-3.1224567890167236
1713897245.208688,2581727,-2.6307427883148193
1713897245.208991,2581745,6.314593315124512
1713897245.209276,2581754,-2.8001606464385986
1713897245.209582,2581871,7.741718769073486
1713897245.209866,2582030,-4.05059814453125
1713897245.210141,2582045,8.740772247314453
1713897245.210435,2582057,-3.2146122455596924
1713897245.21073,2582174,-2.3705525398254395
1713897245.211117,2582213,8.12770938873291
1713897245.211442,2582261,7.01272439956665
1713897245.211731,2582270,9.583064079284668
1713897245.212016,2582348,-3.4949448108673096
1713897245.212344,2582360,-3.2446370124816895
1713897245.212631,2582432,5.460541248321533
1713897245.213008,2582474,8.139833450317383
1713897245.213296,2582483,9.881402969360352
1713897245.213594,2582498,8.74026107788086
1713897245.213951,2582651,-2.9547512531280518
1713897245.214379,2582663,-5.147605895996094
1713897245.214694,2582801,-4.599331855773926
1713897245.215022,2582942,5.6213579177856445
1713897245.215318,2582954,-3.2311346530914307
1713897245.215609,2582966,-4.539185047149658
1713897245.215896,2583053,8.649147987365723
1713897245.216176,2583059,10.0
1713897245.216455,2583257,-3.0506036281585693
1713897245.216739,2583269,-4.713449954986572
1713897245.217037,2583278,9.586000442504883
1713897245.217337,2583362,-3.1040260791778564
1713897245.217636,2583449,6.155550003051758
1713897245.217929,2583512,7.7390313148498535
1713897245.218225,2583518,10.0
1713897245.219397,2583560,-2.1849167346954346
1713897245.219826,2583566,8.805455207824707
1713897245.220182,2583581,-3.0321602821350098
1713897245.220592,2583656,6.297008991241455
1713897245.220883,2583863,-3.4279489517211914
1713897245.221343,2583884,-2.710019111633301
1713897598.757927,2583959,-3.0606234073638916
1713897598.759086,2584040,7.145829200744629
1713897598.759749,2584166,-3.319866418838501
1713897598.760739,2584172,10.0
