Wall time,Step,Value
1713950307.634483,3244523,8.58609676361084
1713950307.6348,3244535,9.798983573913574
1713950307.635119,3244535,9.5471830368042
1713950307.635445,3244550,9.939556121826172
1713950307.635767,3244580,9.703380584716797
1713950307.636072,3244643,8.867592811584473
1713950307.636386,3244649,8.779739379882812
1713950307.636708,3244679,9.74785041809082
1713950307.637015,3244706,7.199904918670654
1713950307.637326,3244709,9.816099166870117
1713950307.637624,3244715,10.0
1713950307.637926,3244718,9.588656425476074
1713950307.638218,3244772,9.555028915405273
1713950307.638508,3244796,9.242900848388672
1713950307.638828,3244874,5.247400283813477
1713950307.639131,3244898,9.879979133605957
1713950307.639458,3244919,8.708544731140137
1713950307.639757,3244928,-1.9178860187530518
1713950307.640063,3244934,10.0
1713950307.64035,3244958,9.767997741699219
1713950307.640657,3245024,2.784680128097534
1713950307.640984,3245063,8.535884857177734
1713950307.641295,3245117,7.1963653564453125
1713950307.641593,3245138,2.5460166931152344
1713950307.641904,3245150,8.865792274475098
1713950307.642221,3245171,9.872393608093262
1713950307.642514,3245180,9.587936401367188
1713950307.642814,3245198,9.911152839660645
1713950307.643153,3245231,9.076763153076172
1713950307.643468,3245246,8.893640518188477
1713950307.643783,3245252,10.0
1713950307.644091,3245258,9.988006591796875
1713950307.644409,3245270,9.961342811584473
1713950307.644701,3245270,9.278483390808105
1713950307.645001,3245288,9.242588996887207
1713950307.64534,3245294,9.840932846069336
1713950307.645647,3245303,9.788822174072266
1713950307.645948,3245303,9.97459888458252
1713950307.646254,3245345,8.978811264038086
1713950307.646572,3245399,9.392601013183594
1713950307.64686,3245408,8.341184616088867
1713950307.647155,3245414,8.440964698791504
1713950307.647496,3245432,9.343316078186035
1713950307.647806,3245477,9.41208553314209
1713950307.648126,3245495,9.90660572052002
1713950307.648447,3245495,8.772408485412598
1713950307.648764,3245531,8.628342628479004
1713950307.649061,3245552,9.595870018005371
1713950307.64936,3245576,9.660201072692871
1713950307.649666,3245609,8.358701705932617
1713950307.649967,3245630,9.376524925231934
1713950307.650264,3245630,9.061894416809082
1713950307.650561,3245636,10.0
1713950307.650881,3245663,9.162092208862305
1713950307.651172,3245693,9.493453979492188
1713950307.651484,3245729,9.512696266174316
1713950307.651807,3245732,8.518570899963379
1713950307.652185,3245759,9.042537689208984
1713950307.652488,3245774,9.939167022705078
1713950307.652778,3245807,9.195589065551758
1713950307.653098,3245822,9.929941177368164
1713950307.653398,3245828,7.401055335998535
1713950307.653696,3245867,9.707411766052246
1713950661.018759,3245927,9.54824447631836
1713950661.020195,3245933,10.0
1713950661.021475,3245939,9.990756034851074
1713950661.022165,3245957,6.030256748199463
1713950661.023082,3245957,8.288841247558594
1713950661.023587,3245966,9.985084533691406
1713950661.024624,3246026,8.849093437194824
1713950661.025048,3246053,8.892965316772461
1713950661.025929,3246074,7.922397613525391
1713950661.028088,3246080,9.360033988952637
1713950661.028973,3246080,10.0
1713950661.030664,3246113,9.67505931854248
1713950661.032548,3246185,9.367515563964844
1713950661.03369,3246218,9.793387413024902
1713950661.034668,3246260,8.263714790344238
1713950661.035674,3246296,7.673327445983887
1713950661.036962,3246317,9.109207153320312
1713950661.03753,3246332,9.081225395202637
1713950661.037935,3246359,9.219369888305664
1713950661.038615,3246374,9.55142593383789
1713950661.039342,3246374,9.9500732421875
1713950661.040043,3246407,9.734506607055664
1713950661.040728,3246431,9.051692008972168
1713950661.041817,3246464,9.324445724487305
1713950661.042518,3246542,6.4911065101623535
1713950661.043431,3246545,8.839537620544434
1713950661.044102,3246563,9.911396026611328
1713950661.04509,3246581,9.375924110412598
1713950661.046176,3246665,8.776494026184082
1713950661.047142,3246671,9.213544845581055
1713950661.048446,3246692,8.275165557861328
1713950661.048926,3246713,9.817073822021484
1713950661.04927,3246734,9.903402328491211
1713950661.049571,3246737,9.528581619262695
1713950661.049944,3246764,8.800551414489746
1713950661.050246,3246779,9.397181510925293
1713950661.050533,3246836,9.609664916992188
1713950661.05082,3246848,9.06798267364502
1713950661.051112,3246848,9.963862419128418
1713950661.051401,3246863,8.529520034790039
1713950661.051682,3246914,9.431596755981445
1713950661.051956,3246956,8.733007431030273
1713950661.052256,3247013,8.668594360351562
1713950661.052542,3247016,8.911113739013672
1713950661.052821,3247043,8.85322093963623
1713950661.053092,3247055,9.961414337158203
1713950661.053376,3247061,10.0
1713950661.053675,3247106,9.744388580322266
1713950661.053981,3247127,8.617331504821777
1713950661.054284,3247154,9.677582740783691
1713950661.054622,3247166,9.678136825561523
1713950661.054946,3247181,8.609753608703613
1713950661.055279,3247280,7.998653411865234
1713950661.055632,3247298,8.764248847961426
1713950661.055924,3247316,9.920928955078125
1713950661.056218,3247394,9.30399227142334
1713950661.056511,3247457,-1.65057373046875
1713950661.056821,3247475,9.912616729736328
1713950661.057137,3247484,9.984012603759766
1713950661.057431,3247547,-10.281813621520996
1713950661.057753,3247571,7.771326065063477
1713950661.058053,3247586,7.526666641235352
1713950661.058353,3247616,9.370197296142578
1713950661.05866,3247640,9.463983535766602
1713950661.058991,3247673,9.821283340454102
1713950661.059336,3247697,8.770363807678223
1713950661.059646,3247715,9.93176555633545
1713950661.059965,3247715,9.652841567993164
1713950661.060404,3247736,6.4857306480407715
1713950661.06084,3247772,9.099922180175781
1713950661.06275,3247784,9.366964340209961
1713950661.063797,3247787,8.479591369628906
1713950661.070489,3247832,9.687313079833984
1713950661.071477,3248036,4.40374231338501
1713950661.072158,3248060,7.776337623596191
1713950661.072741,3248099,8.71561050415039
1713950661.073269,3248135,-5.316568851470947
1713950661.074387,3248150,9.616199493408203
1713950661.076381,3248168,7.934764385223389
1713950661.079597,3248183,9.555990219116211
1713950661.080632,3248222,9.37153148651123
1713950661.08186,3248234,8.819705963134766
1713950661.082645,3248252,9.3339262008667
1713950661.083717,3248300,9.493709564208984
1713950661.084142,3248306,9.282946586608887
1713950661.08448,3248360,9.561484336853027
1713950661.08486,3248396,8.117032051086426
1713950661.085181,3248423,8.859086990356445
1713950661.085496,3248441,9.667142868041992
1713950661.086069,3248453,9.859642028808594
1713950661.086918,3248489,9.451759338378906
1713950661.088165,3248492,9.705556869506836
1713950661.088776,3248492,8.908228874206543
1713950661.089247,3248555,9.592511177062988
1713950661.089831,3248558,9.190744400024414
1713950661.090245,3248576,9.89410400390625
1713950661.090612,3248669,8.155558586120605
1713950661.091051,3248702,9.755365371704102
1713950661.091473,3248735,-1.3099497556686401
1713950661.09186,3248741,10.0
1713950661.092229,3248744,-1.938785195350647
1713950661.092633,3248759,9.103906631469727
1713950661.093005,3248798,9.756160736083984
1713950661.093392,3248834,9.34460735321045
1713950661.093788,3248843,9.699529647827148
1713950661.094151,3248849,8.264404296875
1713950661.094515,3248885,9.556499481201172
1713950661.094885,3248891,9.633500099182129
1713950661.095249,3248900,9.738968849182129
1713950661.095623,3248906,9.944539070129395
1713950661.095992,3248915,9.568126678466797
1713950661.096509,3248975,9.657642364501953
1713950661.096987,3248978,8.370318412780762
1713950661.097355,3249038,9.055445671081543
1713950661.097707,3249044,8.604782104492188
1713950661.098075,3249083,9.340353012084961
1713950661.098418,3249104,9.551953315734863
1713950661.098755,3249119,8.03539752960205
1713950661.099096,3249119,9.770074844360352
1713950661.099488,3249224,9.19686508178711
1713950661.099844,3249311,-6.538656234741211
1713950661.100192,3249323,7.45347261428833
1713950661.100568,3249326,9.727343559265137
1713950661.100924,3249332,10.0
1713950661.101255,3249428,8.448934555053711
1713950661.101635,3249455,8.64750862121582
1713950661.101974,3249506,9.588033676147461
1713950661.102316,3249527,-12.0824613571167
1713950661.102696,3249536,7.775638580322266
1713950661.103038,3249611,9.214436531066895
1713950661.103658,3249620,9.882140159606934
1713950661.104022,3249635,8.750304222106934
1713950661.104383,3249641,8.763858795166016
1713950661.10475,3249662,9.810413360595703
1713950661.105103,3249674,9.966339111328125
1713950661.105459,3249707,9.404980659484863
1713950661.105829,3249734,8.611433982849121
1713950661.106184,3249746,9.36467170715332
1713950661.106542,3249794,8.603130340576172
1713950661.107147,3249833,8.808677673339844
1713950661.107548,3249869,8.530654907226562
1713950661.107907,3249872,9.767945289611816
1713950661.10827,3249926,9.629746437072754
1713950661.157771,3249965,9.209912300109863
1713950661.1583,3250067,8.76778507232666
1713950661.15865,3250097,-2.5153369903564453
1713950661.159005,3250121,8.120390892028809
1713950661.159427,3250169,9.370725631713867
1713950661.159769,3250169,6.948281288146973
1713950661.160122,3250190,9.403925895690918
1713950661.160472,3250205,9.792710304260254
1713950661.160821,3250232,9.667828559875488
1713950661.161161,3250247,9.25330638885498
1713950661.161505,3250370,8.646240234375
1713950661.161841,3250385,4.1025309562683105
1713950661.162184,3250421,9.593789100646973
1713951021.031829,3250442,9.556282043457031
1713951021.033336,3250478,9.575698852539062
1713951021.034403,3250508,-20.15589141845703
1713951021.035287,3250514,10.0
1713951021.036335,3250550,9.283745765686035
1713951021.03771,3250565,9.106232643127441
1713951021.038878,3250586,9.605464935302734
1713951021.040848,3250589,9.730853080749512
1713951021.042547,3250664,9.258100509643555
1713951021.044243,3250703,8.042686462402344
1713951021.046531,3250724,-2.7959485054016113
1713951021.048398,3250811,8.585277557373047
1713951021.049514,3250817,9.255322456359863
1713951021.051536,3250838,9.359920501708984
1713951021.053005,3250919,9.248849868774414
1713951021.054225,3250925,10.0
1713951021.05578,3250931,8.980864524841309
1713951021.057048,3251006,-1.8558675050735474
1713951021.058279,3251036,9.0714693069458
1713951021.059709,3251072,9.271629333496094
1713951021.061042,3251084,9.95383358001709
1713951021.061892,3251111,9.874210357666016
1713951021.062619,3251123,9.96172046661377
1713951021.063353,3251168,8.245882987976074
1713951021.064073,3251201,9.800148963928223
1713951021.064834,3251204,8.627215385437012
1713951021.065549,3251231,6.265856742858887
1713951021.066287,3251237,10.0
1713951021.067018,3251285,9.250065803527832
1713951021.067784,3251294,9.186765670776367
1713951021.068524,3251348,9.504720687866211
1713951021.069241,3251423,8.467859268188477
1713951021.06998,3251501,5.246373176574707
1713951021.070771,3251510,9.279592514038086
1713951021.071538,3251528,9.823935508728027
1713951021.072262,3251537,9.980156898498535
1713951021.073013,3251621,9.187633514404297
1713951021.073789,3251651,-2.0769431591033936
1713951021.074506,3251660,8.590421676635742
1713951021.075254,3251729,9.4966402053833
1713951021.076,3251753,5.421472549438477
1713951021.076753,3251810,9.372140884399414
1713951021.077182,3251843,9.833632469177246
1713951021.077498,3251891,8.626195907592773
1713951021.077791,3251909,8.828411102294922
1713951021.078124,3251963,-3.729797124862671
1713951021.078442,3252017,8.97382926940918
1713951021.078728,3252020,8.594886779785156
1713951021.079008,3252038,9.89423656463623
1713951021.07934,3252050,9.970442771911621
1713951021.079637,3252062,9.742486953735352
1713951021.079923,3252092,9.845417022705078
1713951021.080205,3252116,9.321308135986328
1713951021.080543,3252200,8.91489315032959
1713951021.080861,3252203,7.654880046844482
1713951021.081147,3252227,7.8536601066589355
1713951021.081492,3252230,9.752098083496094
1713951021.081801,3252305,8.655561447143555
1713951021.082098,3252317,5.631401062011719
1713951021.082382,3252347,9.028406143188477
1713951021.082759,3252377,9.841161727905273
1713951021.083099,3252380,9.032652854919434
1713951021.083579,3252434,9.485986709594727
1713951021.084362,3252437,9.509688377380371
1713951021.08523,3252482,8.075058937072754
1713951021.085594,3252485,9.61736011505127
1713951021.085935,3252506,9.616500854492188
1713951021.086244,3252569,8.623175621032715
1713951021.08658,3252575,8.942065238952637
1713951021.086988,3252611,9.747553825378418
1713951021.087544,3252623,7.550421714782715
1713951021.088135,3252677,9.654243469238281
1713951021.088722,3252692,9.061769485473633
1713951021.089153,3252728,9.011497497558594
1713951021.089493,3252749,9.281643867492676
1713951021.089952,3252755,9.64834976196289
1713951021.090564,3252815,9.510268211364746
1713951021.092946,3252827,9.973275184631348
1713951021.093439,3252836,8.520736694335938
1713951021.094644,3252842,8.964988708496094
1713951021.095317,3252881,9.690117835998535
1713951021.096245,3252896,9.459429740905762
1713951021.09744,3252965,8.768474578857422
1713951021.098265,3252989,7.460353851318359
1713951021.099089,3252992,9.839300155639648
1713951021.099881,3252998,10.0
1713951021.100511,3253004,8.492684364318848
1713951021.101421,3253031,9.876864433288574
1713951021.102037,3253082,9.282251358032227
1713951021.102521,3253097,8.21276569366455
1713951021.104127,3253130,8.393073081970215
1713951021.105066,3253148,9.599141120910645
1713951021.105682,3253181,9.608563423156738
1713951021.106241,3253220,9.790271759033203
1713951021.107238,3253280,9.312010765075684
1713951021.109181,3253289,9.779532432556152
1713951021.110157,3253319,9.855481147766113
1713951021.111183,3253343,6.631095886230469
1713951021.112602,3253358,-11.301528930664062
1713951021.113898,3253409,9.600193977355957
1713951021.114914,3253442,8.882308006286621
1713951021.115801,3253448,9.992849349975586
1713951021.116927,3253514,3.5221195220947266
1713951021.118202,3253577,-3.825975179672241
1713951021.119432,3253592,9.930036544799805
1713951021.120786,3253622,8.477994918823242
1713951021.121672,3253643,8.325201034545898
1713951021.122589,3253658,9.408151626586914
1713951021.123467,3253664,10.0
1713951021.124316,3253712,9.472423553466797
1713951021.125163,3253781,9.43247127532959
1713951021.125985,3253802,6.442485332489014
1713951021.126826,3253811,9.821687698364258
1713951021.127681,3253814,8.10909366607666
1713951021.128503,3253844,9.439085960388184
1713951021.129338,3253880,9.089835166931152
1713951021.130162,3253919,9.542730331420898
1713951021.131003,3253931,9.6466703414917
1713951021.131811,3254012,8.609073638916016
1713951021.132702,3254072,6.1309332847595215
1713951021.133533,3254108,9.296944618225098
1713951021.134355,3254114,10.0
1713951021.135232,3254117,7.37903356552124
1713951021.1362,3254159,6.745334148406982
1713951021.137115,3254165,10.0
1713951021.137979,3254195,8.254423141479492
1713951021.138839,3254195,9.536572456359863
1713951021.139714,3254237,8.984491348266602
1713951021.14058,3254366,7.400744438171387
1713951021.141429,3254417,7.671696186065674
1713951021.142264,3254420,9.354016304016113
1713951021.143073,3254462,8.462082862854004
1713951021.143913,3254468,10.0
1713951021.144751,3254498,-26.58264923095703
1713951021.145588,3254507,9.763394355773926
1713951021.1464,3254537,7.912346363067627
1713951021.147222,3254537,9.83566665649414
1713951021.192977,3254648,9.092233657836914
1713951021.193356,3254690,8.357667922973633
1713951021.193811,3254690,9.541741371154785
1713951021.19443,3254696,7.982779026031494
1713951021.194738,3254768,9.336315155029297
1713951021.195045,3254858,7.3923540115356445
1713951021.195433,3254897,9.545660972595215
1713951021.195735,3254903,10.0
1713951021.196052,3254963,7.463465213775635
1713951021.196385,3254975,8.00831127166748
1713951381.166229,3255080,5.363532066345215
1713951381.16734,3255101,8.338547706604004
1713951381.169599,3255155,7.068109035491943
1713951381.170932,3255245,5.436822891235352
1713951381.172294,3255383,-2.06476092338562
1713951381.174042,3255389,7.894141674041748
1713951381.176584,3255398,9.943461418151855
1713951381.178412,3255404,-2.7461061477661133
1713951381.181248,3255461,9.607903480529785
1713951381.18315,3255476,9.27145004272461
1713951381.184877,3255509,9.819327354431152
1713951381.18717,3255512,2.116576671600342
1713951381.188827,3255545,9.78746509552002
1713951381.189615,3255593,9.70595932006836
1713951381.190784,3255656,9.439659118652344
1713951381.191769,3255662,7.03171968460083
1713951381.193257,3255671,9.977387428283691
1713951381.194391,3255683,7.462826251983643
1713951381.195687,3255734,9.423542022705078
1713951381.196968,3255788,8.879316329956055
1713951381.198376,3255818,2.3020288944244385
1713951381.199397,3255830,9.038822174072266
1713951381.200379,3255905,8.416675567626953
1713951381.200952,3255983,8.751361846923828
1713951381.201366,3255983,8.410325050354004
1713951381.201702,3256055,9.409968376159668
1713951381.202026,3256064,9.366153717041016
1713951381.202294,3256130,9.601160049438477
1713951381.20258,3256133,-2.6265597343444824
1713951381.202891,3256154,7.415530204772949
1713951381.203188,3256346,3.075162410736084
1713951381.203463,3256376,2.0232439041137695
1713951381.203742,3256412,9.530593872070312
1713951381.204039,3256418,-4.201117992401123
1713951381.204316,3256427,9.95504379272461
1713951381.204577,3256442,9.463848114013672
1713951381.204867,3256505,9.03393840789795
1713951381.205145,3256517,9.411550521850586
1713951381.205422,3256550,8.62403392791748
1713951381.20568,3256565,7.677979469299316
1713951381.205961,3256568,9.54418659210205
1713951381.20623,3256589,9.74489974975586
1713951381.20651,3256664,9.163866996765137
1713951381.206768,3256748,8.148197174072266
1713951381.207052,3256775,9.87278938293457
1713951381.207343,3256784,8.191234588623047
1713951381.207611,3256874,9.155311584472656
1713951381.207869,3256904,4.113016605377197
1713951381.208143,3256916,9.950932502746582
1713951381.208418,3256940,8.20454216003418
1713951381.208696,3256955,9.439427375793457
1713951381.208953,3256997,9.59130859375
1713951381.209239,3257021,9.897815704345703
1713951381.209516,3257033,9.963201522827148
1713951381.209796,3257171,8.857540130615234
1713951381.210052,3257183,7.661355018615723
1713951381.210338,3257219,-3.4511256217956543
1713951381.210615,3257243,9.473429679870605
1713951381.2109,3257246,9.856172561645508
1713951381.211157,3257339,8.917180061340332
1713951381.211441,3257360,7.594954490661621
1713951381.211717,3257372,8.590371131896973
1713951381.211995,3257378,10.0
1713951381.212256,3257408,9.404656410217285
1713951381.212543,3257465,8.603425979614258
1713951381.212829,3257477,7.498839855194092
1713951381.213114,3257495,9.941062927246094
1713951381.213387,3257516,8.6541166305542
1713951381.213683,3257528,9.523002624511719
1713951381.214004,3257534,10.0
1713951381.214372,3257657,8.965752601623535
1713951381.214664,3257666,8.516621589660645
1713951381.214944,3257708,9.564126968383789
1713951381.21522,3257711,7.055893421173096
1713951381.215489,3257723,9.950987815856934
1713951381.215781,3257741,9.230315208435059
1713951381.216066,3257813,9.339616775512695
1713951381.216349,3257852,8.801831245422363
1713951381.216617,3257873,9.908254623413086
1713951381.216897,3257882,8.656645774841309
1713951381.2172,3257924,8.645675659179688
1713951381.21747,3257978,8.696065902709961
1713951381.217748,3258008,9.28050708770752
1713951381.21803,3258047,9.729750633239746
1713951381.218312,3258083,7.740899562835693
1713951381.21858,3258119,9.365240097045898
1713951381.218859,3258134,9.942940711975098
1713951381.219145,3258152,9.083646774291992
1713951381.219439,3258203,9.714385986328125
1713951381.219723,3258221,9.410642623901367
1713951381.220037,3258239,8.407021522521973
1713951381.22032,3258275,9.81257438659668
1713951381.22062,3258299,9.000202178955078
1713951381.220909,3258305,9.807015419006348
1713951381.221211,3258467,-19.598363876342773
1713951381.221483,3258500,9.716495513916016
1713951381.22179,3258527,9.820412635803223
1713951381.222059,3258563,9.744799613952637
1713951381.222347,3258602,-3.24458646774292
1713951381.222636,3258608,-28.614334106445312
1713951381.222964,3258698,9.302803993225098
1713951381.223294,3258734,9.506819725036621
1713951381.2236,3258749,8.561788558959961
1713951381.223899,3258824,9.245140075683594
1713951381.224171,3258866,-3.0009100437164307
1713951381.224471,3258887,8.868485450744629
1713951381.224755,3258896,8.789435386657715
1713951381.22506,3258914,9.914239883422852
1713951381.225353,3259061,7.5917158126831055
1713951381.266876,3259091,9.857833862304688
1713951381.26718,3259124,9.755810737609863
1713951381.267786,3259157,6.11543607711792
1713951381.268147,3259169,-2.597034454345703
1713951381.26844,3259193,9.864631652832031
1713951381.268743,3259220,9.737859725952148
1713951381.269063,3259241,9.262666702270508
1713951381.269336,3259283,8.228830337524414
1713951381.269619,3259304,9.454573631286621
1713951381.269941,3259316,9.412123680114746
1713951381.270249,3259328,7.447352409362793
1713951381.270523,3259340,9.969796180725098
1713951381.270834,3259343,9.710370063781738
1713951381.271125,3259382,9.776244163513184
1713951381.27149,3259394,9.966401100158691
1713951381.271787,3259403,9.497044563293457
1713951381.272097,3259472,9.424317359924316
1713951381.272391,3259505,7.279653072357178
1713951741.279489,3259559,8.535836219787598
1713951741.282192,3259607,9.776144027709961
1713951741.283741,3259628,6.5762200355529785
1713951741.286276,3259631,9.90893268585205
1713951741.28718,3259700,5.067322731018066
1713951741.288621,3259739,9.763595581054688
1713951741.290272,3259751,8.571137428283691
1713951741.29252,3259751,8.891824722290039
1713951741.293742,3259808,9.360994338989258
1713951741.295045,3259853,9.104460716247559
1713951741.297227,3259907,9.086836814880371
1713951741.298467,3259940,9.803680419921875
1713951741.299718,3260018,-6.601145267486572
1713951741.300789,3260042,-3.407447576522827
1713951741.301901,3260096,8.748332023620605
1713951741.303127,3260102,9.997101783752441
1713951741.304401,3260120,9.037256240844727
1713951741.305569,3260141,9.277081489562988
1713951741.3068,3260180,9.212203979492188
1713951741.308029,3260219,9.333645820617676
1713951741.309274,3260222,9.739213943481445
1713951741.310522,3260270,9.017645835876465
1713951741.311613,3260363,9.37629508972168
1713951741.312125,3260423,-4.559713363647461
1713951741.312513,3260432,9.879678726196289
1713951741.312801,3260447,9.3779878616333
1713951741.313089,3260462,9.658370971679688
1713951741.3134,3260522,-8.236336708068848
1713951741.313672,3260540,9.13261604309082
1713951741.313956,3260543,9.877518653869629
1713951741.314242,3260615,9.29949951171875
1713951741.314545,3260621,9.257046699523926
1713951741.314816,3260651,9.82867431640625
1713951741.31509,3260678,9.457040786743164
1713951741.315381,3260735,-2.171600580215454
1713951741.315666,3260738,8.710601806640625
1713951741.315946,3260771,9.309382438659668
1713951741.316218,3260801,9.421136856079102
1713951741.316505,3260819,9.679636001586914
1713951741.316809,3260852,9.644867897033691
1713951741.317093,3260858,10.0
1713951741.317382,3260858,9.710906028747559
1713951741.317684,3260924,9.484169006347656
1713951741.317982,3261041,8.543081283569336
1713951741.318278,3261041,-2.1515614986419678
1713951741.318562,3261062,9.907622337341309
1713951741.318921,3261128,9.301026344299316
1713951741.319208,3261131,8.51515007019043
1713951741.319538,3261161,-2.35823655128479
1713951741.319848,3261200,8.38624382019043
1713951741.32013,3261215,8.825936317443848
1713951741.320411,3261248,9.670268058776855
1713951741.320696,3261431,-2.6758205890655518
1713951741.321007,3261464,9.81358528137207
1713951741.321334,3261518,-8.829105377197266
1713951741.321641,3261542,9.35172176361084
1713951741.321952,3261551,-2.4340949058532715
1713951741.322244,3261620,9.251270294189453
1713951741.322511,3261635,9.33590030670166
1713951741.322803,3261647,9.971540451049805
1713951741.323091,3261653,9.488391876220703
1713951741.323387,3261722,8.02979850769043
1713951741.323652,3261740,9.542804718017578
1713951741.323917,3261740,9.217373847961426
1713951741.324206,3261764,7.825432300567627
1713951741.32451,3261818,9.114720344543457
1713951741.324782,3261848,8.695045471191406
1713951741.325056,3261914,8.35346794128418
1713951741.325326,3262043,-31.854354858398438
1713951741.325616,3262064,8.578423500061035
1713951741.325887,3262121,-2.8488428592681885
1713951741.326193,3262130,9.444869995117188
1713951741.326464,3262184,5.126250267028809
1713951741.326753,3262184,9.575576782226562
1713951741.327029,3262214,9.120210647583008
1713951741.327322,3262217,9.814835548400879
1713951741.327612,3262295,8.893580436706543
1713951741.327879,3262322,8.746490478515625
1713951741.328164,3262361,8.794795036315918
1713951741.328447,3262394,8.596877098083496
1713951741.328746,3262433,9.383113861083984
1713951741.329013,3262484,7.3163347244262695
