steps,rate_target_reached
34863,0.33
71495,0.3
103688,0.39
136001,0.39
168353,0.41
198544,0.47
223568,0.55
251849,0.48
278328,0.51
300472,0.61
319571,0.65
340523,0.62
362957,0.59
379109,0.73
391506,0.81
403777,0.79
412233,0.87
423507,0.84
432211,0.86
438229,0.92
441605,0.97
446470,0.94
452393,0.93
457591,0.94
460957,0.98
464366,0.97
467620,0.97
470199,0.99
474037,0.97
476838,0.98
479716,0.98
482368,0.98
486538,0.97
488235,1.0
492092,0.96
494781,0.98
499438,0.95
502782,0.97
506800,0.98
510334,0.97
512952,0.99
516818,0.97
521095,0.96
522495,1.0
528064,0.94
531069,0.98
533725,0.98
535901,1.0
538712,0.99
541481,0.98
544892,0.97
547637,0.99
550206,0.98
552489,0.98
554945,0.99
557567,0.99
558959,1.0
561168,1.0
562509,1.0
563727,1.0
565535,0.99
567112,1.0
569626,0.99
571983,0.99
573891,0.99
576619,0.98
578343,1.0
580363,0.99
581932,1.0
584347,1.0
585990,1.0
587868,1.0
590122,0.99
591508,1.0
593801,0.98
596194,0.98
597713,1.0
600346,0.97
601692,1.0
602708,1.0
603830,1.0
605281,1.0
606530,1.0
608209,0.99
609210,1.0
610522,1.0
611799,1.0
612927,1.0
614217,1.0
615314,1.0
616455,1.0
618471,0.99
620023,1.0
621095,1.0
623065,0.99
624444,1.0
625540,1.0
626819,1.0
628090,1.0
629274,1.0
630557,1.0
631498,1.0
632638,1.0
635838,0.96
637454,0.99
640198,0.97
641686,0.99
642791,1.0
644066,1.0
645623,1.0
647102,1.0
648057,1.0
649242,1.0
650559,1.0
651885,1.0
653246,1.0
654436,1.0
656046,0.99
657430,0.99
658492,1.0
659723,1.0
660974,1.0
661968,1.0
663021,1.0
664154,1.0
668333,0.94
669357,1.0
670421,1.0
671570,1.0
673671,0.98
674786,1.0
675740,1.0
676834,1.0
677681,1.0
678684,1.0
680131,0.99
683499,0.95
684405,1.0
685898,0.99
686856,1.0
687900,1.0
688938,1.0
689856,1.0
690872,1.0
691902,1.0
692768,1.0
693770,1.0
694815,1.0
695743,1.0
696715,1.0
697586,1.0
698568,1.0
699960,1.0
701544,0.99
702764,1.0
704689,0.98
705698,1.0
706752,1.0
707697,1.0
708640,1.0
709576,1.0
710989,0.99
711871,1.0
712766,1.0
714296,0.99
717001,0.97
718097,1.0
719064,1.0
719944,1.0
721101,1.0
722136,1.0
723082,1.0
724016,1.0
725895,0.98
726862,1.0
728478,1.0
729390,1.0
730361,1.0
731338,1.0
732236,1.0
733176,1.0
734152,1.0
735007,1.0
735987,1.0
736938,1.0
737783,1.0
738685,1.0
739614,1.0
740611,1.0
741539,1.0
742476,1.0
743326,1.0
744437,1.0
745484,1.0
746576,1.0
750155,0.95
751124,1.0
752095,1.0
753095,1.0
754222,1.0
755216,1.0
756206,1.0
757177,1.0
759045,0.98
759930,1.0
760875,1.0
761868,1.0
762976,1.0
763894,1.0
764816,1.0
768322,0.95
769208,1.0
770214,1.0
771125,1.0
772014,1.0
772987,1.0
773937,1.0
774810,1.0
775731,1.0
776773,1.0
777610,1.0
779472,0.98
780489,1.0
781469,1.0
782265,1.0
783123,1.0
783945,1.0
784767,1.0
785937,1.0
786811,1.0
787729,1.0
788651,1.0
789505,1.0
790454,1.0
791447,1.0
792294,1.0
793084,1.0
794058,1.0
794982,1.0
795910,1.0
796920,1.0
797882,1.0
798797,1.0
799694,1.0
800551,1.0
801499,1.0
802493,1.0
803654,1.0
805894,0.97
806847,1.0
807734,1.0
808632,1.0
809531,1.0
810922,0.99
811791,1.0
812926,1.0
814151,1.0
814982,1.0
815813,1.0
816602,1.0
817615,1.0
818455,1.0
819330,1.0
820189,1.0
821126,1.0
821939,1.0
822858,1.0
823700,1.0
824604,1.0
825520,1.0
826455,1.0
829940,0.95
830810,1.0
832187,0.99
835135,0.96
836069,1.0
837009,1.0
838050,1.0
838982,1.0
839925,1.0
840761,1.0
842297,0.99
843114,1.0
844129,1.0
845196,1.0
846132,1.0
846989,1.0
847925,1.0
848787,1.0
849688,1.0
850460,1.0
851430,1.0
852391,1.0
853374,1.0
854308,1.0
856176,0.98
857106,1.0
857949,1.0
858828,1.0
860145,0.99
860960,1.0
861865,1.0
862660,1.0
863514,1.0
864517,1.0
865403,1.0
866364,1.0
867329,1.0
868127,1.0
869133,1.0
870085,1.0
871047,1.0
872038,1.0
872992,1.0
874022,1.0
874801,1.0
875746,1.0
876576,1.0
877414,1.0
878298,1.0
879102,1.0
879956,1.0
880851,1.0
881761,1.0
882594,1.0
883483,1.0
884376,1.0
885443,1.0
886284,1.0
887244,1.0
888210,1.0
889446,1.0
890444,1.0
891365,1.0
892234,1.0
893053,1.0
893982,1.0
894876,1.0
895927,1.0
896911,1.0
897868,1.0
898688,1.0
899547,1.0
901451,0.98
902397,1.0
903229,1.0
904113,1.0
905476,0.99
906321,1.0
907227,1.0
908054,1.0
908901,1.0
909875,1.0
910822,1.0
911706,1.0
912581,1.0
913479,1.0
914501,1.0
915422,1.0
916331,1.0
917077,1.0
917978,1.0
918757,1.0
923037,0.93
923963,1.0
925812,0.98
926674,1.0
927545,1.0
928461,1.0
929395,1.0
930261,1.0
931156,1.0
932042,1.0
932887,1.0
933710,1.0
934602,1.0
935484,1.0
936402,1.0
937255,1.0
938146,1.0
939093,1.0
940499,0.99
941384,1.0
942338,1.0
943223,1.0
944071,1.0
944864,1.0
945711,1.0
946734,1.0
947572,1.0
948451,1.0
949349,1.0
950140,1.0
951066,1.0
951900,1.0
952738,1.0
953588,1.0
954410,1.0
955241,1.0
956093,1.0
957434,0.99
958274,1.0
959328,1.0
960331,1.0
961271,1.0
962056,1.0
962883,1.0
964848,0.98
965614,1.0
967016,0.99
967904,1.0
968824,1.0
969633,1.0
970469,1.0
971430,1.0
972353,1.0
973235,1.0
974104,1.0
974916,1.0
975871,1.0
976781,0.99
977734,1.0
978663,1.0
