steps,rate_target_reached
35360,0.3
68903,0.36
100214,0.43
127911,0.48
146351,0.69
161163,0.77
174084,0.79
184982,0.83
191316,0.92
197302,0.92
203978,0.92
210728,0.95
215043,0.97
217407,1.0
219518,1.0
222571,1.0
226401,0.99
234876,0.87
236645,1.0
238716,0.99
239879,1.0
241741,1.0
243615,0.99
244831,1.0
246369,1.0
248000,1.0
249956,0.99
251230,1.0
257762,0.9
259281,1.0
260771,1.0
268320,0.88
269764,1.0
271503,1.0
275597,0.96
277014,1.0
278341,1.0
280129,0.99
282966,0.97
284401,1.0
285670,1.0
287602,0.99
289178,1.0
290460,1.0
291608,1.0
293259,1.0
294669,1.0
295740,1.0
297343,1.0
299229,1.0
300535,1.0
301607,1.0
302941,1.0
304180,1.0
305952,1.0
311272,0.92
312578,1.0
313785,1.0
315238,1.0
317515,0.98
318783,1.0
320926,0.99
322646,1.0
326047,0.96
327317,1.0
328647,1.0
330077,1.0
331290,1.0
332585,1.0
333941,1.0
335140,1.0
336434,1.0
338070,1.0
339282,1.0
340607,1.0
341786,1.0
343077,1.0
344393,1.0
345766,1.0
347066,1.0
348220,1.0
349384,1.0
350713,1.0
352107,1.0
353539,1.0
354816,1.0
355883,1.0
357144,1.0
358330,1.0
359672,1.0
360883,1.0
362047,1.0
363283,1.0
364709,1.0
365903,1.0
367056,1.0
371274,0.94
372582,1.0
373840,1.0
375125,1.0
376364,1.0
377557,1.0
378872,1.0
379969,1.0
381243,1.0
382612,1.0
383700,1.0
384878,1.0
386123,1.0
387475,1.0
388572,1.0
389640,1.0
391005,1.0
392156,1.0
393213,1.0
394434,1.0
396171,0.99
397498,1.0
398776,1.0
399872,1.0
401106,1.0
402574,1.0
404274,0.99
405493,1.0
406622,1.0
407854,1.0
409074,1.0
410280,1.0
411601,1.0
412936,1.0
414105,1.0
415386,1.0
416623,1.0
417794,1.0
418985,1.0
420375,1.0
421739,1.0
423075,1.0
424293,1.0
425433,1.0
426543,1.0
427816,1.0
428954,1.0
430032,1.0
431227,1.0
432319,1.0
433466,1.0
436656,0.96
438045,1.0
439131,1.0
440470,1.0
443471,0.96
444615,1.0
445847,1.0
447088,1.0
448268,1.0
449442,1.0
450606,1.0
451806,1.0
453132,1.0
454230,1.0
455370,1.0
456568,1.0
457574,1.0
458954,1.0
460102,1.0
461355,1.0
462474,1.0
463739,1.0
464886,1.0
465907,1.0
466944,1.0
468223,1.0
469656,1.0
470820,1.0
472643,0.99
473668,1.0
474721,1.0
475802,1.0
476995,1.0
477975,1.0
479091,1.0
480240,1.0
481304,1.0
482694,1.0
483932,1.0
485040,1.0
486267,1.0
487487,1.0
488625,1.0
489913,1.0
491145,1.0
492221,1.0
493364,1.0
494580,1.0
495600,1.0
496656,1.0
497869,1.0
499306,1.0
500482,1.0
501838,1.0
502959,1.0
504168,1.0
505409,1.0
506693,1.0
507840,1.0
509007,1.0
510124,1.0
511339,1.0
512507,1.0
514693,0.98
515987,1.0
517143,1.0
518095,1.0
519226,1.0
520449,1.0
521776,1.0
522905,1.0
524574,0.99
525743,1.0
526811,1.0
528313,0.99
529361,1.0
530722,1.0
531806,1.0
533312,1.0
534467,1.0
535767,1.0
537076,1.0
538195,1.0
539369,1.0
540467,1.0
541589,1.0
542777,1.0
544025,1.0
545274,1.0
546317,1.0
547429,1.0
548702,1.0
549756,1.0
551057,1.0
552189,1.0
553359,1.0
554519,1.0
555762,1.0
556908,1.0
558089,1.0
559395,1.0
560655,1.0
561947,1.0
563179,1.0
564224,1.0
565394,1.0
567371,0.99
570936,0.95
572152,1.0
573281,1.0
574319,1.0
575592,1.0
576739,1.0
577883,1.0
579339,1.0
580478,1.0
581605,1.0
582866,1.0
583848,1.0
584981,1.0
586141,1.0
587354,1.0
588477,1.0
589570,1.0
590801,1.0
591839,1.0
592866,1.0
594170,1.0
595275,1.0
596607,1.0
597902,1.0
599102,1.0
600243,1.0
601449,1.0
602719,1.0
603862,1.0
605043,1.0
606234,1.0
607796,0.99
609065,1.0
610222,1.0
611319,1.0
612356,1.0
613503,1.0
614640,1.0
616419,1.0
618489,0.98
619501,1.0
620585,1.0
621888,1.0
623021,1.0
624161,1.0
625115,1.0
626374,1.0
627438,1.0
628718,1.0
629994,1.0
631385,1.0
632666,1.0
633655,1.0
634647,1.0
635921,1.0
637146,1.0
638356,1.0
639468,1.0
640755,1.0
641991,1.0
643262,1.0
644573,1.0
645639,1.0
646839,1.0
647831,1.0
648928,1.0
650174,1.0
651456,1.0
652598,1.0
653644,1.0
654948,1.0
656220,1.0
657508,1.0
658508,1.0
661172,0.97
662445,1.0
664054,0.99
665108,1.0
666173,1.0
667262,1.0
668539,1.0
669746,1.0
670919,1.0
672006,1.0
672957,1.0
673900,1.0
675035,1.0
676246,1.0
677270,1.0
678493,1.0
679575,1.0
680749,1.0
682066,1.0
683305,1.0
684415,1.0
685643,1.0
686906,1.0
688090,1.0
689725,0.99
690893,1.0
691994,1.0
693149,1.0
694330,1.0
695393,1.0
696973,1.0
698171,1.0
699267,1.0
700501,1.0
701578,1.0
702655,1.0
703706,1.0
704984,1.0
706114,1.0
707138,1.0
708308,1.0
709487,1.0
710507,1.0
711676,1.0
712797,1.0
713899,1.0
715677,0.99
716731,1.0
717936,1.0
718982,1.0
719940,1.0
721105,1.0
722253,1.0
723380,1.0
724397,1.0
725679,1.0
726815,1.0
727972,1.0
729093,1.0
730212,1.0
731306,1.0
732482,1.0
733663,1.0
734770,1.0
735971,1.0
737080,1.0
738139,1.0
739123,1.0
740309,1.0
741454,1.0
742514,1.0
743628,1.0
744785,1.0
746009,1.0
747078,1.0
748252,1.0
749358,1.0
750599,1.0
751631,1.0
752727,1.0
753965,1.0
754962,1.0
756237,1.0
757398,1.0
759150,0.99
760277,1.0
761579,1.0
762671,1.0
763971,1.0
765198,1.0
766236,1.0
767214,1.0
768360,1.0
769484,1.0
770596,1.0
771657,1.0
772852,1.0
774026,1.0
775179,1.0
776433,1.0
777557,1.0
778703,1.0
779959,1.0
780916,1.0
782017,1.0
783169,1.0
784637,1.0
786059,1.0
787062,1.0
788335,1.0
789490,1.0
790504,1.0
791678,1.0
792731,1.0
793933,1.0
795136,1.0
796351,1.0
797497,1.0
798630,1.0
800180,1.0
801409,1.0
802574,1.0
