steps,reward,lenght
0,0,0
1,10.0,1
501,-94.69949640255508,500
1001,-76.03383500180846,500
1501,-129.61406257139663,500
2001,-200.50351595805944,500
2005,9.583590805129257,4
2006,10.0,1
2506,-209.57240667324615,500
3006,-206.0846153600653,500
3506,-211.19608236474238,500
4006,-212.61193453855574,500
4506,-210.19913994049128,500
5006,-211.03981031440435,500
5010,9.615051129608302,4
5510,-210.46501907284744,500
6010,-206.29761509465834,500
6510,-200.4825217273496,500
7010,-208.33579114861692,500
7510,-206.76437961775108,500
7511,9.941668415249083,1
7512,10.0,1
8012,-212.2054945680313,500
8512,-211.69412198122322,500
9012,-200.42290352722546,500
9013,10.0,1
9513,-212.91672582703714,500
10013,-211.95885962164525,500
10513,-208.79067758060302,500
10514,10.0,1
10515,10.0,1
11015,-213.07601606244103,500
11515,-206.48272585482584,500
12015,-209.46038898264197,500
12515,-205.3784026318162,500
13015,-209.19075570112744,500
13016,9.97118640721017,1
13516,-212.31537531617283,500
14016,-208.3863771671174,500
14017,10.0,1
14018,10.0,1
14019,10.0,1
14519,-221.86958775806704,500
15019,-212.940654838862,500
15519,-210.27319932322388,500
16019,-211.85746373936624,500
16519,-212.80759500169995,500
17019,-221.32888539892645,500
17020,10.0,1
17520,-211.64072388551753,500
18020,-209.80455610206477,500
18520,-210.23925762384602,500
19020,-213.46106487088545,500
19520,-210.81713288266127,500
20020,-211.69559836929477,500
20520,-205.96276154220243,500
21020,-239.14349704638803,500
21520,-252.46499154587795,500
22020,-258.5533332430257,500
22520,-160.38067140425503,500
23020,-182.193210972238,500
23520,-207.24305382637897,500
24020,-184.186542854988,500
24520,-197.2928030864638,500
24529,8.765874552419055,9
24530,10.0,1
25030,-201.34212336547202,500
25530,-206.1427189052318,500
26030,-186.53488992014343,500
26484,-88.62089513559928,454
26984,-122.60917559373958,500
27484,-233.01489198245574,500
27984,-116.98197641149348,500
28484,-63.35551935511274,500
28841,-61.77783982918137,357
29341,-252.07182452253946,500
29349,9.424206726001735,8
29350,10.0,1
29850,-157.9803349913689,500
30350,-60.595543612531685,500
30351,10.0,1
30851,-141.53557239067223,500
31028,-15.513808043611238,177
31528,-83.73043191033062,500
31529,10.0,1
32029,-56.32248995170427,500
32529,-32.25488443311016,500
32530,9.98925493949859,1
33030,-149.81338993386387,500
33530,-95.49617275095956,500
34030,-46.68280500889056,500
34530,-31.941829408566896,500
34531,10.0,1
35031,-107.49894574673513,500
35071,6.331631935619667,40
35571,-78.74104419943389,500
36071,-41.70777650347574,500
36571,-51.01152788040099,500
37071,-85.49010233745072,500
37072,10.0,1
37572,-102.37569619236814,500
38072,-26.565384446324952,500
38073,10.0,1
38573,-45.56119402769965,500
39073,-80.04508785237086,500
39573,-113.95095701287082,500
39574,10.0,1
40074,-78.39029416121103,500
40574,-61.54109645948634,500
41074,-258.62489802371863,500
41075,10.0,1
41575,-259.43802443157153,500
42075,-264.34628752702935,500
42575,-39.682314561238556,500
42693,2.4710223913280505,118
42694,10.0,1
42695,10.0,1
42696,9.996082331714264,1
42697,10.0,1
43197,-103.28256932893045,500
43697,-77.03099961707522,500
43698,10.0,1
44198,-62.30001609771324,500
