steps,rate_target_reached
40278,0.2
84293,0.15
122164,0.28
163011,0.22
204519,0.21
241814,0.28
283083,0.22
322539,0.27
359191,0.29
398230,0.25
439648,0.2
479092,0.27
518513,0.23
555680,0.29
593103,0.28
635423,0.18
678229,0.17
715196,0.32
749770,0.33
792557,0.2
832675,0.25
873415,0.23
911094,0.26
952284,0.23
990316,0.32
1028414,0.29
1068323,0.22
1108006,0.26
1146635,0.27
1183347,0.3
1223914,0.22
1259905,0.32
1301640,0.19
1338968,0.31
1376237,0.3
1414682,0.28
1450889,0.34
1492923,0.2
1527587,0.34
1567329,0.25
1602778,0.35
1638481,0.35
1671871,0.4
1699904,0.57
1725996,0.53
1754587,0.47
1787505,0.38
1808240,0.64
1828437,0.66
1854440,0.57
1873121,0.66
1889173,0.74
1902191,0.78
1913007,0.82
1921222,0.89
1931180,0.86
1939150,0.92
1946475,0.9
1954594,0.89
1960560,0.94
1964490,0.95
1969070,0.95
1972655,0.98
1974489,1.0
1978278,0.96
1983285,0.93
1986432,0.97
1987843,1.0
1990326,0.98
1993216,0.97
1995224,0.99
1998490,0.98
2001811,0.97
2005194,0.97
2011576,0.91
2014538,0.97
2017038,0.98
2019380,0.99
2020484,1.0
2023168,0.99
2025220,1.0
2027569,0.98
2029044,1.0
2030654,1.0
2032387,1.0
2033667,1.0
2035308,1.0
2037254,0.99
2038671,1.0
2040122,1.0
2042083,0.99
2043473,1.0
2044740,1.0
2046096,1.0
2047114,1.0
2048812,0.99
2049913,1.0
2051218,1.0
2052424,1.0
2056400,0.95
2057583,1.0
2058727,1.0
2060171,1.0
2061760,1.0
2062916,1.0
2064227,1.0
2066217,0.99
2067412,1.0
2068640,1.0
2070515,0.99
2071716,1.0
2073120,1.0
2074262,1.0
2075470,1.0
2076613,1.0
2078766,0.98
2080019,1.0
2081632,0.99
2083078,1.0
2085164,0.99
2086301,1.0
2087397,1.0
2088946,1.0
2090174,1.0
2091929,0.99
2092982,1.0
2094253,1.0
2095774,1.0
2096877,1.0
2098250,1.0
2099575,1.0
2100838,1.0
2102052,1.0
2103272,1.0
2104570,1.0
2105643,1.0
2106765,1.0
2108519,1.0
2109811,1.0
2110864,1.0
2112010,1.0
2113287,1.0
2114370,1.0
2115461,1.0
2117066,0.99
2118265,1.0
2119579,1.0
2121052,0.99
2122460,1.0
2123493,1.0
2124530,1.0
2125725,1.0
2126837,1.0
2128424,0.99
2129728,1.0
2130808,1.0
2131830,1.0
2133004,1.0
2134692,0.99
