steps,rate_target_reached
41425,0.17
84847,0.14
133194,0.04
179284,0.11
225509,0.09
268928,0.15
314774,0.1
360661,0.1
405669,0.11
452173,0.08
498417,0.09
544688,0.09
588437,0.15
634474,0.1
677908,0.16
719847,0.18
766519,0.09
810114,0.15
854812,0.12
902049,0.07
946743,0.12
991383,0.13
1034720,0.16
1079471,0.12
1125273,0.1
1169477,0.13
1214060,0.13
1259269,0.11
1305134,0.1
1351572,0.08
1393917,0.18
1438424,0.12
1483297,0.12
1527521,0.13
1572716,0.12
1618490,0.12
1659830,0.2
1704056,0.14
1746458,0.18
1786705,0.23
1828853,0.19
1866157,0.31
1901005,0.38
1937292,0.31
1969608,0.4
2003414,0.38
2036924,0.37
2068365,0.43
2098986,0.47
2126506,0.51
2159552,0.4
2184784,0.54
2212378,0.52
2233461,0.65
2257278,0.58
2280704,0.6
2302381,0.64
2319581,0.72
2342458,0.62
2363032,0.68
2383452,0.65
2404934,0.64
2422211,0.75
2444816,0.6
2461041,0.75
2477363,0.73
2492352,0.75
2506533,0.8
2525548,0.68
2539838,0.78
2554467,0.77
2570998,0.71
2585445,0.79
2601374,0.75
2616329,0.76
2632210,0.73
2642376,0.85
2653915,0.85
2664505,0.85
2675383,0.86
2686191,0.85
2697688,0.84
2707994,0.86
2716782,0.88
2727580,0.85
2738582,0.83
2752297,0.81
2762539,0.86
2771125,0.9
2780759,0.89
2790495,0.87
2800784,0.85
2812025,0.83
2820113,0.92
2832118,0.82
2842652,0.86
2851509,0.89
2860037,0.89
2868610,0.9
2878809,0.89
2887602,0.88
2895269,0.9
2904275,0.89
2915336,0.85
2926245,0.85
2936053,0.86
2943235,0.91
2950585,0.95
2957241,0.93
2963966,0.92
2973588,0.89
2982125,0.89
2989280,0.91
2996494,0.93
3006719,0.84
3016740,0.87
3024055,0.92
3032379,0.91
3037680,0.96
3043828,0.93
3048925,0.96
3053645,0.97
3061914,0.89
3066715,0.97
3073019,0.94
3079262,0.92
3084014,0.97
3088444,0.98
3093792,0.95
3099652,0.96
3106202,0.95
3111290,0.96
3116965,0.95
3125308,0.9
3129192,0.99
3134024,0.95
3142540,0.9
3149404,0.94
3155527,0.95
3162848,0.93
3169033,0.97
3175240,0.93
3180776,0.98
3184475,0.99
3190433,0.96
3195155,0.98
3201911,0.94
3205644,0.98
3211099,0.96
3215743,0.97
3221424,0.96
3226883,0.95
3231814,0.96
3235853,0.99
3240361,0.99
3245334,0.96
3253294,0.92
3259109,0.95
3264977,0.95
3270705,0.97
3274887,0.98
3278095,1.0
3283309,0.95
3286480,0.99
3292028,0.96
3295544,0.99
3302549,0.94
3306975,0.99
3312320,0.95
3316797,0.98
3321259,0.98
3331178,0.88
3335482,0.98
3340102,0.98
3342886,1.0
3346696,0.99
3349444,1.0
3354046,0.98
3358195,0.99
3362154,0.99
3366742,0.99
3371451,0.96
3375480,0.99
3380036,0.98
3383204,1.0
3387567,0.98
3390632,1.0
3394728,0.99
3398966,0.99
3402149,1.0
3410961,0.9
3414972,0.99
3418415,0.99
3423823,0.96
3427595,1.0
3431018,0.99
3435100,0.98
3438753,0.99
3443543,0.97
3448896,0.97
3455611,0.94
3461067,0.95
3465042,0.98
3469659,0.96
3474227,0.97
3478838,0.97
3482140,1.0
3484847,1.0
3489638,0.98
3492870,1.0
3497425,0.97
3501546,0.97
3505888,0.98
3510545,0.98
3513973,0.99
3518129,1.0
3522417,0.98
3525079,1.0
3529374,0.98
3533777,0.97
3536103,1.0
3540119,0.99
3543921,0.99
3548328,0.98
3552623,0.99
3555945,0.99
3560486,0.97
3566065,0.94
3569460,0.99
3575200,0.95
3581051,0.95
3586525,0.95
3590179,0.99
3594020,0.99
3596729,1.0
3601674,0.95
3606713,0.97
3610376,0.99
3614966,0.98
3621149,0.93
3624935,0.99
3627953,0.99
3630302,1.0
3634039,0.98
3638142,0.99
