steps,rate_target_reached
44053,0.12
87989,0.14
132994,0.13
176868,0.14
222039,0.12
266847,0.13
312214,0.11
358085,0.11
402932,0.13
445835,0.15
489407,0.15
532073,0.17
578407,0.08
622669,0.12
666814,0.15
710641,0.15
753650,0.15
799334,0.11
842903,0.16
884575,0.19
928580,0.14
974405,0.09
1014410,0.24
1059369,0.13
1104629,0.13
1150304,0.11
1195682,0.12
1237731,0.18
1278122,0.2
1321943,0.15
1365151,0.15
1409328,0.15
1451725,0.17
1494836,0.18
1536795,0.19
1576487,0.24
1615355,0.24
1654979,0.25
1692505,0.29
1729377,0.31
1767939,0.25
1805101,0.28
1840730,0.32
1873447,0.38
1904790,0.41
1934087,0.48
1963961,0.46
1993223,0.49
2017484,0.59
2041060,0.57
2060721,0.69
2081823,0.63
2101740,0.67
2115708,0.77
2133728,0.69
2154319,0.63
2170383,0.74
2183329,0.79
2200605,0.71
2213972,0.79
2230379,0.71
2245289,0.75
2258519,0.77
2270014,0.83
2285849,0.72
2301489,0.74
2314016,0.8
2326755,0.79
2337683,0.82
2348451,0.83
2363012,0.78
2376957,0.79
2389630,0.8
2404264,0.77
2418109,0.78
2428312,0.85
2442390,0.76
2455014,0.79
2466582,0.84
2475522,0.87
2487635,0.8
2499618,0.81
2510231,0.84
2522878,0.8
2533725,0.83
2546202,0.79
2554914,0.88
2568925,0.77
2583174,0.75
2594408,0.84
2608639,0.79
2615424,0.94
2628768,0.77
2636393,0.9
2643478,0.94
2652224,0.87
2662047,0.86
2667313,0.93
2673735,0.92
2680719,0.91
2690095,0.87
2698150,0.9
2707382,0.87
2717530,0.85
2726137,0.89
2737429,0.83
2749232,0.81
2759668,0.86
2768890,0.87
2780637,0.83
2790606,0.84
2798543,0.9
2806183,0.92
2813196,0.93
2821673,0.9
2829439,0.9
2836209,0.92
2844855,0.88
2851191,0.93
2856268,0.96
2863602,0.91
2870412,0.91
2878944,0.89
2885038,0.93
2890883,0.95
2898500,0.91
2907431,0.88
2912796,0.96
2923619,0.85
2927015,0.99
2932742,0.94
2938174,0.94
2943627,0.94
2950403,0.93
2955265,0.96
2959384,0.97
2964959,0.95
2973327,0.87
2977709,0.97
2983507,0.95
2991789,0.89
2996494,0.96
3003555,0.92
3012561,0.91
3018287,0.95
3022518,0.96
3027776,0.96
3033562,0.92
3039548,0.93
3046855,0.91
3054049,0.91
3059205,0.95
3067355,0.89
3074194,0.94
3080521,0.93
3085621,0.95
3090350,0.97
3095985,0.95
3101560,0.95
3108266,0.92
3114827,0.92
3120527,0.94
3126802,0.92
3135455,0.88
3142410,0.92
3149216,0.92
3153201,0.97
3158591,0.95
3165147,0.92
3170811,0.93
3175469,0.95
3180691,0.94
3184368,0.98
3188398,0.97
3196437,0.9
3201753,0.94
3205920,0.97
3214822,0.88
3222249,0.92
3228186,0.94
3235139,0.92
3242354,0.91
3247429,0.95
3252272,0.96
3259591,0.91
3266955,0.91
3273441,0.93
3280558,0.92
3284446,0.97
3289223,0.97
3293983,0.96
3298478,0.97
3302210,0.98
3306302,0.96
3309955,0.98
3314472,0.96
3320694,0.94
3324911,0.98
3328364,0.98
3334592,0.93
3339008,0.96
3343092,0.97
3347027,0.98
3351459,0.97
3354944,0.99
3358499,0.98
3362619,0.97
3365060,1.0
3368371,1.0
3371029,0.99
3374286,0.98
3378077,0.99
3380947,1.0
3384009,0.99
3388195,1.0
3392681,0.97
3395620,1.0
3399525,0.97
3402179,1.0
3405460,0.99
3409877,0.98
3415566,0.95
3419335,0.99
3421927,1.0
3424983,0.99
3427279,1.0
3430840,0.99
3434612,0.98
3441185,0.94
3444123,0.99
3447446,0.99
3451848,0.98
3454605,0.99
3457825,0.99
3461811,0.99
3464986,0.99
3468833,0.98
3471698,1.0
3474469,1.0
3477221,1.0
3479867,1.0
3482885,1.0
3486293,1.0
3490966,0.96
3493858,0.99
3496653,1.0
3500092,1.0
3503453,0.99
3506159,1.0
3509586,1.0
3511882,1.0
3515188,1.0
3517756,1.0
3520936,0.99
3523499,1.0
3526046,1.0
3528546,1.0
3531854,0.99
3535079,1.0
3538610,0.99
3541815,0.99
3544662,1.0
3547115,1.0
3549324,1.0
3552415,1.0
3555424,1.0
3557308,1.0
3560029,1.0
3567400,0.89
3569972,1.0
3572593,1.0
3574731,1.0
3578574,0.97
3581424,1.0
3584199,1.0
3586898,1.0
3589440,1.0
3592283,1.0
3595479,0.99
3598025,1.0
3600421,1.0
3603011,1.0
3605439,1.0
3608349,0.99
3611077,1.0
3613761,1.0
3616558,0.99
3619178,1.0
3625446,0.95
3628155,1.0
3632239,0.98
3635742,0.98
3638378,1.0
3641025,1.0
3644057,0.99
3646698,1.0
3649989,1.0
3652818,1.0
3655842,0.99
3659466,0.99
3662414,1.0
3669594,0.9
3672084,0.99
3674735,1.0
3677158,1.0
3681009,0.99
3683841,1.0
3686919,1.0
3690773,1.0
3693466,1.0
3695826,1.0
3700160,0.98
3703257,0.99
3707035,0.97
3709606,1.0
3712708,0.98
3715884,1.0
3718709,0.99
3721324,1.0
3724673,0.98
3727766,0.99
3730594,1.0
3733320,1.0
3738301,0.94
3742351,0.98
3745526,1.0
3747227,1.0
3750430,1.0
3754371,0.98
3757154,1.0
3759551,1.0
3762178,1.0
3765550,0.99
3767947,1.0
3771118,1.0
3774523,0.99
3777774,0.99
3781403,0.99
3785539,0.99
3788770,0.99
3791626,0.99
3794443,1.0
3797887,0.98
3802215,0.99
3805987,0.99
3811202,0.94
3814630,0.98
3817754,0.99
3819851,1.0
3823261,1.0
3825745,1.0
3829013,0.98
3831832,1.0
3835485,1.0
3838236,1.0
3840968,1.0
3844651,0.97
3847874,1.0
3850756,1.0
3854326,0.99
3858688,0.97
3861371,1.0
3865035,0.98
3868138,0.99
3870747,1.0
3873114,1.0
3875750,1.0
3878586,1.0
3881519,0.99
3884039,1.0
3887088,0.99
3890372,0.99
3892690,1.0
3895682,1.0
3898984,0.98
3901698,1.0
3904377,1.0
3908459,0.98
3912047,0.99
3916008,0.97
