steps,reward
268707,-2.5893097682109,100
268925,9.615262647575806,5
268035,8.880999114443165,18
269757,9.812619089919156,11
269794,9.718061317866582,17
270168,9.825656000617059,9
270637,9.96587949836675,3
269725,9.823952070643399,8
270795,9.992809875706238,1
271035,9.978134187180657,2
270541,9.822572638849651,9
271603,9.85779857711058,8
270744,9.088970860486778,18
271835,8.63630207029881,40
270949,9.958625820911575,3
272175,10.0,1
272563,9.736346199325514,13
272870,10.0,1
272995,9.75718949771309,12
272989,9.981075056409974,2
273353,9.946751952161055,4
273975,9.759775861858703,11
274093,9.786006950313238,13
273147,-39.65918731147723,100
274277,-2.5377073836010218,100
273709,9.302763259848719,17
273896,-1.2384483127726504,39
274878,9.996426449516692,1
274961,10.0,1
273990,10.0,1
275194,9.642056941713772,16
275282,9.795935822295556,10
275577,9.901270573769006,6
275911,-41.4468536917618,100
276104,10.0,1
275858,9.95014659890466,4
276923,9.996703381942849,1
276991,9.843052211696266,8
277110,9.96808823158291,3
276393,9.284024694301014,14
276406,10.0,1
277906,-2.851883413508871,100
277952,7.498140153198655,24
278138,9.68298067679681,14
278332,9.79165666546028,10
278390,9.975489902331168,2
277544,-2.77991450329216,100
278977,-3.0567378945660124,100
279279,9.79239884501188,11
279355,-13.633909914217147,100
278641,-2.7196689810306207,100
279705,-3.749792479256529,100
280142,-2.5091460016378377,100
279399,10.0,1
279425,-2.7353501094571655,100
280754,9.899471593101797,6
280786,-3.1717011810428475,100
280917,-3.208543242879355,100
280082,9.953351717418416,3
281312,10.0,1
281445,-3.514222098479332,100
281751,-2.7689411246013362,100
281790,9.760453637467798,11
281857,9.95469647056362,3
282142,10.0,1
281408,9.779612573308242,10
282792,9.897909007775025,6
282099,9.958280524379337,3
282687,9.99260190640147,1
283812,9.946871766553373,4
284001,9.759161235711773,13
283028,10.0,1
284255,10.0,1
284326,9.872343399877755,7
284351,9.984502883829428,2
284548,9.947346819316659,4
284738,-2.2908357821471297,100
285031,9.73542263459274,8
284048,9.8340681460485,8
285248,9.963831652878074,3
284443,-28.031087516735802,100
285521,9.993733817831247,1
285105,10.0,1
286514,5.236632031602002,23
286608,9.912352865793594,5
286977,10.0,1
287029,10.0,1
287134,-27.885047661777506,100
287344,9.737258930308133,12
287431,9.928051452647685,5
286484,9.814744710596479,9
287656,10.0,1
286780,9.981424378737605,2
288044,9.844318365338326,10
287307,9.521359443530296,15
288733,10.0,1
288176,-7.275775861695148,100
289282,9.755295043112088,12
289484,9.873649232784366,7
289582,-3.234462905727067,100
289580,10.0,1
288731,10.0,1
289976,-19.979943922516817,100
290060,9.95666556174014,3
290238,9.984882295356774,2
289262,10.0,1
290804,-2.846919177138601,100
290834,10.0,1
290102,9.870761200827639,7
290474,9.930516741485338,4
291667,9.928348244435764,4
291941,9.935043741252375,4
291957,9.887065265994961,6
292157,10.0,1
292193,9.668848907995882,14
292509,-2.836164032907488,100
291638,-2.611583687231118,100
291794,9.875628777762431,7
292909,9.883724567452623,6
293416,-2.960233891461118,100
293758,9.705013045874868,14
293180,-2.9105199752189432,100
294172,-2.885670274911231,100
293328,10.0,1
294357,10.0,1
294500,10.0,1
294608,9.924871337440676,4
294653,9.98129684978248,2
294694,10.0,1
295021,8.871149656818822,22
294180,9.948084986798609,4
295616,-3.095928249127118,100
294819,9.984387267485193,2
296059,9.949556961891462,4
296108,9.989847139637668,1
295749,9.985136070959589,2
296848,10.0,1
295826,-3.535846838636427,100
296951,9.875104802248494,7
297205,9.892893074851344,6
297272,10.0,1
297294,9.888523400418299,6
297655,-3.233177922798171,100
297658,9.82358949284329,9
298317,9.632230310222674,16
297397,-2.5811312606528483,100
297465,-2.8526572605573914,100
298500,9.522013620218754,22
298787,9.79926169066138,10
299094,-3.2653676088878423,100
298201,10.0,1
299556,-2.913053155180796,100
299605,10.0,1
299767,9.714077564318492,14
299989,9.620058766737808,16
299076,9.762734245690138,11
300226,9.960233291450004,3
300448,-3.2222593991436126,100
300480,10.0,1
300681,9.924278513104438,4
300295,10.0,1
300500,9.993192324993611,1
301786,9.940154593575635,4
300752,9.814608123710652,9
301838,9.655355565486781,15
302114,9.640201123358427,16
301359,-2.885806754343484,100
302590,-3.1700480664298953,100
302689,-19.807338167396907,81
302737,-2.880383923258548,100
302802,9.964266857494028,3
303085,9.996527068654858,1
303711,8.313035028900108,73
303750,-4.158331112305276,100
303836,9.694422106477461,14
302916,9.744023325614371,14
302961,9.829394751562461,9
304290,9.762214886900457,11
303292,-2.68805677037439,100
304460,-2.275775786154569,100
304665,10.0,1
304733,9.945174003187667,4
304128,9.541813448179717,23
305220,9.967081334367705,3
305785,9.829484139724544,9
305861,9.70344897783669,13
305885,10.0,1
305263,10.0,1
306410,9.789995593885148,9
306549,10.0,1
306891,9.930411737369786,5
307004,-2.8272791292486845,100
306067,9.502129825941191,18
307316,-2.876911719785957,100
306387,9.944071229645711,4
307503,-2.902925657225562,100
306557,9.905226179601666,5
307894,9.975881481637654,2
308091,10.0,1
308338,10.0,1
308568,9.876298176521345,7
307871,9.962002394291025,3
308954,9.97488910094165,2
308955,9.964838550930159,3
308242,10.0,1
310188,9.855413162310914,7
310221,10.0,1
310310,9.893215674071193,7
310440,9.93049784662831,4
309397,9.853046770112396,8
310621,8.91372451787348,64
310675,10.0,1
309818,9.742473715652082,12
311149,9.96530090970502,3
311171,10.0,1
311272,10.0,1
311631,9.91705115754459,5
310773,9.138315833800505,19
311432,-28.42382189588991,100
312692,10.0,1
312912,10.0,1
311995,10.0,1
313062,-41.23333267712907,100
313211,9.980436058992094,2
313249,9.958139702898249,3
313457,-2.650976828177418,100
