steps,reward,lenght
0,0,0
150,-53.607288170898606,150
151,10.0,1
151,0,0
301,-54.02833345721641,150
301,0,0
451,-42.63386624168472,150
601,-63.39454355386209,150
751,-63.47281111060674,150
901,-51.814842662236124,150
1051,-62.906256409183584,150
1201,-22.482397390348645,150
1208,9.87816972560111,7
1209,10.0,1
1278,2.61924143448468,69
1428,-43.67308579000636,150
1445,9.638142385305226,17
1490,7.753367706992803,45
1640,-43.859956285176736,150
1790,-53.2200548079558,150
1940,-62.64925382754826,150
2090,-64.11141630180406,150
2240,-52.43985118949856,150
2390,-63.06562992527411,150
2540,-60.162605805693424,150
2690,-60.41210717954925,150
2840,-47.1498467366838,150
2990,-57.408959330483896,150
2991,10.0,1
3141,-63.09882867935654,150
3291,-62.06419145021185,150
3441,-45.317441768841995,150
3591,-46.26382491475735,150
3741,-62.14112070659752,150
3891,-63.79820682548578,150
4041,-64.34469648880255,150
4191,-54.32180402650623,150
4341,-64.08562669953488,150
4491,-62.645248533624525,150
4492,9.996732775841043,1
4642,-49.12326138376432,150
4792,-62.68664224352222,150
4813,7.347964716523055,21
4963,-47.24494395243737,150
5113,-56.68241884845646,150
5263,-62.07425117290064,150
5413,-62.791753724888544,150
5563,-61.43441765483974,150
5713,-61.770075057384595,150
5863,-58.59800048354004,150
6013,-60.280682571661956,150
6163,-53.98493292683653,150
6313,-54.901646485138535,150
6463,-54.50528703154443,150
6613,-63.687476213602785,150
6763,-52.4661938713019,150
6764,10.0,1
6765,10.0,1
6915,-54.770618474994144,150
7065,-43.443152611128845,150
7215,-38.532558426757475,150
7365,-44.87416594276547,150
7515,-60.325930014954636,150
7665,-58.77868231878064,150
7815,-59.93139840256102,150
7965,-42.39924827837576,150
8017,5.230362009786538,52
8167,-60.221416668957175,150
8317,-63.644879600889865,150
8467,-26.405305919523027,150
8617,-25.288794137732445,150
8767,-48.433637502805446,150
8917,-32.60001126805659,150
9067,-47.25766151303491,150
9217,-34.47226180938825,150
9367,-15.40918392017889,150
9517,-29.613439844638577,150
