steps,reward,lenght
0,0,0
150,-56.467007771407346,150
176,9.448512093034218,26
176,0,0
326,-41.77713788802253,150
326,0,0
476,-49.242266942248314,150
626,-62.695615823319514,150
776,-63.26685539390408,150
926,-50.75910874950154,150
1034,-10.55197339578604,108
1184,-59.99133080731266,150
1334,-63.11657880128474,150
1484,-59.59713068215467,150
1634,-59.02832816638724,150
1722,-12.595904555738036,88
1872,-19.222848825711633,150
2022,-58.505522210698636,150
2023,10.0,1
2173,-58.82613666087217,150
2323,-62.318713377856106,150
2473,-36.12349830188573,150
2623,-62.599973252789106,150
2773,-56.846134842297275,150
2923,-56.22788823559075,150
3073,-60.567880146155495,150
3223,-62.16855316326424,150
3373,-61.4707356081002,150
3523,-61.93676631697902,150
3673,-63.049855438453434,150
3680,9.85910082359818,7
3830,-59.168715855230815,150
3980,-61.61421692144958,150
4130,-62.09822103186755,150
4280,-63.718463972240464,150
4430,-62.107576561799306,150
4580,-62.2035302832409,150
4730,-58.34241553410543,150
4880,-62.61867371828857,150
5030,-63.03033820835395,150
5180,-62.99292870463463,150
5330,-59.94568414791092,150
5480,-62.63271668111929,150
5630,-59.214657256149955,150
5780,-59.02349607040685,150
5930,-61.04945538945369,150
6080,-56.44084404618553,150
6230,-49.276738471473585,150
6380,-46.470761863499725,150
6530,-38.096260375901224,150
6680,-50.930976491950275,150
6682,9.974458706320862,2
6832,-57.58759301452061,150
6982,-56.13305326153333,150
7132,-52.325328331634765,150
7282,-63.63736447381661,150
7432,-58.30446055905341,150
7582,-64.10955980004604,150
7732,-63.93860783627645,150
7882,-59.2672826671127,150
8032,-54.5600007459922,150
8182,-36.20692829314176,150
8332,-23.10513800553515,150
8482,-62.88660031819845,150
8484,9.977528732109157,2
8485,9.996667609585405,1
8635,-51.50586416073245,150
8785,-64.05510708164287,150
8935,-36.92134895741451,150
9085,-61.91714299518935,150
9235,-22.623748804868804,150
9385,-52.44100647751121,150
9535,-52.02821036721304,150
9685,-38.63773171472022,150
9835,-57.967432476753046,150
9985,-63.94666418096739,150
10135,-63.264722422994566,150
10169,7.180284756740349,34
